0;10200;;"10";No mundo de fama, riqueza e extravagância, Lady Amanda Brilha Gold está em todas as
10200;14760;;"10";páginas de fofoca, pois além de ter se desentendido com a esposa no último concurso de pets,
14980;17600;;"10";acaba de contratar alguns profissionais de última hora.
17960;19660;;"10";Será que seus poodles estão doentes?
20280;24160;;"10";Será que pela primeira vez ela está com medo de perder um concurso de animais de estimação?
24760;28060;;"10";Será que seu casamento estará de pé ao final desta semana?
28060;32980;;"10";Episódio de hoje, os incríveis pets de Lady Amanda.
58060;63420;;"01, 02";O Realidades Paralelas do Guaxinim usa o sistema Guaxinins e Gambiarras.
64140;69000;;"01";Nele, cada jogador possui apenas um único atributo que vai de 2 a 5.
69840;72980;;"01";Quanto maior o atributo, mais atlético é o personagem.
73560;76600;;"01";Quanto menor, mais inteligente e carismático.
77440;82500;;"01";Sempre que o jogador faz algo com uma chance de errar, joga dois dados e precisa tirar
82500;88040;;"01";seu atributo ou menos para ataques e ações físicas, e seu atributo ou mais para a
88060;89760;;"01";ações intelectuais ou sociais.
90540;94960;;"01";Se a jogada for fácil ou tiver algum auxílio, joga-se um dado a mais.
95540;98300;;"01";Se a jogada for difícil, rola-se um dado a menos.
99040;104300;;"01";Eu sou o Jean Macedo e sou padrinho do RP Guaxa porque desde pequeno eu tenho o hábito
104300;107580;;"01";de desenhar os universos que passam pela minha imaginação.
108260;112220;;"01";E o Guaxa Verso é uma excelente fonte de inspiração.
112800;115840;;"10";Não deixe de seguir as redes sociais ou amassar o guaxinim arroba rp guaxa.
116300;118040;;"10";Considere também apoiar esse projeto.
118060;122780;;"10";Lembre que o PicPay não está mais funcionando, então procura a gente no Apoia-se, no Padrim
122780;124300;;"10";ou na Orelo.
132340;136680;;"08";Sete realidades paralelas, com uma infinidade de possibilidades.
137340;139280;;"08";Três jogadores e um guaxinim.
139920;142880;;"08";Cuidado com o vão entre o trem do hype e a plataforma.
143460;147440;;"08";Aguarde a aventura parar totalmente para embarcar e boa viagem.
148060;150060;;"08";Cinco.
153900;154460;;"08";Quatro.
156500;157380;;"00";Três.
164340;167520;;"00";RPG, Realidades Paralelas do Guaxinim.
167900;170320;;"00";Sua aventura de bolso na forma de podcast.
170720;173220;;"00";Uma jornada completa a cada episódio.
178060;180060;;"unknown";O que é a sua maior esperança?
180060;182060;;"unknown";O que é a sua maior esperança?
182060;184060;;"unknown";O que é a sua maior esperança?
184060;186060;;"unknown";O que é a sua maior esperança?
186060;188060;;"11";O que é a sua maior esperança?
188060;188780;;"10";O que é a sua maior esperança?
188780;192600;;"10";Lady Amanda Brilha Gold é uma mulher magra, muito alta.
193080;196500;;"10";Sua pele escura resplandece com uma beleza incomparável.
196900;201060;;"10";E seu cabelo afro-volumoso e colorido expressa sua personalidade vibrante.
201640;205380;;"10";Seus olhos cintilam com uma mistura de determinação e charme.
205380;207260;;"10";Enquanto ela se destaca em meio,
207260;210500;;"10";a suas roupas elegantes e acessórios sofisticados.
210680;213340;;"10";Sempre acompanhada por seus adoráveis huddles,
213920;216860;;"10";cujos pelos exibem uma variedade de cores vivas,
217360;220880;;"10";Lady Amanda é uma presença marcante e confiante.
221060;224620;;"10";Seu guarda-roupas é uma mistura da moda contemporânea
224620;227800;;"10";e toques exóticos que destacam sua personalidade única.
228020;230980;;"10";Ela é conhecida por seu amor por animais de estimação
230980;233880;;"10";e está sempre disposta a investir tempo e recursos
233880;237240;;"10";para garantir que seus animais estejam à altura
237260;239500;;"10";de seu estilo de vida luxuoso.
239500;244420;;"10";A ricaça tem um hobby, vencer concursos de animais de estimação.
244420;247020;;"10";Ela costuma passar muito tempo viajando pelo país
247020;251500;;"10";e às vezes pelo mundo para exibir seus púdons e coletar seus prêmios.
251500;254500;;"10";Por isso, foi uma surpresa quando ela contratou com urgência
254500;257600;;"10";uma nova equipe para ajudá-la a cuidar de seus animais,
257980;262560;;"10";faltando poucos dias para o décimo Pet Star Extravaganza.
263060;265500;;"10";Um concurso que avalia a beleza, inteligência e talento
266100;267000;;"10";dos bichinhos de estimação.
267260;270040;;"10";Será que algum de seus pets está tendo algum problema?
270600;274540;;"10";Será que ela encontrou algum pet novo e está querendo surpreender esse ano?
275140;279340;;"10";Será que sua briga com a esposa Sofia no Pet Glam Awards
279340;282020;;"10";no fim de semana anterior tem algo a ver com isso?
282460;283080;;"10";Vamos descobrir.
283620;288340;;"10";Mas antes, vamos conhecer quem são esses profissionais de última hora
288340;289940;;"10";que foram chamados.
290360;293120;;"10";Pab, fala sobre seu personagem, aparência e atributo.
293240;295260;;"03";Oi, pessoal. Hoje eu vou jogar com a Karina Mello.
295260;297260;;"03";Ela é adestradora positiva.
297260;298820;;"03";Ela é comportamentalista animal.
299460;302440;;"03";Também é uma mulher de 33 anos, 1,65m,
303480;306160;;"03";branca e de cabelos cacheados castanhos claros,
306360;307240;;"03";no formato Chanel.
307640;309940;;"03";Normalmente tímida perto de pessoas,
310300;313260;;"03";sua personalidade se transforma quando está falando sobre animais
313860;314980;;"03";ou com os animais.
315200;317140;;"03";Sempre anda com um cinto de utilidades,
317320;319580;;"03";com diversos tipos de petiscos, brinquedos
319580;322300;;"03";e alguns utensílios úteis na hora de lidar com os pets.
322780;325460;;"03";Fez vários cursos, inclusive internacionais,
325460;326760;;"03";de treinamento amigável,
327260;329820;;"03";e estuda diariamente o comportamento dos bichinhos,
329820;331580;;"03";principalmente cachorros e gatos.
331580;335700;;"03";Ela também dá cursos com o intuito de educar tutores e profissionais da área,
335700;339500;;"03";e espera que esse trabalho auxilie a deixar esse curso mais famoso,
339500;342340;;"03";e assim, melhorar a vida de todos os pets.
342340;344080;;"03";O atributo dela é 2.
344080;345080;;"03, 10";Perfeito.
345080;347880;;"06, 10";Shelly, fala sobre seu personagem, aparência e atributo.
347880;352380;;"06";Hoje eu vou jogar com uma personagem quase totalmente baseada em uma pessoa real.
352380;354580;;"06";O nome dela é Rihanna Ives.
354580;356580;;"06";Ela é uma empreendedora da Filadélfia,
356580;360580;;"06";dona do banho e tosa sobre rodas chamado Stylish Pooch.
360580;366580;;"06";Ela é negra, tem 29 anos, 1,87m, muito sorridente, muito esforçada.
366580;370980;;"06";Ela participou de um reality, deu um up no negócio dela e no visual.
370980;375180;;"06";Então, hoje em dia, ela usa combinações de roupas bem ousadas, bem extravagantes,
375180;380580;;"06";usa extensões nos cabelos e usa salto alto, e deixa ela com quase 2m de altura.
380580;384580;;"06";Ela não é uma mera tosadora, ela é uma dog stylist.
384580;386420;;"06";Provavelmente foi isso que chamou a atenção.
386420;394420;;"06";E o sucesso do reality, as fotos dos clientes caninos extremamente coloridos no Instagram.
394420;398880;;"06";Ela mesma tem um labradoodle chamado Boston, que no momento atual tá com uma tosa mais
398880;404420;;"06";alta na cabeça ao longo da coluna, tipo um mohawk, e tá pintado com as cores do arco-íris.
404420;406420;;"06, 10";E o atributo é 4.
406420;408420;;"10";Andrei, fala sobre seu personagem, aparência e atributo.
408420;410420;;"02, 10";Hoje eu vou jogar com o Michael Dantz.
410420;412420;;"02";Ele tem 23 anos, 1,95m.
412420;414420;;"02";Ele tem olhos e cabelos pequenos.
414420;418420;;"02";Ele tem olhos e cabelos castanhos, e um corpo bem atlético.
418420;422420;;"02";O Michael vem de uma família bem renomada de veterinários.
422420;424420;;"02";A família Dantz.
424420;426420;;"02";Ela é conhecida por cuidar de animais.
426420;430420;;"02";A sua avó foi veterinária da famosa estrela canina, Alessi.
430420;432420;;"02";Deixando um legado de amor pelos animais da família.
432420;436420;;"02";Michael, no entanto, passa mal sempre que vê sangue.
436420;440420;;"02";Então ele tentou optar pelo caminho da quiropraxia pra pets.
440420;442420;;"02";E apesar do tamanho dele, a força física,
442420;448420;;"02";ele aprendeu a medir cuidadosamente a força pra garantir o conforto e alívio de seus pacientes.
448420;450420;;"02";E o atributo dele é 4.
464420;470420;;"10";Vocês vão chegando diante da maior mansão e mais colorida da região.
470420;476420;;"10";Vocês passaram por uma segurança rigorosa pra entrar naquele condomínio ali.
476420;478420;;"10";O condomínio seja gigantesco, ele tem pouquíssimas casas.
478420;484420;;"10";Ele tem uma área, uma floresta particular atrás dessas casas ali.
484420;486420;;"10";Tem bastante espaço.
486420;488420;;"10";As casas são bem espaçadas.
488420;492420;;"10";Chama a atenção de vocês que na frente dessa mansão onde vocês estão chegando,
492420;494420;;"10";tem um caminhão parado.
494420;498420;;"10";Alguns homens descarregando alguns aparelhos,
498420;500420;;"10";algumas máquinas grandes,
500420;502420;;"10";coisas esquisitas.
502420;504420;;"10";Dando ordens, instruções para estes homens.
504420;506420;;"10";Tem um rapaz jovem assim,
506420;508420;;"10";bem caricato,
508420;510420;;"10";aquele nerd alto, magro, curvado,
510420;512420;;"10";com os braços bem compridos.
512420;518420;;"10";Cabelo arrepiado como se tivesse tomado um choque recentemente.
518420;520420;;"10";Óculos fundo de garrafa,
520420;522420;;"10";que mostra um olhão bem curioso,
522420;524420;;"10";olhando pra tudo.
524420;526420;;"10";Ele usa um jaleco branco,
526420;528420;;"10";por cima de uma camiseta
528420;530420;;"10";quase tão manchada, colorida,
530420;532420;;"10";quanto o próprio jaleco.
532420;534420;;"10";Calça xadrez.
534420;536420;;"10";Ele tá usando um sapato no pé esquerdo
536420;538420;;"10";e um tênis no pé direito.
538420;540420;;"10";E ele tá lá, assim.
540420;542420;;"10";Leva isso pra lá. Vamos logo.
542420;544420;;"13, 10";Temos que terminar de montar isso.
544420;546420;;"10";Vocês estão chegando ali.
546420;548420;;"10";Vocês fazem contato visual,
548420;552420;;"10";vocês talvez conheçam já a Yves,
552420;554420;;"10";mas...
554420;556420;;"10";como é que vocês vão interagir entre si,
556420;558420;;"10";com essa pessoa? O que vocês vão fazer?
558420;560420;;"06, 10";A minha primeira pergunta,
560420;562420;;"06";pra passar nessa segurança,
562420;564420;;"06";eu posso ter chegado com a minha van?
564420;566420;;"06";Como é que a gente chegou até ali? A pé?
566420;568420;;"06, 10";Não, não. O carro foi revistado,
568420;570420;;"10";mas o carro foi contigo.
570420;572420;;"06, 10";Maravilha. Então, a primeira coisa
572420;574420;;"06";que vocês veem é uma van
574420;576420;;"06";gigantesca,
576420;578420;;"06";toda personalizada, com stylish
578420;580420;;"06";pouch nas laterais,
580420;582420;;"06";chegando e estacionando
582420;584420;;"06";próximo desse caminhão gigantesco.
584420;586420;;"06, 10";Talvez a coisa mais esquisita não seja
586420;588420;;"06, 10";mais o caminhão. É...
588420;590420;;"06";mais ou menos isso. E de dentro
590420;592420;;"06";desce uma mulher grande,
592420;594420;;"06";muito alta,
594420;596420;;"06";toda colorida, com roupas
596420;598420;;"06";de cor, uma saia
598420;600420;;"06";de couro, uma blusa
600420;602420;;"06";de seda, assim, maravilhosa.
602420;604420;;"06";Cabelão todo volumoso.
604420;606420;;"06";E ela já desce, assim,
606420;608420;;"06";já chamando atenção.
608420;610420;;"06";Fala, hello, oi, meu nome é Rihanna,
610420;612420;;"06";devem estar me esperando.
612420;614420;;"06";Você...
614420;616420;;"06";você pode me dizer pra onde
616420;618420;;"06, 10";eu tenho que ir? O rapaz olha pra
618420;620420;;"10";ti, assim, ele fica meio...
620420;622420;;"10";ele parece não muito acostumado a
622420;624420;;"10";responder a
624420;626420;;"10";uma pessoa, uma moça tão diferente,
