0;27440;;"09, 04";A escola Roberto Pena possui turmas do fundamental ao ensino médio.
27440;31200;;"04";Turmas estas que costumam ter um ótimo desempenho em competições esportivas
31200;33460;;"04";e na hora de aprovar seus alunos em universidades.
33800;35620;;"04";Essa semana, no Realidades Paralelas do Guaxinim,
35760;39280;;"04";vamos conhecer o mundo mágico e fantástico do ensino médio.
39580;41860;;"04";Episódio de hoje, a falta da Michele.
42180;44080;;"04";Com as alunas do segundo ano do ensino médio,
44440;46580;;"04";Emily, interpretada pela Prix,
46980;49280;;"04";Alicia, interpretada pela Angélica
49280;51760;;"04";e Carol, interpretada pela Fernanda.
52240;55920;;"04";Realidades Paralelas do Guaxinim é um sistema chamado Guaxinins e Gambiarras.
55920;57320;;"04";Eu preciso pôr isso no PDF.
57780;59980;;"04";Uma variação do sistema Lasers e Sentimentos.
60380;62920;;"04";Nele, cada jogador possui apenas um único atributo,
63760;65220;;"04";que vai de 2 a 5.
65600;68700;;"04";Quanto maior o atributo, mais atlético é o personagem.
69140;72560;;"04";Quanto menor o atributo, mais inteligente e carismático.
72980;76460;;"04";Sempre que o jogador tenta fazer algo, ele joga dois dados de seis lados.
76960;79940;;"04";Se esse jogador tentar uma atividade física ou um ataque,
80380;85320;;"04";ele precisa tirar nesses dois dados um número igual ou menor ao seu atributo.
85320;87320;;"04";Se ele tentar qualquer coisa que não seja...
87440;89440;;"04";um ataque ou uma ação física,
89440;91440;;"04";se ele tentar algo social ou intelectual,
91440;93440;;"04";ele precisa tirar seu atributo ou mais.
93440;95440;;"04";O jogador com o atributo 4,
95440;97440;;"04";se precisar correr ou atacar,
97440;99440;;"04";precisa tirar nesses dados de seis lados,
99440;101440;;"04";pelo menos em um deles,
101440;103440;;"04";o número 1, 2, 3 ou 4.
103440;105440;;"04";Se esse jogador tentar algo que não seja...
105440;107440;;"04";um ataque ou uma ação física,
107440;109440;;"04";como tentar convencer alguém a segui-lo,
109440;111440;;"04";ele precisa tirar 4, 5 ou 6.
111440;113440;;"04";Testes muito difíceis,
113440;115440;;"04";rolam apenas um dado.
115440;117440;;"04";Se alguém está ajudando o jogador,
117440;119440;;"04";é uma situação muito fácil,
119440;121440;;"04";ele joga um dado a mais.
121440;123440;;"04";Qualquer dúvida, não deixe de nos perguntar nas redes sociais.
123440;125440;;"04";Por sinal, siga-nos no Twitter,
125440;127440;;"04";no Twitter,
127440;129440;;"04";no Twitter,
129440;131440;;"04";no Twitter,
131440;133440;;"04";no Twitter,
133440;135440;;"04";no Twitter,
135440;137440;;"04";no Twitter,
137440;139440;;"04";no Twitter,
139440;141440;;"04";no Twitter,
141440;143440;;"04";no Twitter,
143440;145440;;"09, 04";no Twitter,
145440;147440;;"09";no Twitter,
147440;149440;;"09";no Twitter,
149440;151440;;"09";no Twitter,
151440;153440;;"09";no Twitter,
153440;155440;;"09";no Twitter,
155440;157440;;"unknown";no Twitter,
157440;159440;;"unknown";no Twitter,
159440;161440;;"08";no Twitter,
161440;163440;;"01, 08";no Twitter,
163440;165440;;"01";no Twitter,
165440;167440;;"01, 08";no Twitter,
167440;169440;;"08, 03";no Twitter,
169440;171440;;"03";no Twitter,
171440;173440;;"03, 11";no Twitter,
173440;175040;;"11";Hora iniciativa
175040;176000;;"02";Então
176000;179000;;"02";Não tem armadilha, podemos ir
179000;180900;;"00, 02";O que vocês fazem?
182240;183020;;"05";Tá, tá
183020;185040;;"05";Eu amarro uma corda nelas
185040;186280;;"05";E uso como arma
186280;187520;;"01, 05";Eu ataco
187520;190040;;"01";O mago lança seu Thunderbolt
190040;191860;;"01, 11";Mais 15 no Upholder
191860;194180;;"01, 11";Eu quero rolar a perseguição, posso?
195180;196580;;"01";Tem algum lugar pra se esconder?
197240;199520;;"09";Ah, falha a crítica
199520;200980;;"09";Ataque de impunidade
200980;203460;;"09, 00";Ei, Romano, chama o clínico
203460;206500;;"00";RPG
206500;209760;;"00";Realidades Paralelas do Guaxinim
209760;211340;;"00";Sua aventura de bolso
211340;212740;;"00";Na forma de podcast
212740;215700;;"00";Uma jornada completa a cada episódio
215700;227380;;"00, 04";Vocês são quatro amigas
227380;229060;;"04";Sempre estudaram juntas
229060;230920;;"04";Planejam um dia, inclusive, fazer
230920;232320;;"04";A faculdade numa mesma cidade
