0;29980;"25, 04, 22";O Jogo do Bicho
30000;36320;"25";Que supera a dor e dá forças pra dançar
36320;42420;"25";Guaxi, Fantasy, RPG, vamos jogar
42420;48480;"25";Porque quando o baile começa não tem ninguém que vai nos parar
48480;52740;"25";Sem guaxar, guerreiros do Jogo do Bicho
52740;58880;"25";Sem guaxar, anime do cavaquinho
58880;65280;"25";Sem guaxar, subindo o novo morro
65280;72560;"25";Sem guaxar, rebolar até o chão
88880;92300;"04";Versão brasileira para podcast Contador de Histórias
118880;148860;"05";Legendas por TIAGO ANDERSON
148880;178860;"05";Legendas por TIAGO ANDERSON
178880;208860;"05";Legendas por TIAGO ANDERSON
208880;238860;"05";Legendas por TIAGO ANDERSON
238880;268860;"05, 21, 17";Legendas por TIAGO ANDERSON
268880;298860;"05, 21";Legendas por TIAGO ANDERSON
298880;328860;"01, 05, 08";Legendas por TIAGO ANDERSON
328880;358860;"22, 05, 08, 16";Legendas por TIAGO ANDERSON
358880;388860;"16, 05, 22";Legendas por TIAGO ANDERSON
388880;418200;"16, 05";Legendas por TIAGO ANDERSON
418200;418740;"05";Legendas por TIAGO ANDERSON
418740;448720;"05";Legendas por TIAGO ANDERSON
448740;478080;"16, 05, 03";Legendas por TIAGO ANDERSON
478080;478600;"16";Legendas por TIAGO ANDERSON
478600;481540;"05";1 em 5, teu atributo é 5
481540;483880;"05";Então tu conseguiu um acerto normal
483880;484960;"05";E um acerto crítico
484960;487520;"05";Por tirar teu atributo
487520;488820;"05";Ele acelera a moto
488820;490040;"05";A moto tá indo na tua direção
490040;492300;"05";Cabeça de cachorro, rabo de cachorro
492300;493820;"16, 05";O que que tu faz?
494580;495840;"16, 05";Como é que foi esse teu ataque?
496300;498980;"16";Ele foi tipo mexendo com o eletromagnetismo
498980;500480;"16";Para parar a moto
500480;502280;"05";Tu concentra a tua energia
502280;503860;"05";Tu controla a energia elétrica
503860;505660;"05";Esfregando uma patinha da armadura na outra
505660;507540;"05";A Cris cria uma corrente elétrica
507540;509340;"05";Que é disparada quando ela estende as mãos
509340;510360;"05";Na direção do oponente
510360;511760;"05";E acaba acertando o motor
511760;515300;"05";A moto para, o piloto continua
515300;519220;"05";Ele é atirado pra fora da moto
519220;521560;"05";Ele bate contra os carros
521560;522220;"05";Contra o chão
522220;524240;"05";E tu vê a armadura dele
524240;526940;"05";Voltando a virar só um pingente
526940;533220;"05, 22";A tua armadura se desfaz
