0;10120;"00";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120;15000;"09";É isso! É isso! Eu sabia! Eu sabia! O Guaixaverso existe!
15120;15960;"06";Como assim?
16180;18000;"06";Você entendeu a referência do último episódio?
18260;18980;"06, 04";Olha só, faz tudo!
18980;20020;"04, 06";Não, o Guaixa sabe o que faz!
20020;20960;"04, 06";Espera, o que é o Guaixaverso?
21000;22980;"06, 04";Era só uma questão de tempo.
23080;23460;"04";Todos vão conhecer o Guaixaverso!
23460;24520;"04";O Guaixaverso sempre existiu!
24520;27140;"04, 02, 03";Eu quero entender o Guaixaverso!
27220;28560;"04, 02";Alguém me explica o que é o Guaixaverso?
28560;32020;"02, 03";É, pessoal, não existe o Guaixaverso.
32100;33720;"03, 07, 00";Eu acredito no Guaixaverso!
33760;36560;"03";Mas supondo que ele exista...
37880;41560;"00";Guaixaverso, onde o que não existe é debatido.
45200;48440;"03";E não, foi pelo Sir James Pell-Egg-Doll.
48580;50880;"03, 08";É Sir James Pell-Egg-Doll.
52900;55640;"03, 08";Foi algo bem antes disso que brigaram comigo.
58560;70160;"03";O Guaixaverso é o nome dos padrinhos para o futuro.
70420;72020;"03";E agora eu tenho que ler.
72020;74460;"03";Para quem não sabe, o Guaixaverso é o nosso antigo escudo-mestre.
74580;78020;"03";E aqui vamos ler os seus comentários e discutir as teorias do último episódio.
78780;81020;"03";Que, no caso, foi o sumiço do idoso sedutor.
82180;83160;"03";Foi um episódio bem bacana.
83380;85980;"03";A gente gravou um papo bem bacana, eu e a Ana.
86280;87740;"03";Fez um dos personagens, né?
87960;88400;"03";É...
88400;90200;"03";A gente gravou lá na Twitch, na terça-feira.
90260;95580;"03";E como eu comentei na própria Twitch, não consegui lançar na quinta-feira esse Guaixaverso.
95620;97180;"03";Ele vai atrasar novamente.
97360;100980;"03";Pois, como muita gente sabe, o RPGuaixa é um hobby.
100980;103380;"03";E eu tenho um trabalho no mundo real.
103760;107720;"03";Que está especialmente consumindo muito do meu tempo nesse início do ano.
108340;112800;"03";E fora que outras coisas inesperadas têm surgido.
113120;116000;"03";Então eu tenho andado muito cansado, muito corrido a vida.
116520;117980;"03";Eu gravei quarta-feira agora um episódio assim...
118400;119380;"03";Incrível.
119840;122760;"03";Que traz um ponto importante que foi discutido em um outro episódio.
123000;124520;"03";Que amarra algumas pontas.
124620;125820;"03";Que cria coisas novas.
126260;127960;"03";Eu terminei satisfeito.
128440;133240;"03";Mas depois, assim, no dia seguinte, ouvindo para anotar as minhas falas como NPC.
133240;136560;"03";Porque, não sei se você sabe, eu anoto minhas falas como NPC.
136780;138300;"03";E daí eu passo para os padrinhos, né?
138300;140160;"03";Os padrinhos gravam as vozes e a gente edita.
140660;145060;"03";Eu senti que, porra, se eu tivesse mais tempo, eu conseguia melhorar algumas coisas?
145340;146160;"03";Algumas falas?
146260;147200;"03";Algumas motivações?
147700;148020;"03";Não sei.
148020;151480;"03";Então o cast é bem bacana, com pistas, com mistério, com informações.
151740;152660;"03";Vocês vão ouvir ele um dia.
152880;153920;"03";Porque ele foi gravado agora.
154180;156240;"03";Mas não é o próximo que vocês vão ouvir.
156840;158280;"03";O próximo é...
158280;159300;"03";Semana que vem.
159440;159980;"03";Semana que vem.
160300;161040;"03";Vocês vão descobrir.
161140;161860;"03";Mas está bem bacana.
162280;166460;"03";Já aviso que tem Jujuba, Juliana e Shelly Poison.
166960;167980;"03";Não deixem de seguir nas redes sociais.
168060;168700;"03";Arroba o Marcelo Guaxinim.
168760;169920;"03";Arroba a RP Guaxa.
169960;171220;"03";Tanto no Twitter quanto no Instagram.
