0;11760;;"06";O Halloween se aproxima. Muitas crianças já começam a pensar em suas fantasias, em como
11760;16880;;"06";vão se vestir para pedir doces e assustar seus vizinhos. Mas não Dylan. Dylan desapareceu
16880;21740;;"06";esta tarde, e se não for encontrado, não terá Halloween, ou qualquer outro feriado.
22220;27660;;"06";Episódio de hoje, o desaparecimento de Dylan, com a Shelly, lá do RPG Next, do Pode Isso,
27660;33560;;"06";do Contínuo, e principalmente aqui, do RPG Guaxa. Com Danilo Patistini, lá do Contador
33560;39580;;"06";de Histórias, e daqui, do RPG Guaxa. E Felipe Xavier, lá do Arquivos da Patrulha, e com
39580;42760;;"06";certeza, daqui também, do RPG Guaxa.
43120;49120;;"12";O Realidades Paralelas do Guaxinim usa o sistema Guaxinim Zigambiarras. Nele, cada jogador
49120;55060;;"12";possui apenas um único atributo, que vai de 2 a 5. Quanto maior o atributo, mais atlético
55060;57640;;"12";é o personagem. Quanto menor, mais infeliz.
57660;64560;;"12";Sempre que o jogador faz algo com uma chance de errar, joga 2 dados, e precisa tirar o
64560;70080;;"12";seu atributo ou menos, para ataques e ações físicas. E seu atributo ou mais, para ações
70080;75900;;"12";intelectuais ou sociais. Se a jogada for fácil, ou tiver algum auxílio, joga um dado a mais.
76360;78960;;"12";Se a jogada for difícil, rola-se um dado a menos.
79580;83840;;"12";Eu sou a Renata, do Caquitas Podcast, e eu sou a madrinha do RPG Guaxa, porque eu amo
83840;86360;;"12";o Guaxa de coração, e ele faz as melhores histórias.
86360;91440;;"12, 06";Tem o resumo das regras lá no Instagram do RPG Guaxa também. Por sinal, não deixe
91440;96740;;"06";de nos seguir nas redes sociais, arroba Marcelo Guaxinim e arroba RPG Guaxa, tanto no Twitter
96740;101720;;"06";quanto no Instagram. E considere-se também se tornar apoiador deste projeto, no PicPay
101720;103580;;"06";ou no Padrim. Boa aventura.
116360;124700;;"15";E aí, vocês estão na taverna.
125200;125800;;"17";Rola os dados.
126840;128480;;"09, 17";Bola de fogo!
129220;132240;;"09";Chama o clérigo.
133440;134640;;"09";Como assim eu morri?
135820;137020;;"17";Rola a iniciativa.
137700;140980;;"17";Então, não tem armadilha. Podemos ir.
141660;142900;;"17";O que vocês fazem?
142900;144900;;"13, 17";Ah, tá.
145200;145900;;"13";Eu amarro uma...
146360;148300;;"13";Acorda nelas e uso como arma.
148680;149560;;"17";Eu ataco.
149960;153920;;"11, 17";O mago lança seu Thunderbolt mais 15 no Ubi Holder.
153940;156200;;"11, 17";E eu quero rolar a percepção, posso?
156940;158600;;"17";Tem algum lugar pra se esconder?
159240;161500;;"11";Ah, falha crítica.
162060;162860;;"11";Ataque de impunidade!
163220;165440;;"00, 11";Ei, arrumando! Chama o clérigo!
168240;171800;;"01";RPG Realidades Paralelas do Guaxinim.
171800;174780;;"01";Sua aventura de bolso na forma de podcast.
174780;177780;;"01";Uma jornada completa a cada episódio.
181780;190780;;"unknown";A CIDADE DORMITÓRIO
190780;196840;;"06";Muitas pessoas trabalham na metrópole, mas poucos têm dinheiro para viver por lá.
197320;199780;;"06";Sendo assim, pequenas cidades, as chamadas cidades dormitórios,
200560;203200;;"06";surgem todos os anos em busca desse público crescente.
203200;204300;;"06";Infinite Town.
204780;208220;;"06";É uma dessas cidades que, além da proximidade com a grande metrópole,
208680;211720;;"06";possui o diferencial de apresentar um belo contato com a natureza.
211880;215280;;"06";Inaugurada em 2012, a cidade não passa de uma grande rua circular,
215900;219340;;"06";que possui uma única ligação com a principal rodovia da região.
219560;222600;;"06";Com várias ruas menores ligando pontos diferentes deste círculo.
223280;225780;;"06";O projeto original previu um segundo círculo,
226380;230260;;"06";onde existiria uma área comercial e que se ligaria com uma outra cidade.
230780;232720;;"06";Mas o projeto foi embargado na justiça,
232720;234140;;"06";já que avançaria a floresta adentro.
234280;234680;;"06";Sendo assim,
234780;236780;;"06";Infinite Town se tornou uma pequena cidade dormitório,
236780;239280;;"06";com a ausência de vários serviços locais.
239280;241780;;"06";Apelidada de Zero Town por seus moradores,
241780;244780;;"06";a maioria dos habitantes é de classe média e trabalha em outras regiões.
244780;249780;;"06";Poucos são aqueles que trabalham em alguns dos poucos empregos existentes na cidade.
249780;254780;;"06";Dylan é um garoto de 10 anos que gosta muito de andar de bicicleta pela região.
254780;257780;;"06";Todos o conhecem pelo incrível barulho que sua bicicleta produz
257780;261780;;"06";graças a uma carta de baralho presa ao aro da bicicleta.
261780;263780;;"06";Na tarde do dia 22 de outubro,
263780;265780;;"06";poucos notaram,
265780;267780;;"06";mas aquele barulho não ocorreu.
267780;268780;;"06";Quando a noite caiu,
268780;271780;;"06";Elizabeth, a mãe de Dylan, já estava desesperada.
271780;274780;;"06";No meio da tarde, ela havia ligado para o seu irmão,
274780;278780;;"06";e agora à noite estava ligando para uma ex-babá de Dylan.
278780;281780;;"06";O irmão da Elizabeth, então, é o personagem do Felipe.
281780;283780;;"02, 06";Fala um pouquinho sobre ele, Felipe.
283780;286780;;"02";Muito bem, então, eu vou controlar o Matias.
286780;292780;;"02";O Matias é um homem de 35 anos, cabelo curto, sorridente.
292780;295780;;"02";Ele tem atributo 2, não quer dizer que ele é muito inteligente,
295780;297780;;"02";mas ele é mais carismático.
297780;302780;;"02";Sobretudo quando ele visitava o sobrinho dele, raramente ele fazia isso.
302780;305780;;"02";Poucas vezes no ano ele levava mágica para fazer para ele,
305780;310780;;"02";então ele acaba ganhando a atenção das pessoas quando ele faz esses truques,
310780;312780;;"02";pequenos truques.
312780;317780;;"06";A ex-babá, que na verdade agora está tentando uma nova profissão,
317780;319780;;"06";é o personagem da Shelly. Fala um pouquinho sobre ele.
319780;321780;;"16";Eu vou jogar com a Alexia.
321780;326780;;"16";Ela foi babá do Dylan até uns 15, 16 anos,
326780;331780;;"16";mas agora ela já é considerada meio velha para ser babá.
331780;334780;;"16";Ela já está com 19 anos, ainda não entrou na faculdade,
334780;337780;;"16";então ela está meio que presa em Zero Town.
337780;342780;;"16";Ela tem atributo 4, talvez por isso ela não tenha entrado na faculdade.
342780;346780;;"16";E ela faz vários bicos, o que aparecer de serviço ela está topando,
346780;350780;;"16";só que a ideia dela é ser uma detetive particular de sucesso.
350780;352780;;"16";Afinal, ela tem muita experiência com isso,
352780;358780;;"16";ela já assistiu todos os episódios de CSI, NCIS, Blind Spot, Supernatural,
358780;360780;;"16";todas essas coisas assim, então ela manja muito disso.
360780;365780;;"16, 06";O personagem do Danilo é alguém que não está ligado diretamente ao Dylan inicialmente.
365780;368780;;"06";Vamos ver como ele vai entrar nessa história.
368780;370780;;"06, 10";Apresenta ele para a gente, Danilo.
370780;374780;;"06, 10";O velho Billy é um senhor que já trabalhava nesse lugar faz muito tempo,
374780;378780;;"10";antes de inventar esses negócios de cidade para dormir.
378780;381780;;"10";É, o governo me deixou ficar com a minha casinha aí,
381780;385780;;"10";já que eu não queria sair na real, né, então acontece.
385780;389780;;"10";Mas eu lembro muito bem desse moleque, porque todo dia passava, sabe,
389780;394780;;"10";essa bicicleta infernal com aquela carta de baralho no pneu de trás.
394780;400780;;"10";Era um inferno, mas eu achei estranho quando esse menino passou aí num dia.
400780;402780;;"10";Achei que talvez tivesse tomado juízo,
402780;406780;;"10";mas talvez fosse só as lendas locais que tivessem pego esse moleque.
406780;407780;;"10";Meu atributo é 3.
408780;433780;;"06, 11";A mãe então ligou mais cedo para o Matias, no meio da tarde.
433780;436780;;"06";O menino tinha saído logo depois do almoço para andar de bicicleta,
436780;439780;;"06";e ele não retornou para tomar o café da tarde.
439780;441780;;"06";Ela foi para a rua, deu uma olhada.
441780;443780;;"06";Não é uma cidade tão grande assim.
443780;447780;;"06";Ela não ouviu barulho, nem encontrou o menino em lugar nenhum.
447780;451780;;"06";O menino, ele tinha já um celular, embora tenha só 10 anos,
451780;454780;;"06";e o celular estava desligado quando ela ligava para ele.
454780;456780;;"06";Então ela muito preocupada.
456780;458780;;"06";O marido, ele está viajando a trabalho,
458780;460780;;"06";ele prometeu que ele vai voltar o mais rápido possível,
460780;463780;;"06";mas ele não deve chegar nos próximos dias, ele estava fora do país.
463780;465780;;"06";Ela então liga para o irmão,
465780;468780;;"06";que mora numa cidade próxima, o Matias.
468780;471780;;"06";E o Matias então, ele foi para a cidade.
471780;475780;;"06";Está chegando mais final do dia, o sol já está quase se pondo.
475780;477780;;"06";No final do dia, enquanto desesperada,
477780;481780;;"06";pensando no filho e quando o irmão ia chegar,
481780;484780;;"06";ela lembrou da babá, que se dizia detetive particular,
484780;488780;;"06";embora ela nunca tinha levado a sério isso até esse momento.
488780;491780;;"06";Ela decidiu ligar para a Alexa,
491780;494780;;"06";chamou ela para ir na casa dela para conversar.
494780;496780;;"06";Ela disse que precisava da ajuda dela,
496780;498780;;"06";que o filho tinha assumido.
498780;500780;;"06";E ela está ali.
500780;505780;;"06";A Alexa e o Matias chegam mais ou menos juntos no portãozinho da casa.
505780;507780;;"06";A casa tem um muro baixo, tem um portãozinho.
507780;510780;;"06";Vocês dois chegam no muro da casa.
510780;513780;;"06";Enquanto isso, o velho Billy,
513780;515780;;"06";que não ouviu o barulho da criança, que já estava desconfiado,
515780;518780;;"06";já deve ter feito uma busca ali pela região.
518780;522780;;"06";Os três estão chegando juntos ali naquele portão da casa.
522780;524780;;"02";O portão está fechado?
524780;527780;;"06";O portão está fechado, mas não tem nada que impeça.
527780;529780;;"06";Qualquer um pode abrir o trinco dele.
529780;531780;;"06";Não tem um cadeado, não tem nada.
531780;534780;;"06";A Elizabeth está na varanda da casa, andando de um lado para o outro.
534780;538780;;"06";Lá sentado, na cadeira de balanço que ela tem na frente da casa dela,
538780;540780;;"06";tem um policial.
540780;542780;;"06";E ela parece estar falando sem parar, parece ser o policial.
542780;545780;;"02, 06, 10";Eu bem suspeitei que tinha acontecido alguma coisa com esse moleque.
545780;546780;;"02, 10";Elizabeth?
546780;549780;;"02, 10";Se tem alguma notícia, o que aconteceu?
549780;550780;;"02";Eu vim o mais rápido que eu pude.
550780;551780;;"02, 06";Tá.
551780;553780;;"06";O Matias ignorou os outros dois.
553780;556780;;"06";Alex, você vai falar alguma coisa enquanto o Matias já está entrando?
556780;560780;;"16, 06";É, como o Matias já entrou, eu ia cumprimentar, né?
560780;563780;;"16";Apesar de não conhecê-lo, só vi algumas fotos na casa.
563780;565780;;"16";Mas eu olho para o Billy, né?
565780;566780;;"16, 10";O que você está fazendo aqui, velho maluco?
566780;571780;;"10";Eu estranhei que esse menino passou com aquela bicicleta fazendo barulho lá perto de casa.
571780;575780;;"10";Aí eu decidi vir para cá para ver se ele tinha tomado juízo
575780;577780;;"10";ou se alguém levou esse moleque.
577780;579780;;"16, 10";Pelo visto, levaram mesmo.
579780;581780;;"16";Você sabe que você vai ser um dos primeiros suspeitos, né?
581780;583780;;"16";Você acha melhor entrar ali com o policial?
583780;584780;;"16, 10";Eu tenho nada para esconder.
584780;586780;;"16, 10";Quem não deve, não teme, menina.
586780;587780;;"16, 10";Tá bom.
587780;590780;;"16, 10";Vamos lá ver então o que a gente pode fazer para ajudar?
590780;595780;;"10";Eu puxo as calças para cima, levanto ali na altura do umbigo mais ou menos e passo para dentro da casa.
595780;596780;;"10, 06";Ou para o terreno, né?
596780;598780;;"16, 10, 06";E eu fico para trás ainda.
598780;599780;;"16, 06, 10";Isso.
599780;600780;;"16";Tá bom.
600780;601780;;"16, 06";Primeiro o velho, eu acho.
606780;611780;;"06";O Matias chega sentado ali na cadeira de balanço enquanto a mulher está em pé.
611780;614780;;"06";Está o oficial Tell.
614780;615780;;"06";Ele funciona como o xerife da cidade.
615780;619780;;"06";Ele é um policial de uma outra jurisdição, mas colocaram ele ali para ficar de olho.
619780;623780;;"06";Ele é o único oficial na cidade mesmo.
623780;625780;;"06";Ele é um homem que está sempre sentado.
625780;627780;;"06";Raras são as vezes que vocês vêem ele em pé.
627780;629780;;"06";Ele está sentado.
629780;631780;;"06";Ele é uma pessoa muito grande.
631780;635780;;"06";O uniforme dele, embora seja grande também, já está na hora de trocar por um número maior.
635780;637780;;"06";Se é que fabricam um número maior.
637780;640780;;"06";Ele está suando bastante, balançando a cabeça.
640780;643780;;"05, 06";Mas, veja bem.
643780;647780;;"05";Não se passaram nem 24 horas.
647780;650780;;"05";O menino está de bicicleta.
650780;652780;;"05";Eu liguei para as cidades vizinhas.
652780;654780;;"05";Ficarão de olho.
654780;656780;;"05";Não te preocupa.
656780;660780;;"05";Os meninos sempre fazem isso de fugir.
660780;663780;;"05";Mas voltam quando ficam com fome.
663780;664780;;"05";Ou então alguém acaba achando.
664780;665780;;"02, 05";Eu já conheço o oficial.
665780;667780;;"02, 05";De vista e de histórias, assim.
667780;669780;;"02, 05";Eu...
669780;672780;;"02";É, eu entendo bem como funciona o procedimento da polícia, senhor.
672780;675780;;"02";Eu abraço, assim, a...
675780;676780;;"02";A minha irmã.
676780;677780;;"02";Mas eu falo...
677780;678780;;"02";Mas, né?
678780;681780;;"02";Dou uma cara, assim, de repreensão pra ele, sabe?
681780;684780;;"02";Pra ele, pelo menos, ser mais sensível.
684780;686780;;"02";E viro pra ela e falo...
686780;688780;;"02";Qual foi a última vez que você viu ele?
688780;690780;;"02";Pelo menos ele deixou algum rastro, alguma coisa?
690780;691780;;"02";Ele falou que ia na casa de um amigo?
691780;694780;;"13, 02";Não, ele sempre fica andando pra cima e pra baixo.
694780;696780;;"13";Ele sempre sai depois do almoço e fica andando pelas ruas.
696780;698780;;"13";Mas volta no meio da tarde pra comer um biscoito.
698780;699780;;"13";Só que...
699780;700780;;"13";Não voltou.
700780;702780;;"13";E eu fui olhar e ele não tava em lugar nenhum.
702780;705780;;"13, 06";Enquanto ela tá falando, o policial, assim, já de fim, levanta...
705780;707780;;"06, 10";E começa a ir embora.
707780;710780;;"06, 10";Não dá pra confiar nesses caras da polícia daqui.
710780;713780;;"10";Se é que dá pra chamar essa rosquinha ambulante policial.
713780;717780;;"10";A gente tem que fazer as coisas pra resolver nós mesmos.
717780;721780;;"05, 10, 06";Como sempre foi por aqui antes de inventar esse negócio de Cidade Zero aí.
721780;722780;;"05, 10";É...
722780;723780;;"05";Pra ti?
723780;724780;;"05";Billy...
724780;727780;;"05";E você não tem um pé muito grande pra caçar, não?
727780;728780;;"10";Olha...
728780;732780;;"10";A essa altura do campeonato, já pela estação do ano que a gente tá também,
732780;735780;;"10";é muito mais provável que o velho do saco deva estar por aqui.
735780;740780;;"10, 06";Esse negócio de pé grande tá muito mais pra região lá de Washington, esses lugares.
740780;745780;;"10, 06";Ele olha pra Alexa, põe a mão no chapéu, assim, cumprimentando ela
745780;748780;;"06";e rindo, assim, do que o maluco acabou de dizer.
748780;749780;;"02, 06";E ele vai embora.
749780;753780;;"02";Pelo menos, ele tá preocupado em caçar uma criança que tá perdida.
753780;757780;;"02";Eu falo assim, um pouquinho mais alto, sabe, olhando pra ele pra ver a reação dele.
757780;763780;;"02, 06";O policial até pensa em retrucar, mas isso envolveria parar no meio do caminho,
763780;765780;;"06";virar pra trás, pensar alguma coisa.
765780;768780;;"06";Ele simplesmente continua o caminho dele porque ele quer ir embora.
768780;771780;;"02, 14, 06";Ele já tá no embalo, imagina parar um corpo desse tamanho.
771780;772780;;"02, 14, 06";Já...
773780;774780;;"02";Eu...
774780;778780;;"02";Eu sei que você não vai gostar muito disso, Elizabeth, mas eu acho que o velho Billy tem razão.
