0;16680;"07, 09";Sim, meus amigos, o episódio de hoje é um episódio extra, graças a nossa maravilhosa
16680;24580;"09";Fanta, temos não um, não dois, mas três episódios extras no seu feed, além do episódio
24580;29480;"09";de hoje, outro episódio na sexta-feira e mais um na semana que vem, mas aí você se
29480;31220;"09";pergunta, por que isso?
31780;37380;"09";A Fanta, como você sabe, sempre esteve junto da gente que curte jogos, em especial os jogos
37380;43260;"09";cooperativos, e tem jogo mais cooperativo que o RPG, além do RPG Guaxa, a Fanta também
43260;49760;"09";é o refrigerante oficial da CSSP Worlds 2021, que este ano será online, é a sua chance
49760;54360;"09";e em qualquer lugar do mundo que você esteja, para poder participar dessa festa, o famoso
54360;59460;"09";carnaval dos nerds, o ingresso é gratuito, existem versões pagas com suas vantagens,
59480;64600;"09";pode conferir lá no site, se achar necessário, mas com a versão gratuita, você vai lá,
64600;68620;"09";coloca seu nome, seu e-mail, você pode fazer parte de várias atividades que vão acontecer
68620;76000;"09";na CSSP, incluindo a Tribu Game Arena by Fanta, que vai ter muito CSGO no dia 4 e 5, com a
76000;82180;"09";presença do maior streamer de CSGO, que é o Gaules, vão ter quadros inéditos, brincadeiras
82180;87780;"09";e muito jogo, então você pode curtir o RPG Guaxa de hoje, o RPG Guaxa de sexta, e a Tribu
87780;95120;"09";Game Arena by Fanta, lá na CSSP, no sábado e no domingo, nos dias 4 e 5 de dezembro agora.
95360;100060;"09";Acompanhe também o Instagram da Fanta, que é barrafantabrasil, e o Twitter, que é o
100060;104800;"09";barrafanta__br, eu vou deixar os links aqui no post, para que você possa curtir todo
104800;108280;"09";esse conteúdo especial que a Fanta está preparando para este final de semana, e também
108280;114800;"09";para poder ir lá e agradecer este apoio maravilhoso, afinal, se não fosse a Fanta, teremos dois
114800;116360;"09";episódios em dezembro.
116540;117280;"09";E agora, teremos...
117780;118480;"09";Cinco.
119100;122280;"09";Episódio de hoje, as bolachas de Natal, uma aventura Fanta.
122680;127420;"09";Com a Ju, a Juliana, nossa querida madrinha aqui do RPG Guaxa, com o Filipe Xavier, além
127420;131340;"09";de padrinho do RPG Guaxa, ele faz parte do Arquivos da Patrulha, e ele tem joguinhos
131340;134000;"09";lá na Dungeon List, que eu vou falar lá no Escudo do Mestre.
134160;138980;"09";E com a Mel, que é nossa madrinha, e faz parte do Projeto Drama e do Nossa Poesia.
139660;143860;"00";É, tá legal, pera, vamos com calma, nunca me deram uma coisa assim pra ler, mas vamos
143860;144040;"00";lá.
144420;147420;"00";O Realidade Paralelas do Guaxininhos ao Sistema Guaxininhos.
147780;149000;"00";Guaxinins e gambiarras.
149540;153820;"00";Nele, cada jogador possui apenas um único atributo, que vai de 2 a 5.
154180;156720;"00";Quanto maior o atributo, mais atlético é o personagem.
157380;159920;"00";Quanto menor, mais inteligente e carismático.
160340;164060;"00";O que me leva a pensar, o Paper não é nem atlético, e nem carismático.
164520;168320;"00";Então, ele deve ter 3, eu não sei, mas eu acho que é isso.
168920;171080;"00";A Loreane, por exemplo, é da carismática.
171680;173620;"00";O Paper, é, o Paper é isso.
174000;175420;"00";É, mas vamos lá, continuando.
175880;177760;"00";Sempre que o jogador faz algo com mais carisma...
177780;183820;"00";A chance de errar, ele joga 2 dados, e precisa tirar seu atributo ou menos para ataques e
183820;188140;"00";ações físicas, e seu atributo ou mais para ações intelectuais ou sociais.
188680;193080;"00";Se a jogada for fácil, ou se tiver algum auxílio, joga 1 dado a mais.
193480;196660;"00";E se a jogada for difícil, rola 1 dado a menos.
197260;203780;"00";Eu sou o Dica Seu Nome, e sou padrinho barra madrinha do RP Guaxa, porque diga porquê.
204840;205320;"00";Era assim?
205320;206920;"00, 09";Não deixe de seguir nas redes sociais.
207780;210240;"09";Tem arroba RP Guaxa, tanto no Twitter, quanto no Instagram.
210560;214960;"09";Já que você está aí nas redes sociais para seguir a gente, aproveita e agradece a Fanta Brasil
214960;218300;"09";por este episódio extra no seu feed.
230720;232640;"03";Aí, vocês estão na taverna.
233120;233740;"08";Rola os dados.
234800;236340;"08, 03";Bola de fogo!
236340;237340;"00, 08, 03";Chama o clube!
237340;237760;"00";Chama o clube!
237780;240060;"00, 08";Chama o clube!
241260;242560;"00";Como assim eu morri?
243480;244780;"00";Rola a iniciativa.
245620;248020;"12";Então, não tem armadilha.
248300;248920;"12";Podemos ir.
249640;250820;"12, 10";O que vocês fazem?
252200;252900;"14";Tá, tá.
253120;256240;"14";Eu amarro uma corda nelas e uso como arma.
256620;257480;"09";Eu ataco.
257880;261840;"09, 12";O Magro lança seu Thunderbolt mais 15 no Upholder.
261860;264140;"09, 12, 07";E eu quero rolar a percepção, posso?
265140;266540;"12";Tem algum lugar para se esconder?
266540;267360;"12, 11";Ah.
267780;269780;"12";Falha a crítica.
269780;271080;"12";Ataque de impunidade!
271080;272080;"12";Ei, Romano!
272080;274080;"01, 12";Chama o clínico!
275800;279940;"01";RPG Realidades Paralelas do Guaxinim.
279940;282940;"01";Sua aventura de bolso na forma de podcast.
282940;285940;"01";Uma jornada completa a cada episódio.
285940;287940;"01";Ainda não é o momento de se despedir.
287940;289940;"unknown";Ainda não é o momento de se despedir.
289940;291940;"unknown";Ainda não é o momento de se despedir.
291940;293940;"unknown";Ainda não é o momento de se despedir.
293940;295940;"unknown";Ainda não é o momento de se despedir.
295940;297100;"unknown";Ainda não é o momento de se despedir.
297100;299120;"unknown";V inteligente.
299120;301040;"unknown";Fica vendo...
301160;303900;"09";Em uma pequena cidade no interior de Santa Catarina,
303900;307940;"09";a Perfeita Shirley Mueller está muito atarefada,
307940;310700;"09";pois precisa cuidar de suas duas filhas,
310700;315780;"09";de seu sobrinho e de uma cidade com aproximadamente 6.000 habitantes.
316000;319220;"09";Tudo tem que estar lindo para a decoração de Natal,
319220;323880;"09";pois à cidade se orgulha de ser a 49ª cidade mais natalina do mundo.
324200;326580;"09";O Natal fraco poderia tornar inviável
326580;328760;"09";a sua reeleição. Mas é claro
328760;331040;"09";que seus filhos não são de todo problema.
331320;332600;"09";Eles ajudam muito a sua mãe
332600;334700;"09";e hoje vão buscar os
334700;336760;"09";biscoitos para a tradicional competição
336760;339040;"09";de melhor bolacha de Natal.
339420;340760;"09";Antes de continuar, vamos
340760;342740;"09";conhecer essas crianças. Primeiro as
342740;344660;"09";filhas. Mel fala sobre seu personagem
344660;345440;"09";e a aparência da tribo.
356580;358540;"06";Ela é bem brincalhona, assim, apesar da idade
358540;360380;"06";e gosta muito de passar o tempo com
360380;362560;"06";a irmã dela. Ela sente que tem
362560;364920;"06";que começar, assim, ser mais responsável
364920;366460;"03, 06";e tal, mas ela não
366460;368140;"03";perde a inocência dela.
368640;370700;"03";Ela gosta muito de ler, muito,
370780;372560;"03";muito mesmo, e ela se orgulha de falar
372560;374760;"03";que ela já leu 20 livros
374760;376440;"04, 03";inteirinhos.
377140;378580;"04";Ela passou recentemente por aquele
378580;380460;"04, 06";estirão de altura que todo
380460;382320;"06";adolescente, pré-adolescente tem,
382720;384680;"06";então ela ainda tá meio desengonçada.
385460;386420;"06";O atributo
386420;388360;"09, 06";é 2. Perfeito.
388820;390820;"09";E tem a irmã dela, que vai ser interpretada
390820;392580;"09";pela Ju. Ju fala sobre
392580;394640;"09, 03";o personagem, a aparência da tribo. Oi, gente.
395140;397080;"03";Eu vou jogar com a Letícia,
397440;398740;"03";ou como ela gosta de ser
398740;400780;"03";chamada, Lê. O atributo
400780;402600;"03";da Lê é o 4. Vou falar
402600;404460;"03";como a personagem agora. Eu tenho
404460;406540;"03";9 anos, a altura
406540;408180;"03";é normal pra minha idade,
408540;410040;"03";o cabelo é castanho longo,
410540;412840;"03";nem gorda e nem magra. Impulsiva,
413420;414540;"03";gosto muito de
414540;416320;"03";desenhar e de brincar de escalar.
416420;418240;"03";Se ninguém mandar eu botar sapato,
418680;419920;"03";costumo ficar descalça.
420140;422060;"03";Eu circulo por aí com giz de cera
422060;424400;"03";e com canetinhas nos bolsos do meu short.
424740;426100;"03";Quando a mamãe deixa,
426560;428600;"03";a gente também brinca de fazer receitinha
428600;430280;"03";na cozinha, mas sem
430280;432380;"03";forno e fogão, porque eu ainda não sou tão
432380;434020;"03";grande. Atributo 4.
434360;436320;"09";Perfeito. E vindo da cidade grande, já
436320;438240;"09";aprovado de ano, ele veio passar
438240;440300;"09";as férias, né, já estamos
440300;442400;"09";em dezembro, temos o primo da cidade
442400;444140;"09";que vai ser interpretado pelo Felipe. Felipe,
444140;445820;"09";sobre o seu personagem, a aparência, atributo?
446420;448340;"10";Pessoas, eu vou estar
448340;450280;"10";interpretando o Heitor, ele tem
450280;452540;"10";atributo 5. Heitor tem
452540;454200;"10";10 anos, tem um cabelo preto,
454300;455920;"10";encaracolado até o pescoço.
456240;458140;"10";Como já dito, Heitor é da cidade grande, né,
458420;460600;"10";e ele conta, entre aspas, os dias
460600;462420;"10";pra dar as férias, pra ele poder visitar
462420;464660;"10";a adinha dele. Porque assim, na cidade pequena,
465000;466440;"10";você pode imaginar que ele
466440;468360;"10";não vai gostar tanto, que ele é da cidade grande,
468720;470300;"10";mas ele ama quando vai
470300;472200;"10";de férias, porque ele brinca com as primas.
472200;473840;"10";O Heitor é uma criança elétrica, assim,
473900;476160;"10";meio arteira. Ele ama subir em árvore, correr
476160;478080;"10";pelo quintal, ainda mais
478080;480380;"10";se tiver comida,
480480;482040;"10";que ele come bastante também, pra dar
482040;483620;"10";toda essa energia. Só que
483620;486240;"10";o Heitor, ele não é muito esperto, sabe?
487180;488340;"10";Mas ele faz o possível
488340;490240;"10";pra não repetir de ano, porque
490240;491900;"10";caso ele repita,
492540;493980;"10";os pais dele não deixam ele passar
493980;496040;"10";as férias aqui no interior. O Heitor,
496120;498160;"10";ele tem uma característica bem complicadinha,
498540;500260;"10";ele não consegue fazer contas de cabeça,
500260;501940;"10";ele tem muita dificuldade com números.
502220;504120;"10";Muita dificuldade. Ele é horrível
504120;505200;"10";com números.
506160;507400;"10";É isso aí, esse é o Heitor.
507720;509360;"10";O atributo? Cinco.
522360;524560;"09";Como eu falei, então, a cidade tá sendo decorada
524560;525720;"09";pro Natal.
526400;528220;"09";Várias famílias estão decorando a própria
528220;530300;"09";casa, mas a prefeitura tá cuidando
530300;531740;"09";da decoração dos postos,
532300;534580;"09";da pracinha, de alguns pontos específicos
534580;536140;"09";da cidade ali. Então, a mãe de você,
536140;538200;"09";é mãe solo, né?
539240;540660;"09";Na casa é só vocês.
541240;542140;"09";Ela tá bem atarefada
542800;544540;"09";com isso, ela não tá conseguindo dar muita atenção
544540;546520;"09";pra vocês, mas ela pediu
546520;548240;"09";pra você ajudar ela nessa competição
548240;550200;"09";de biscoitos. No ano passado,
550520;552440;"09";a velha Gertrudes Cascais
552440;554420;"09";ganhou a competição contra
554420;556400;"09";a senhora Filomena. Dizem que
556400;558140;"09";a senhora Filomena fez um curso online
558140;560220;"09";pra melhorar sua massa, e que
560220;562040;"09";esse ano ela vai vencer fácil.
562620;564580;"09";A competição das duas é tão conhecida
564580;566020;"09";com a Gertrudes vencendo,
566140;568280;"09";todas as vezes, que ninguém mais
568280;570240;"09";se inscreve. Pois além do pacote
570240;572220;"09";para os juízes, quem entra
572220;574240;"09";na competição também faz uma quantidade
574240;576200;"09";grande de bolachas pra
576200;578300;"09";distribuir na abertura de Natal da cidade.
578540;580080;"09";E nem todo mundo tem tempo
580080;582380;"09";e dinheiro, né? Pra ficar
582380;584320;"09";fazendo tanto biscoito. Quer dizer,
585040;586520;"09";isso nos anos anteriores.
586880;588200;"09";Porque este ano terá uma pequena
588200;590360;"09";diferença, mas vamos por partes.
590720;592060;"09";A mãe de vocês, ela
592060;594380;"09";já saiu, é um sábado.
594840;596080;"09";Ela pediu pra vocês,
596140;598100;"09";visitarem a dona
598100;600320;"09";Filomena e a dona Gertrudes,
601040;602340;"09";conversar
602340;604160;"09";um pouco com as senhorinhas, e
604160;605980;"09";pegar um pacote
605980;608180;"09";de bolacha, trazer
608180;610260;"09";pra casa, que esse pacote
610260;612440;"09";vai ser avaliado pelos juízes.
613000;613940;"09";Normalmente o pacote,
614220;616020;"09";as bolachinhas são aquelas decoradas
616020;618120;"09";de Natal, né? Então o pacotinho,
618580;620140;"09";a apresentação do pacote faz
620140;622200;"09";parte da avaliação. Então vocês tem que
622200;624100;"09";pegar esse pacote e trazer até em casa
624100;626100;"09";sem quebrar nenhuma dessas bolachas,
626140;628080;"09";sem esfarelar nada, trazê-la
628080;630060;"09";bonitinha pra
630060;632260;"09";vocês, pra casa, pra mãe de vocês
632260;634260;"09";estar avaliando. É de manhã cedo,
634340;636300;"09";vocês já tomaram café com a mãe de vocês, ela saiu,
636700;638160;"09";ela deixou vocês ali. É uma
638160;640240;"09";cidade pequena, então ela
640240;642140;"09";confia que vocês consigam fazer
642140;644300;"09";as coisas, mas cabe a vocês
644300;646260;"09";se vão primeiro na dona Gertrudes,
646340;648140;"09";que é uma senhora gordinha, muito simpática,
648280;650000;"09";que ganha todo ano, ou na senhora
650000;652160;"09";Filomena, que é a pessoa mais simpática
652160;654320;"09";do mundo durante a época da competição.
654980;655540;"09";Meio...
655540;655940;"09";diferente.
656140;657720;"09";Diferente o resto do ano, e daí
657720;659820;"09";vocês estão ali, vocês estão em casa, já comeram,
660180;662100;"09";talvez viram alguma coisa na televisão,
662840;663840;"09";e vocês tem que ir pela
