0;10100;"02, 01";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10100;11420;"02";É isso! É isso!
11920;13220;"02";Eu sabia! Eu sabia!
13840;15000;"02";O Guaxaverso existe!
15120;15960;"02";Como assim?
16180;18120;"02";Você entendeu a referência do último episódio?
18260;18980;"02, 00";Olha só, faz tudo!
18980;20040;"02, 00";O Guaxa sabe o que faz!
20040;20960;"02, 00";Espera! O que é o Guaxaverso?
21000;22980;"02, 00";Era só uma questão de tempo!
23100;24220;"00";Todos nos conhecemos!
24220;24520;"00";O Guaxaverso sempre existiu!
24520;25440;"00";É o nosso final!
25440;27140;"02, 04, 00";Eu quero entender o Guaxaverso!
27220;28540;"02, 04, 00";Alguém me explica o que é o Guaxaverso?
28540;32020;"02, 04";É, pessoal, não existe o Guaxaverso!
32100;33720;"04";Eu acredito no Guaxaverso!
33760;36540;"04";Mas, supondo que ele exista...
37900;41540;"04";Guaxaverso, onde o que não existe é debatido!
45100;45820;"03, 04";Gravando...
45820;46960;"03, 04, 01";Gravando...
46960;47460;"03, 04";Lá!
47860;48620;"04";Prontinho!
49160;51860;"04";Tá, mano, tá falando absurdo, nós fomos...
51860;54020;"02";Foi censurada!
54020;54100;"02";Foi!
55440;58020;"03, 04";Não precisa banir, moderadores, só eu fiquei rubarizado.
58540;59000;"03";Vamos lá!
60660;64600;"04";Olá, eu sou Marcelo Guaxinim, narrador, produtor, idealizador, podcast de realidade para o Guaxinim
64600;68660;"04";e eu fico muito triste que uma galera que não entendeu o filme se apossou do conceito da
68660;69300;"04";pirula vermelha.
69740;72620;"04";E pra quem não sabe, o Guaxaverso é o nosso antigo escudo-mestre.
73040;75540;"04";Aqui vamos ler os comentários e discutir as teorias do último episódio, que no caso
75540;77180;"04";foi Anjos de Metal.
77320;77780;"04";Dois pontos.
78360;78760;"04";Exurdo!
79200;84260;"04";RPG Guaxa 140 e eu estou hoje aqui com a nossa madrinha, nossa deusa, aquela que foi eleita
84260;87940;"04";a melhor jogadora de RPG do Brasil de 2022, a Gata Sofia.
87940;90920;"02, 04";Oi, gente, agora eu tô sem grava...
90920;92600;"02";Eu tinha esquecido desse fato.
92960;93400;"02";Oi!
93980;94400;"02";Boa noite!
94980;99280;"02";Participando em, agora que a gente viu, faz quase três anos de Guaxaverso, participando
99280;99980;"02";pela primeira vez.
100400;101400;"03";Pela primeira vez, é.
101860;103260;"02";Mas já gravaste quantas aventuras?
103740;104120;"02";Vixe!
105140;109940;"02, 03";Olha, a última vez que eu estava em contagem era 12 ou 13, mas...
110520;110540;"02, 03";Caramba!
110740;111500;"03";Vai pra geladeira.
111820;112300;"02, 03, 04";Não tem como.
112320;112480;"02";Ah, não!
113160;113620;"02, 04";Eu não devia...
113620;114600;"02, 03, 04";Eu gravei duas!
114780;115420;"02";Eu gravei duas!
115780;116700;"04";Hoje é a última...
116700;117540;"04";Esses dias eu tava assim...
117540;117860;"04";Ah, Rafa!
117940;118920;"04";Eu acho que gravou uma ou duas.
119380;120760;"04";Eu acho que gravou quatro, cinco já.
121520;122200;"04";Mas ok.
122780;127760;"04";Pessoal, antes de mais nada, eu queria convidar vocês, já que estavam sendo comentados antes
127760;135480;"04";de começar a live aqui, de 29 a 30 de julho, lá no Teatro Carlos Gomes, aqui em Blumenau,
135580;135680;"04";né?
136740;138640;"04";Aqui em Blumenau, do outro lado, né?
138920;141040;"04";Vamos ter um festival de cultura pop e geek.
141620;142480;"04";Vai ter...
142480;143300;"04";Cadê os negócios aqui?
143540;143980;"04";Cosplay.
144440;145700;"04";Vai ter o Guilherme Briggs.
146260;147080;"04";A Amanda encontrou...
147080;147920;"04";Foi a Amanda que encontrou o Guilherme Briggs?
147940;148960;"04";A Amanda encontrou o Guilherme Briggs recentemente?
149280;149540;"04";Foi.
149700;150280;"04";Foi ela mesma.
150620;151480;"04";Lá em Brasília.
151960;156720;"04";Então, quem não está em Brasília, está em Blumenau ou região, ou se for Catarina
156720;158880;"04";em geral, vai poder encontrar o Guilherme Briggs.
159400;161480;"04";Vai ter K-pop.
162060;165420;"04";Vai ter Covid do Guns N' Roses do ACDC, sei lá.
166060;167720;"04";Vai ter arte japonesa.
168160;172260;"04";Vai ter o Carlos Ruas, que desenha lá um sábado qualquer, que eu acho maravilhoso.
172340;174460;"04";O Paulo Moreira, que é outro quadrinista que eu gosto bastante.
174460;175920;"04";O Rafael Fritz, hein?
176040;177840;"04";Se tu ver o quadrinho dele, você vai entender quem é.
178260;181480;"04";Também já li bastante coisinha dele pelo Twitter da vida, né?
181880;182460;"04";Então, são pessoas maravilhosas.
183220;184100;"04";Tem sábado e domingo.
184580;185460;"04";Eu vou estar os dois dias.
186680;188420;"04";No sábado, estaria em família.
188960;192220;"04";Se alguém quiser falar para a Malu gritar, escudo o mestre.
192720;194460;"04";Ela provavelmente não vai fazer nada, vai ficar envergonhada.
194980;198600;"04";Mas, você vai poder encontrá-la no sábado, lá pelo evento, né?
199220;202300;"04";Domingo, eu vou estar andando de um lado para o outro também.
202600;207760;"04";A princípio, a Malu não vai no domingo, mas eu vou estar lá com adesivo,
207940;211180;"04";com um cartãozinho para apresentar para quem não conhece o RP Guaxa.
211640;215500;"04";Então, se você ainda não comprou o ingresso, está na região, está afim de ir,
215960;217000;"04";compre, vai ser maravilhoso.
217060;218820;"04";É um evento maravilhoso e de bônus.
218900;219540;"04";Eu vou estar por lá.
219960;221060;"04";Tem esse cara que eu não sei quem é.
221560;222940;"04";E muitas coisas bacanas.
223160;226920;"04";Entra lá em bluecx.com.br
226920;231800;"04";e lá vai ter todas as informações, incluindo do ingresso também.
232680;233940;"02";Dane-se Guilherme Briggs.
234140;235400;"02";Dane-se Carlos Ruas.
235480;236920;"02";Tem que pedir o autógrafo do Guaxa.
237220;237920;"02";E tem que fazer o que?
237920;239920;"02";Tem que fazer fila e ficar super animado para as pessoas falarem
239920;241780;"02";Nossa, caramba, deixa eu entrar na fila também.
243080;244680;"02";E converter um monte de gente.
245440;247260;"04";Trota que iria ver o Paulo Moreira.
247600;249080;"04";Já sei qual é a prioridade dele.
249820;250720;"04";Geladeira para a morte.
251860;255840;"04";Além disso, se você quiser ajudar o RP Guaxa, você pode ser nosso padrinho.
255900;257860;"04";Assim como a Agatha, nossa madrinha.
258020;262920;"04";Eu conheço ela através do nosso esquema de patronato.
263400;264660;"04";A partir de um real você ajuda o podcast.
264980;267020;"04";A partir de dez reais você faz parte do nosso grupo no Telegram.
267020;269700;"04";Você, depois de, sei lá, uma semana, duas talvez,
270140;272740;"04";você recebe um e-mail dizendo olá, seu nome,
272920;277680;"04";e daí eu agradeço e mando um link para você entrar na taberna do Guaxinim.
278160;280580;"04";Lá tem acesso a vários outros grupos, tem spoiler,
280680;283680;"04";você recebe o episódio antes, você pode gravar NPC,
284340;287080;"04";você pode, sei lá, você pode fazer infinitas coisas.
287880;290100;"02, 04";Agatha, qual é o grupo que você participa mais lá?
290720;293460;"02, 04";O grupo que eu mais participo, além da taberna principal,
293460;296700;"02";é um grupo de mangás e animes.
297020;301340;"02";Que é o Guaxinim Otaku, que a gente cometa toda semana saindo.
301480;304660;"02";Principalmente a gente está comentando o Gundam, ultimamente, o Gundam Witch.
305180;308960;"02";O grupo de games e o LGBT, né?
309100;310200;"02";Que é o Além do Arco-Íris.
310720;316200;"04";Inclusive, uma pessoa que eu conheci na taberna, que é o Alan,
316740;318940;"04";gravou o Missanga e saiu quarta-feira.
319620;321480;"04";Quando esse episódio saiu no feed, já saiu, né?
321520;322360;"04";Então dá uma conferida lá.
322860;325680;"04";A gente falou sobre o Dia do Orgulho, sai bem na quarta-feira mesmo.
325940;326380;"04";E...
326380;327940;"04";Acho que as pessoas vão gostar.
328660;329900;"04";Além disso, segue a gente nas redes sociais,
330000;331460;"04";arroba o Marcelo Guaxinim, arroba a RPGuaxa,
331860;333160;"04";tanto no Twitter quanto no Instagram.
333700;336600;"04";E a gente está aqui na twitch.tv barra RPGuaxa
336600;338920;"04";para ler os comentários do último episódio,
339420;342680;"04";como a gente falou antes, que foi o Anjos de Metal Exodô.
343120;346800;"04";E o primeiro comentário é o nosso querido Jorge Marcos Santos Silva.
346920;347900;"04";E ele coloca...
347900;351740;"04";Nunca fui muito interessado em animes de robôs gigantes, mas olha...
351740;352960;"04";Esse me pegou de jeito, viu?
352960;356100;"04";Um bom dia, Sr. Guaxa, convidado, ouvinte Ninsh,
356100;357500;"04";e chat, tudo bem com vocês? Tudo bem comigo?
358000;358740;"04";Tudo bem contigo, Agatha?
359020;360920;"04";Tudo certinho. Melhor ainda agora.
361420;362060;"04";Spoilers.
362300;365800;"04";Acho que me toquei do que seria a história antes mesmo deles chegarem à empresa.
366300;369160;"04";Essa ideia de futuro perfeito é estranha demais, eu concordo.
369440;371660;"04";Embora nunca tenha jogado o jogo.
372120;374320;"04";Eles faziam batalha de verdade sempre que jogavam o jogo,
374400;375480;"04";ou o jogo era mesmo só um jogo?
375500;379360;"04";O jogo era só um jogo, era um simulador, um treino muito grande, né?
379820;380340;"04";Aham.
380840;382660;"04";Realmente as máquinas venceram nesse futuro?
382860;383500;"04";Infelizmente sim.
383980;385680;"04";Ou felizmente, depende do lado que você está.
386100;388520;"04";Pensou um pouco melhor de como foi a queda dele?
388720;389580;"04";Pesou... Como assim?
389660;392320;"04";Pensou um pouco melhor de como foi a queda dele?
392840;394840;"04";Ainda existe vida biológica, na realidade?
394980;395900;"04";Ainda existe vida biológica?
396000;397780;"04";Teve... Tinha gaivotas, se eu não me engano?
398280;398600;"02";Ah, sim.
398980;400900;"02";É, tem as árvores, tem as gaivotas,
401380;403560;"02, 04";mas se você quiser ligar com outro episódio,
403660;405540;"02";talvez as gaivotas não sejam gaivotas.
405960;407260;"04";É, fica a dúvida.
407760;410800;"04";Realmente adorei, teve uma boa dose de ação e drama,
411280;413600;"04";como só animes ou jogos japoneses conseguem.
413600;415120;"04";Os jogadores mandaram muitíssimo bem.
415580;415940;"04";Adoro.
416360;418300;"04";Como a galera entra de cabeça na história.
418740;420140;"04";Por hoje é isso, um forte abraço a todos,
420220;422760;"04";força e luz para todos nós e até mais.
423180;426020;"02";O próximo comentário é do Igor Lisboa.
426460;427560;"02";Égua, senhor Guaxinim.
427900;429020;"02";Égua, te convidade.
429380;429700;"02";Égua.
430380;432800;"02";Égua, chat do Guaxinim, pai de Égua.
433040;433700;"02";Tudo em riba?
433980;435660;"02";Maninhos, maninhas e maninhas,
435820;437900;"02";um abraço quente direto do norte pra vocês.
438600;440820;"02";Esse é o primeiro episódio que eu vi com antecedência
440820;442100;"02";por fazer parte da taverna.
442100;444900;"02";Isso, aliás, recebe o episódio de antecedência.
446100;447120;"02";Mas um motivo pra fazer parte.
447800;450100;"02";E sou com um pequeno receio disso afetar o meu tempo
450100;452440;"02";ouvindo podcast ou alterar o RPG Guaxinim
452440;454700;"02";no Spotify Rapid no final do ano.
455260;456820;"02";Então já estou com um plano de dar play
456820;459240;"02";no episódio no Spotify e deixar tocando o celular
459240;460520;"02";para contar a reprodução.
460980;463780;"02";Outra coisa, se você é ouvinte e ainda não assinou a taverna,
463940;464940;"02";corrija esse erro.
465360;467320;"02";Vale muito a pena, em menos de uma semana,
467540;469440;"02";eu já ri bastante das conversas nos grupos.
469800;471560;"02";Já estou em grupos pra jogar uma aventura
471560;474220;"02";e, além disso, estou curtindo os conteúdos adicionais
474220;475380;"02";que aparecem lá pelo grupo.
475380;478600;"02";Como a música Shelly Spears, que todo milênio vai adorar.
478900;481720;"02";O pessoal faz muito, muito, muito edit lá e coloca.
482680;483880;"02";Agora, sobre o episódio.
484240;486360;"02";Eu não sei como a Netflix está perdendo esse roteiro
486360;487480;"02";para um episódio de Black Mirror
487480;490160;"02";ou como o marketing para o lançamento da temporada nova.
490760;493320;"02";Essa temática da consciência duplicada e eternizada
493320;495120;"02";lembra muito o plot da série.
495540;498140;"02";Vou guardar o Guaxaverso pra ver se entendi o que eu entendi mesmo.
498340;499380;"02";Um cheiro pra vocês.
500580;501100;"02";Guaxa.
502040;504700;"02";San Junipero, que é um episódio da terceira temporada,
504700;505720;"02";foi uma inspiração?
505960;506940;"02";Eu gosto muito desse episódio.
507220;508260;"04";É uma inspiração, sim.
508760;511180;"02";Foi a primeira coisa que eu pensei quando você falou de Paraíso.
511700;511880;"04";É.
512180;516040;"04";Assim, o conceito, como eu citei, é anterior até ao filme Matrix, né?
516500;516800;"02, 04";Sim, com certeza.
516800;519700;"02, 04";Mas tem várias mídias que brincam com essa ideia do...
520520;522380;"04";Estamos vivendo um mundo virtual.
522840;525700;"04";Então, mas sim, San Junipero é um que me afetou.
526460;529780;"04";E, assim, Netflix não me nota porque eles querem números.
530280;531640;"04";E vocês não me seguem nas redes sociais.
531760;532880;"04";Estão me seguindo nas redes sociais, gente.
533220;533540;"04";Exatamente.
533540;534260;"02, 04";Se siga lá.
534540;534620;"04";Porque...
534620;535220;"04";E faça barulho.
535680;538260;"04";Porque, assim, o podcast eu sei quantos downloads tem,
538380;540840;"04";mas eles preferem, às vezes, investir num canal no YouTube
540840;544120;"04";em que o número fica estampado na capa e é mais fácil deles ver
544120;547240;"04";do que, sei lá, acreditar nos relatórios que eu mando.
547300;547640;"04";Não sei.
547880;550500;"04";Então, segue a gente nas redes sociais, pelo menos é um número pra exibir.
550760;551000;"04";Ok.
551420;553220;"04";O próximo comentário é do Lucas Mariano.
553340;553980;"04";Ele coloca...
553980;557980;"04";Ótimo.
557980;560660;"04";Acompanhe o RPG Guaxa há mais de um ano.
561180;563960;"04";E, antes de começar a ouvir, nunca tinha tido contato com RPG.
564680;566540;"04";Achava muita coisa de nerdola.
567000;567460;"04";Não me julguem.
568100;569860;"04";O primeiro episódio que eu vi foi Vela.
570280;571140;"04";E fiquei viciado.
571620;573560;"04";Nunca joguei na seção de RPG, mas morro de vontade.
574140;576000;"04";E, infelizmente, meu ciclo social ninguém joga.
576420;580480;"04";Por isso, ainda vou ser padrinho para entrar na tabela e jogar com o pessoal por lá.
580940;581780;"04";Pode me cobrar, Guaxa.
581860;582460;"04";Vou cobrar.
582920;585420;"04";Quer dizer, quem cobra, na verdade, é o PicPay ou o padrinho.
585740;586240;"04";Eu só recebo.
586980;587820;"04";Sobre o episódio...
587820;590340;"04";Incrível as referências, principalmente as de Evangelho.
590660;591840;"04";Um dos meus animes favoritos.
591840;593540;"04";Eu gosto dessa ideia de...
593540;599100;"04";Não só do Evangelho, mas de misturar referências bíblicas com as coisas.
599420;603020;"04";Eu fiz Primeira Comunhão, eu fiz Catequese, eu fiz Crisma.
603480;608000;"04";Então, eu acabo tendo essas vivências, acabo trazendo pra cá.
608460;610980;"04";E amei o plot do episódio, numa pegada meio Matrix.
611540;613360;"04";Um episódio incrível, senhor Guaxa.
613680;614440;"04";Um abraço a todos.
614480;615060;"04";Um abraço, querido.
