0;5400;;"03";Existem lugares que passam impressões de acordo com quem o visita
5400;10680;;"03";Um hospital passa uma sensação diferente dependendo se você é o médico ou o paciente
10680;13360;;"03";Uma escola cheia de crianças pode trazer alegria
13360;18420;;"03";Enquanto uma escola vazia cria aquela sensação de estranheza, de algo estar errado
18420;21220;;"03";Embora alguns professores discordem dessa última sentença
21220;23580;;"03";Um parque de diversões é outro bom exemplo
23580;26440;;"03";Quem nunca sonhou em ter um parque só para si?
26940;29060;;"03";Pois cuidado com o que você deseja
29060;32460;;"03";Episódio de hoje, uma última volta no carrossel
32460;34800;;"03";Com a Giovanna lá do Portal do Aviante
34800;39600;;"03";Interpretando Jimmy Costas, uma ex-CEO de uma multinacional
39600;42360;;"03";A Sinara, nossa madrinha e jogadora recorrente
42360;45900;;"03";Interpretando Sally Brown, ex-enfermeira
45900;52520;;"03";E Shelly, do RPG Next, do Pode Isso, do Contínuo e de sei lá mais quantos outros projetos
52520;56580;;"03";Interpretando a Nira Carter, uma bombeira
56580;59000;;"03";O Realidades Paralelas do Gostininho
59000;59040;;"03";O Realidades Paralelas do Gostininho
59040;61280;;"03";Um sistema chamado Lasers e Sentimentos
61280;62800;;"03";Na verdade, uma adaptação dele
62800;65040;;"03";Basicamente, cada jogador possui um atributo
65780;67480;;"03";Que vai de 2 a 5
67480;71360;;"03";2 para personagens que são mais inteligentes e perceptivos
71360;73740;;"03";E 5 para personagens muito fortes
73740;75640;;"03";E qualquer outra coisa entre isso
75640;76860;;"03";Para os números do meio
76860;78600;;"03";Vamos citar um exemplo
78600;81520;;"03";Um personagem que tem um atributo 4
81520;83880;;"03";Sempre que esse personagem for fazer um ataque
83880;85780;;"03";Ou uma ação física
85780;88420;;"03";Como correr, escalar, nadar
88420;89020;;"03";Ou sofrer
89040;90160;;"03";Ou tocar a cara de um vilão
90160;93180;;"03";Ele vai rolar 1 ou mais dados de 6 lados
93180;96520;;"03";E se ele tirar 1, 2, 3 ou 4
96520;98140;;"03";Ele foi bem sucedido
98140;100440;;"03";Ele conseguiu correr, ele conseguiu escalar
100440;102600;;"03";Ele conseguiu acertar o seu oponente
102600;104220;;"03";Sempre que o personagem for fazer uma ação
104220;106160;;"03";Que não seja uma ação física
106160;107600;;"03";Nem um ataque
107600;110140;;"03";Ele precisa tirar seu atributo ou mais
110140;111300;;"03";No mesmo exemplo
111300;113820;;"03";Digamos que o personagem quer anotar algo escondido
113820;117020;;"03";Ele precisa de 4, 5 ou 6
117020;119020;;"03";Note que seu atributo sempre é um ataque
119040;119500;;"03";Um acerto
119500;120660;;"03";E não só isso
120660;123040;;"03";Seu atributo é um acerto crítico
123040;125840;;"03";Ou seja, você não só foi sucedido
125840;128460;;"03";Como você foi muito bem sucedido
128460;130880;;"03";Não esqueça de seguir nas redes sociais
130880;132480;;"03";Arroba Marcelo Guaxinim
132480;134280;;"03";E arroba RP Guaxa
134280;136060;;"03";Você vai estar ajudando muito a gente
136060;137320;;"03";E se quiser ajudar ainda mais
137320;139620;;"03";Nós temos Padrim e PicPay
139620;141640;;"03";Mais informações no Escuro do Mestre
141640;143020;;"03";Ao final do episódio
149040;166540;;"08";E aí vocês estão na caverna
166540;167660;;"08, 00";Rola os dados
167660;170380;;"08, 00";Bola de fogo
170380;174120;;"00";Chama o clérigo
174120;176580;;"00";Assim eu morri
176580;178860;;"05, 00";Rola a iniciativa
178860;179900;;"05";Então
179900;181960;;"05";Não tem armadilha
181960;182880;;"05";Podemos ir
182880;184760;;"05";O que vocês fazem?
186140;188920;;"10";Eu amarro uma corda nelas
188920;190140;;"10";E uso como arma
190140;191380;;"10, 11, 05";Eu ataco
191380;193920;;"05";O mago lança seu Thunderbolt
193920;195760;;"05, 02";Mais 15 no Upholder
195760;197460;;"05, 02";Eu quero rolar a perseguição
197460;200480;;"05, 02, 01";Tem algum lugar pra se esconder?
201120;201440;;"05";Ah
201440;203480;;"05";Falha a crítica
203480;204860;;"05";Ataque de impunidade
204860;207320;;"05, 04";Chama o clérigo
208860;210860;;"04";RPG
210860;213640;;"04";Realidades Paralelas do Guaxinim
213640;215220;;"04";Sua aventura de bolso
215220;216620;;"04";Na forma de podcast
216620;219600;;"04";Uma jornada completa a cada episódio
219600;229500;;"07, 04";Seja bem-vindo
229500;232000;;"07";Aproveite a sua estadia
232000;236400;;"unknown";Seja bem-vindo
236400;237480;;"unknown";Aproveite a sua estadia
237480;237900;;"unknown";Seja bem-vindo
237900;238400;;"unknown";Aproveite a sua estadia
238400;238440;;"unknown";Seja bem-vindo
238440;238840;;"unknown";Aproveite a sua estadia
238860;268840;;"02";Seja bem-vindo
268860;270980;;"unknown";Seja bem-vindo
270980;274600;;"07";Seja bem-vindo
275020;277060;;"02";Aproveite a sua estadia
277060;284920;;"03, 02";Antes de começar a descrever
284920;286600;;"03";Onde vocês estão
286600;288040;;"03";Porque no momento
288040;291000;;"03";Nenhuma de vocês está vendo alguma coisa
291000;292940;;"03";Eu vou começar
292940;294500;;"03";Com a descrição de cada personagem
294500;296120;;"03";Então, Shelly
296120;297720;;"03";Nome da sua personagem
297720;298620;;"03";É
298860;300680;;"11, 03";a história dela, a profissão e a tribo.
300680;302960;;"11, 03";Ok. A minha personagem
302960;304480;;"11";é a Anira Carter.
305560;307040;;"11";Ela tem 31 anos
307040;308840;;"11";e ela é
308840;310560;;"11";bombeira. Ela foi pra
310560;312720;;"11";entre aspas, cidade grande, pra
312720;314880;;"11";ser bombeira. Ela saiu
314880;316780;;"11";de casa com 20 anos, foi morar
316780;318820;;"11";sozinha num apartamentozinho minúsculo
318820;320780;;"11";no centro e
320780;323060;;"11";pra não se sentir tão sozinha, ela levou
323060;325180;;"11";ela adotou um gatinho
325180;327100;;"11";filhote e chamou
327100;329040;;"11";ele de Francis Porridge.
329600;331060;;"11";Afinal, estamos nos Estados Unidos.
332000;332760;;"11";Mas é inglês pra
332760;333700;;"11";mingar o Francisco.
335000;336860;;"11";E é isso. Ela é loira,
337740;338660;;"11";olhos verdes
338660;340860;;"11";e ela tá sempre usando aquelas calças
340860;342960;;"11";caque, cheias de bolsos,
343580;345040;;"11";uma regata e
345040;346960;;"11";uma jaqueta de
346960;347820;;"11";tactel por cima.
349420;350920;;"11";E o que mais que tá faltando? Atributo
350920;353000;;"11";4. E acho que é isso.
354320;355160;;"03";O que ela perdeu?
355160;357080;;"11, 03";O Francis Porridge.
357100;359000;;"11";O gato
359000;360400;;"11";sumiu sem explicação.
361680;363480;;"11";Ninguém viu, ninguém sabe.
364000;365140;;"11";Já faz semanas
365140;367240;;"11";e ela tá ficando louca atrás desse gato.
369200;370960;;"03";Que roupa ela usaria pra ir
370960;372520;;"11, 03";passear num parque de diversão?
372540;375060;;"11, 03";Exatamente essa roupa que eu descrevi. A calça caque cheia de
375060;377340;;"11";bolso, a bota
377340;379300;;"11";de trekking, regata
379300;381420;;"11";e a jaqueta de tactel.
382000;383420;;"11";E sempre o cabelo
383420;384880;;"11";com o rabo de cavalo amarrado.
387100;389880;;"03";Sinara, o nome do seu personagem,
389980;391140;;"03";atributo, a história dele?
391680;394200;;"10";Meu personagem é Sally Brown.
394720;396020;;"10";Ela é uma
396020;398000;;"10";enfermeira, ela sempre quis fazer
398000;400260;;"10";alguma coisa pra ajudar os outros
400260;401780;;"10";e ela resolveu que queria
401780;404020;;"10";trabalhar nessa área de enfermagem
404020;405740;;"10";com câncer.
406360;408260;;"10";Aí ela acabou sendo lotada
408260;409760;;"10";na área de oncologia
409760;411300;;"10";e ela
411300;413940;;"10, 08";trabalhava lá e
413940;415500;;"10";se apegou muito a uma paciente
415500;417500;;"10";que acabou morrendo.
417500;419500;;"10";E a perda dessa paciente
419500;421340;;"10";fez com que ela perdesse todo
421340;423140;;"10";o ânimo dela
423140;425300;;"10";do exercício da profissão
425300;427440;;"10";e fez com que ela se
427440;428200;;"10";afastasse
428200;431420;;"10";deixou de ser
431420;433000;;"10";enfermeira e largou o hospital.
434220;435380;;"10";Ela teve que voltar a morar
435380;437420;;"10";com o irmão dela e hoje ela
437420;439340;;"10";tá meio que descobrindo
439340;441340;;"10";o que ela vai fazer, meio desempregada,
441460;442420;;"10";meio pensando em fazer
442420;445020;;"10";a área de obstetrícia.
445500;446380;;"10";Algo assim.
447160;450000;;"10";Ela é loura, relativamente alta,
451000;452300;;"10";o atributo dela é 3
452300;455160;;"10";e ela gosta de usar
455160;457600;;"10";vestidinhos de tom pastel,
457940;458820;;"10";geralmente azul
458820;460660;;"10";e aqueles cabelinhos pra trás
460660;462440;;"10";meio preso, meio solto,
462900;464160;;"10";bem menininho assim, sabe?
464940;465740;;"10";Acho que é isso.
466340;468160;;"03";Que roupa ela usaria pra passear no parque?
468780;470740;;"10";Então ela poderia usar uma calça
470740;472200;;"10";tom pastel,
473140;474740;;"10";uma blusinha azul
474740;475320;;"10";e o que ela usaria?
475320;475480;;"10";Uma blusinha azul e o que ela usaria?
475500;477320;;"10";Um cabelinho preso e uma rasteirinha,
477460;478780;;"10";não, uma rasteirinha não, um tênis.
480680;481240;;"03";Perfeito.
481820;483140;;"03";A Giovanna, o personagem dela?
483760;485660;;"09";Então, a minha personagem é
485660;486880;;"09";Jimmy Costas,
487480;489400;;"09";ela tem 27 anos,
489740;491920;;"09";ela é ex-CEO de uma multinacional,
493080;494000;;"09";atributo 2.
494640;495860;;"09";Jimmy, na verdade, é um apelido
495860;497360;;"09";pra Demetria, né?
497420;499660;;"09";Ela é filha de mexicanos, mas ela foi criada
499660;500300;;"09";no Brooklyn,
501600;503460;;"09";então ela
503460;505460;;"09";aguentou conhecimento de rua,
505500;507500;;"09";com os conhecimentos dos livros,
507500;509500;;"09";já que ela não é uma pessoa
509500;511500;;"09";muito forciável,
511500;513500;;"09";e passou a maior parte do tempo lendo,
513500;515500;;"09";foi assim que ela conseguiu estudar muito,
515500;517500;;"09";fazer uma boa faculdade
517500;519500;;"09";e acabar se tornando CEO
519500;521500;;"09";de uma empresa grande, tão nova.
521500;523500;;"09";Ela tem
523500;525500;;"09";quatro irmãos,
525500;527500;;"09";então ela teve uma criação
527500;529500;;"09";bem complicada,
529500;531500;;"09";todos eles meninos, ela é a única menina,
531500;533500;;"09";e aí
533500;535480;;"09";ela, aconteceu, que ela foi criada por uma mulher, que era uma mulher, que era uma mulher, que era uma mulher, que era uma mulher, que era uma mulher, que era uma mulher, que era uma mulher, que era uma mulher, que era uma mulher,
535480;537480;;"09";e o namorado
537480;539480;;"09";muito, muito, dela,
539480;541480;;"09";praiu ela.
541480;543480;;"09";E roubou o emprego dela,
543480;545480;;"09";e ainda, meio que
545480;547480;;"09";começou a namorar a secretária, então ela tá
547480;549480;;"09";com pistola
549480;551480;;"09";sem emprego,
551480;553480;;"09";sem o carinho dela,
553480;555480;;"09";e pensando o que ela vai fazer da vida.
555480;557480;;"09";Acho que é isso, ela não é muito gostosa dela.
561480;563480;;"09";Então, muito complicado, depende da tua ocasião,
563480;565660;;"09";ela é uma mulher muito chique
565660;566480;;"09";então
566480;569840;;"09";ela vai usar
569840;571260;;"09";uma roupa básica
571260;574160;;"09";calça jeans, mas bem cortada
574160;576000;;"09";um tênis branco
576000;577640;;"09";uma regata branca, mas com
577640;579460;;"09";um blazer de esportes
579460;581700;;"09";e ela é a
581700;583240;;"09";Jennifer Lopes com
583240;585980;;"09";uns óculos legais e grossos
585980;587440;;"03, 02";excelente, Cristiane
593480;599500;;"03, 02";vocês estão de olhos fechados
599500;601300;;"03";provavelmente dormindo
601300;603720;;"03";uma voz distante
603720;605940;;"03";está dizendo muitas coisas pra vocês
605940;607460;;"03";que vocês não conseguem guardar
607460;609320;;"03";a única coisa que
609320;611560;;"03";chama a atenção de vocês
611560;613820;;"03";é a frase
613820;616680;;"03, 01";só relaxem
616680;619560;;"01";o mais importante é que vocês estão
619560;621880;;"01";juntas, e que juntas
621880;623040;;"01";vocês vão conseguir
623040;625440;;"01";superar qualquer coisa
625440;633380;;"03, 01";as três abrem os olhos ao mesmo tempo
633380;634720;;"03";vocês estão no estacionamento
634720;637420;;"03";diante de um gigantesco
637420;639860;;"03";parque de diversões, ele está todo iluminado
639860;641260;;"03";vem aquela música
641260;642800;;"03";feliz de dentro do parque
642800;645200;;"03";os portões do parque estão abertos
645200;647620;;"03";o estacionamento
647620;649320;;"03";está completamente vazio
649320;650720;;"03";é noite
650720;652820;;"03";o único poste está iluminado
653040;655120;;"03";ele está sobre vocês
655120;657080;;"03";enquanto todas as outras luzes
657080;658820;;"03";do estacionamento estão apagadas
658820;660920;;"03";pra todo lado que vocês olhem
660920;662880;;"03";tirando o parque gigantesco
662880;665320;;"03";diante de vocês, é só o estacionamento
665320;665800;;"03";vazio
665800;668660;;"03";vocês nunca se viram antes
668660;671040;;"03";e estão ali as três, uma do lado da outra, em pé
671040;674340;;"11, 03";o que a gente está fazendo aqui?
675240;676620;;"10";eu não consigo lembrar
676620;678180;;"10";eu só lembro de
678180;679940;;"10";estar escuro
679940;682020;;"10";e aparecer aqui
682020;682080;;"10";e
682080;683020;;"10, 11";quando eu cheguei aqui, eu não sabia o que estava acontecendo
683040;683900;;"11";e como que a gente chegou aqui
683900;685100;;"10, 11";alguém sabe?
