0;9720;;"02, 04";É engraçado o tema talento mirim que cresceu e está em destaque na semana que esse episódio está sendo lançado.
9900;13560;;"04";Ou talvez isso seja apenas um tema recorrente e apenas não notamos.
14120;20180;;"04";E enquanto Michael Jackson se tornou rei do pop, o Filipe Dilon, bem, vocês lembram do Filipe Dilon?
21420;23640;;"04";E do Eco das Estrelas, você lembra?
23900;28920;;"04";Aquele trio de jovenzinhos que conquistou um sucesso avassalador entre as crianças e os adultos
28920;34660;;"04";com suas performances encantadoras e músicas cativantes, mas que cresceram e foram esquecidos.
35400;39240;;"04";Onde será que eles estão hoje? Já devem estar adolescentes, eu imagino.
40060;42720;;"04";Episódio de hoje, Eco das Estrelas.
43920;48800;;"04";Com os padrinhos, Thaís Zuzu, Andrei e a Sara.
49160;50980;;"04";A Sara tem uma lojinha de mangá lá na Shopee.
51080;54080;;"04";Eu vou deixar o link aqui no episódio, se eu lembrar.
54080;58620;;"04";Se não, a própria Sara. Alguém, por favor, coloca nos comentários pra gente.
58920;63920;;"06";O Realidades Paralelas do Guaxinim usa o sistema Guaxinims e Gambiarras.
63920;69920;;"06";Nele, cada jogador possui apenas um único atributo, que vai de 2 a 5.
69920;73920;;"06";Quanto maior o atributo, mais atlético é o personagem.
73920;77920;;"06";Quanto menor, mais inteligente e carismático.
77920;81920;;"06";Sempre que o jogador faz algo com uma chance de errar, joga dois dados.
81920;86920;;"06";E precisa tirar o seu atributo ou menos para ataques e ações físicas.
86920;87360;;"06";E seu atributo ou menos para ataques e ações físicas.
87360;87860;;"06";E seu atributo ou menos para ataques e ações físicas.
87860;88360;;"06";E seu atributo ou menos para ataques e ações físicas.
88360;89360;;"06";E seu atributo ou menos para ataques e ações físicas.
89360;90360;;"06";E seu atributo ou menos para ataques e ações físicas.
90360;91360;;"06";E seu atributo ou menos para ataques e ações físicas.
91360;92360;;"06";E seu atributo ou menos para ataques e ações físicas.
92360;93360;;"06";E seu atributo ou menos para ataques e ações físicas.
93360;94360;;"06";E seu atributo ou menos para ataques e ações físicas.
