0;10120;"00";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120;15000;"00";É isso! É isso! Eu sabia! Eu sabia! O Guaixaverso existe!
15120;15960;"02";Como assim?
16180;18120;"02";Você entendeu a referência do último episódio?
18260;18980;"00, 02";Olha só, faz tudo!
18980;20020;"00, 02";Não, o Guaixa sabe o que faz!
20020;20960;"00, 02";Espera, o que é o Guaixaverso?
21000;22980;"00";Era só uma questão de tempo.
23080;24520;"00";O Guaixaverso sempre existiu!
24520;27180;"00, 05, 02";Eu quero entender o Guaixaverso!
27220;28560;"00, 02";Alguém me explica o que é o Guaixaverso?
28560;32020;"05, 02";É, pessoal, não existe o Guaixaverso.
32080;33740;"00";Eu acredito no Guaixaverso!
33820;36560;"05";Mas supondo que ele exista...
37900;41540;"00";Guaixaverso, onde o que não existe é debatido.
45040;46860;"04";A gente esqueceu de trazer cervejas, né?
47080;47380;"01";Uhum!
48420;50120;"01";Droga, sabia que eu tava esquecendo alguma coisa.
52620;54520;"04";Vai pros pós-créditos dessa parte.
54800;58500;"02";Igual eu na última aventura, que parece que, se eu não me engano, eu era mais nova também.
58560;61000;"02";Aí a gente entrou numa taberna e eu queria beber.
61000;62880;"05, 02";Isso o Herpe Guaixa não incentiva.
62880;63380;"05, 02";Vamo lá!
63380;65120;"02";RISOS
65120;70720;"02";Música de abertura
70720;71220;"05";Olá!
71220;76120;"05";Eu sou Marcelo Guaxinim, narrador, produtor, idealizador, podcast do Realidades Paralelas do Guaxinim e...
76120;76620;"05";Bang!
76620;78620;"05";Dei um tiro certo em você.
78620;80620;"05";Deixa que eu faça acontecer.
80620;82620;"05";Tem que ser assim pra me acompanhar.
82620;84620;"05";Pra chegar, então vem!
84620;88400;"05";Vem que começou mais um Guaixaverso, como você sabe, como eu falei no Guaixaverso passado.
88400;94400;"05";Esse Guaixaverso de hoje foi gravado ao vivo lá na Twitch, twitch.tv barra Herpe Guaxa, com a Luana Sabihom.
94400;99900;"05";E a gente, basicamente, leu os comentários de dois episódios numa sentada só.
99900;100900;"05";Como diria a Anitta.
100900;103900;"05";Como eu fiquei sem voz, não deu pra ler da terceira parte.
103900;109400;"05";E, até pra poder soltar mais episódios, vocês não ficaram sem conteúdo tanto tempo, já que estão mal acostumados.
109400;113400;"05";Eu separei em dois episódios, e a terceira parte vai ser separada também.
113400;115400;"05";Pra quem não sabe, o Guaixaverso é o nosso antigo escudo-mestre.
115400;117400;"05";Aqui vamos ler os comentários do último episódio.
117400;118400;"05";Que, no caso, foi...
118400;119400;"05";Chama.
119400;123400;"05";Sem mais enrolação, segue a gente nas redes sociais, como eu falei na vez passada.
123400;125900;"05";Seja nosso padrinho, quem tá perdendo é você.
125900;127900;"05";E eu também, mas...
127900;130400;"05";Mas é isso, escuta o que eu falei com a Lu.
130400;133900;"05";Agora sim, episódio Chama, episódio 108.
133900;140400;"05";Esse sim, teve a participação da Luana, além do Ramon e da Fer Cortez.
140400;145400;"05";Por sinal, o Ramon é uma pessoa que eu imagino que se estivesse no lugar de um dos dois jogadores anteriores,
145400;148400;"05";ele estaria brigando também com os irmãos.
148400;150400;"05";Assim, na minha cabeça, sim.
150400;151400;"05";Eu só...
151400;154400;"05, 03";Eu acho que seria dessa forma.
154400;158400;"03";Olha, depois que eu joguei com ele, eu concordo.
158400;160400;"05";É, porque ali eram duas meninas.
160400;161400;"05";Ele ficou mais...
161400;164400;"05, 03";Ele discutia com vocês, mas ele queria proteger as irmãs, né?
164400;165400;"05, 03";Sim.
165400;168400;"05";Eu acho que com o Peu ou o Gus, ele ia pro bate-boca também.
168400;169400;"05, 03";É...
169400;170400;"05, 03";Vamos lá.
170400;175400;"05, 03";Guaixa, só fazendo um adendo, que a gente comentou quando a gente tava criando os personagens,
175400;176400;"03";e ninguém percebeu.
176400;177400;"03";É...
177400;184400;"03";A Zélia, que tinha 19 anos, era B e o atributo era 2.
184400;185400;"03";Pega a sequência.
185400;191400;"03";O do meio era o Charles, tinha 17 anos e o atributo era 3.
191400;195400;"03";Eu, a Dorcas, atributo 4, 15 anos.
195400;202400;"05, 03";Dois anos de diferença, um abeçadário em ordem e, ao contrário, os atributos.
202400;203400;"05, 03";E não foi planejado.
203400;205400;"03";Não, a gente planejou depois.
205400;208400;"03";Mas depois que a gente viu como que tava saindo.
208400;209400;"05";Ah, tá.
