0;10120;"05";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120;15000;"05";É isso! É isso! Eu sabia! Eu sabia! O Guaixaverso existe!
15120;15960;"00";Como assim?
16180;18000;"00";Você entendeu a referência do último episódio?
18260;18980;"04, 00";Olha só, faz tudo!
18980;20020;"04, 00";Não, o Guaixa sabe o que faz!
20020;20960;"04, 00";Espera, o que é o Guaixaverso?
21000;22980;"04, 00";Era só uma questão de tempo.
23080;23460;"04";Todos vão conhecer o Guaixaverso!
23460;24520;"04";O Guaixaverso sempre existiu!
24520;27140;"04, 02";Eu quero entender o Guaixaverso!
27220;28560;"04, 02";Alguém me explica o que é o Guaixaverso?
28560;32020;"02";É, pessoal, não existe o Guaixaverso.
32080;33720;"02";Eu acredito no Guaixaverso!
33820;36560;"02";Mas, supondo que ele exista...
37880;41540;"05";Guaixaverso, onde o que não existe é debatido.
44920;47820;"02";Vejo vocês no próximo A Leitura. Beijo!
48160;49540;"02";A gente continua sem parar, pode ser?
50120;52220;"02, 00";Tá, encerra a gravação, começa outra ou não?
52220;54180;"02, 00";Não, não, continua e depois eu só corto.
54440;57560;"02, 00";Esses são só 15 episódios, são só 15 comentários, mas tá bom.
57560;58560;"02, 00";Já tá em...
58560;59480;"00";18, parece.
60700;60980;"02";Quê?
62920;63920;"02";Deixa eu atualizar.
64100;64880;"02";Quer desistir, não?
65220;65580;"02";Não.
73940;77980;"02";Olá, eu sou o Marcelo Guaxinim, narrador, produtor, idealizador, podcast de realidade para a vida do Guaxinim.
78140;79460;"02";E quem tem amigo tem tudo.
79800;82580;"02";Pra quem não sabe, nosso Guaixaverso é o nosso antigo escudo-mestre.
82920;85500;"02";Aqui eu vou ler os comentários discutindo as teorias do último episódio.
85500;88500;"02";Que, no caso, foi o último episódio da nossa...
88560;90020;"02";Trilogia da Vela.
90480;91580;"02";Foi o episódio...
91580;92020;"02";Pavio.
92480;95520;"02";Eu já expliquei nos outros dois Guaxaverso.
95860;97180;"02";Eu cancelei o Guaxaverso.
97660;100140;"02";Eu nunca mais quero fazer...
100140;101820;"02";Mês de aniversário, pelo menos não esse ano.
102220;106200;"02";Então, vamos ouvir a minha conversa com o André Trapani.
106540;108280;"02";Com a leitura desse episódio.
108700;110220;"02";O André não jogou essa trilogia.
110800;112600;"02";Mas, ele jogou a próxima.
113060;114760;"02";E a gente fez essa gravação dupla.
114760;116300;"02";Lá na Twitch do RP Guaxa.
116580;118540;"02";Twitch.tv barra RP Guaxa.
118560;120320;"02";A gente leu deste episódio.
120680;121640;"02";E do episódio Glória.
122080;125380;"02";Que, se tudo é certo, eu lanço no domingo.
125780;126620;"02";Que é dia dos namorados.
126740;128080;"02";Então, tem tudo pra dar errado.
128580;129680;"02";Não esqueça de seguir nas redes sociais.
129800;131480;"02";É o Marcelo Guaxininha, arroba RP Guaxa.
131800;136540;"02";E considere, do fundo do seu coração, se tornar padrinho para apoiar este projeto.
137000;137460;"02";Mas, vamos lá.
137760;139340;"02";Vamos ouvir a leitura de comentários.
140020;141420;"02";Minha e do Trapani.
141840;144280;"02";Então, a gente vai ler os comentários do episódio Pavio.
144380;145620;"02";O nosso episódio 109.
145620;147620;"02";Como eu expliquei antes, nos outros Guaxaversos.
148560;152600;"02";A cera é aquele combustível pra vela, né?
152880;154300;"02";É aquele combustível pra vida.
154780;156920;"02";A chama é aquilo que consome esse combustível.
157080;159020;"02";Ou seja, seria o passar do tempo.
159480;161420;"02";A chama é aquela energia, né?
161760;163540;"02";E o pavio é aquela essência.
163920;166000;"02";Sem aquilo, a vela seria só cera e fogo.
166220;166920;"02";E não funcionaria.
167340;168700;"02";O pavio é aquilo que tá dentro.
169020;172340;"02";No início do episódio, os jogadores deixam o cabelo.
172720;173360;"02";E vão embora.
173820;177300;"02";No final do episódio, os jogadores que entraram naquela porta saem.
177300;178140;"02";CTV.
178560;179820;"02";Sem ter vivido aquela aventura.
180160;183160;"02";Porque o pavio da vela deles foi feito com o cabelo deles.
183400;186200;"02";Então, aqueles bonequinhos lá dentro.
186560;188960;"02";Eles eram feitos com o cabelo.
189160;190260;"02";Eles não eram exatamente...
190260;191400;"02";Eles eram os jogadores.
191760;192260;"02";Mas...
192560;193460;"02";Não eram os jogadores.
193460;195660;"02";Eles eram os bonequinhos dos jogadores que estavam lá dentro.
196160;197760;"02, 00";Você já respondeu a minha pergunta, inclusive.
197960;198460;"02, 00";Olha só.
198460;199060;"02";Mas, vamos lá.
199060;200560;"02";Vamos ler os comentários, então.
200560;202260;"02";Eu tô aqui com o André Trapani.
202260;204260;"02";Como eu expliquei no começo, ele não gravou esse episódio.
204260;204960;"02";Obviamente.
205160;207880;"02";Assim como o Malu não gravou o primeiro dessa trilogia e tava aqui também.
207880;208540;"02";Ninguém reclamou.
208560;210560;"02";Mas ele tá no próximo, no Glória.
210560;213560;"02";Eu não consegui ler os três episódios na leitura passada.
213560;215560;"02";Eu deixei um pra essa leitura.
215560;216560;"02";Acumulou.
216560;218560;"02";Assim como a Mega Sena acumula, né?
218560;221560;"02";E daí a gente vai tentar ler os comentários desse episódio e do outro.
221560;223560;"02";Se tudo der certo.
223560;225560;"02";Vai ficar bem estranho se a gente falhar.
225560;227560;"02, 00";E daí eu vou ter o André num episódio que não tem nada a ver com ele.
227560;229560;"02";Mas é isso, né?
229560;231560;"02";Eu vou ler o primeiro comentário.
231560;233560;"02";É da Fabiola Belo.
233560;234060;"02";Ela coloca.
234060;235060;"02";Carai guaxa.
235060;238060;"02";O final foi tão de explodir cabeças que nem dava pra começar.
238560;239920;"02";Com um boa noite.
239920;241560;"02";KKKKKKKKKK
241560;242560;"02";Voltando aos meus modos.
242560;244660;"02";Boa noite guaxa.
244660;245560;"02";Convidade.
245560;246560;"02";Que é o André.
246560;247560;"02";Oi.
247560;248560;"02";Boa noite.
248560;249560;"02";Guaxate.
249560;251160;"02";Que é o pessoal que tá ao vivo aqui na Twitch.
251160;252560;"02";E ouvintinins.
252560;253560;"02";Ouvintinins.
253560;256060;"02";Que são as pessoas que tão ouvindo no feed.
256060;257560;"02";Inclusive o André.
257560;258560;"02";Inclusive o André.
258560;260560;"02";Inclusive pessoas que tão no guaxate agora.
260560;263560;"02";Inclusive eu que vou ter que ouvir várias vezes pra cortar.
263560;265560;"02";As vezes que eu respiro, tipo.
265560;268560;"00";Aí você é o ouvirtinim ou você é um editor?
268560;269640;"00";Fica a pergunta
269640;272780;"02, 00";Ok, eu sou um
272780;273600;"02";Um guache editor
273600;277680;"02";Exato, eu sou 50% de mim mesmo
277680;279820;"02";Primeiro eu queria agradecer
279820;281980;"02";A oportunidade de fazer parte da trilogia
281980;283400;"02";O primeiro foi fofinho
283400;284780;"02";O segundo divertido
284780;287720;"02";E esse terceiro até uma certa parte foi muito gratificante
287720;289260;"02";Parabéns aos demais jogadores
289260;291060;"02";E ao editor, vocês são demais
291060;293100;"02";RS, RS, RS
293100;295180;"02";Vamos às teorias, olha o spoiler
295180;297100;"02";1. A trilogia se passa
297100;299380;"02";No mundo das cidades isoladas uma das outras, correto?
299760;301660;"02";Não, elas passam dentro de um aquário
301660;303260;"02";2. Essas cidades estão isoladas
303260;304700;"02";Porque elas estão nos aquários?
305140;306660;"02";Essa cidade específica sim
306660;307880;"02";Aquelas não
307880;310560;"02";3. O personagem do Telemann é um antigo?
311080;311460;"02";Sim
311460;313640;"02";4. Em que realidade o antigo está?
314020;314840;"02";Numa só dele
314840;318340;"02";5. Aquele ateliê é só dele
318340;320320;"02";Vou parar por aqui para não invocar o ver mais
320320;322460;"02";Obrigado querido, porque esse comentário quem tá lendo sou eu
322460;324060;"02";Carinha com gotinha
324060;326900;"02";E só completar com a seguinte frase
326900;327460;"02";Guaxa
327460;330580;"02";Você é espetacular e merece o mundo
330580;332380;"02";Vida longa ao RP Guaxa
332380;334020;"02";Muito obrigado querido, muito obrigado mesmo
334020;337560;"02, 00";Eu achei legal que ela achou fofinho o episódio com 3 mortes
337560;341060;"02";A mãe tá doente
341060;342440;"02";As 3 crianças morrem
342440;344380;"02";Mas aqui no fim dá tudo certo
344380;347800;"00";O próximo comentário é do Jorge Marcos Santo Silva
347800;349160;"00";E tem um ver mais
349160;351400;"00";Adoro, simplesmente adoro
351400;352940;"00";Quando entra personagens novos
352940;354660;"00";Nesse multiverso
354660;355860;"00";Dios mio
355860;358340;"00";Fazer a mãozinha de coxinha
358340;360480;"00";Um bom dia Sr. Guaxa
360480;363000;"00";Convidade, ouvinte Nins e chat
363000;364380;"00";Tudo bem queridos?
364580;364900;"00";Tudo bem
364900;365820;"00";Spoilers
365820;371180;"00";Sensacional esse ser estranho com mãos de salsicha
371180;372220;"00";Quem seria ele?
372640;373100;"00";Tem nome?
374180;375740;"02, 00";Não, por enquanto não
375740;379040;"02, 00";Me pareceu muito com algum tipo de entidade
379040;381100;"00";Que manipula, cria e testa
381100;382380;"00";Realidades fechadas
382380;384900;"00";Quase como algum tipo de cientista
