0;8800;"10";Não é incomum no esporte um grande atleta perder uma competição, treinar e buscar sua vitória, sua redenção.
9280;15780;"10";Embora isso seja mais comum em desenhos japoneses, ainda assim o mundo real é cheio de momentos como esse.
16100;19440;"10";Existem exceções, é claro, como por exemplo o duelo de pistolas.
19740;24740;"10";Muito comum em filmes de velho oeste e a menos que você esconda a porta de um fogão a lenha embaixo do poncho,
25220;29080;"10";não é algo que você tenha muita chance de buscar a virada, eu acho.
30000;34560;"10";Episódio de hoje, o bom, o mal e o ceifador.
35400;38360;"10";Com o Alain Sabihon, madrinha do RPGuacha.
38800;41580;"10";Com o Jean Macedo, padrinho do RPGuacha.
41960;50840;"10";E com o Sr. Basso, também padrinho, lá do site Leitor Cabuloso e dos podcasts Corvil de Livros, Pindorama e Perdidos na Estante.
51840;56680;"01";O Realidades Paralelas do Guaxinim usa o sistema Guaxinim e Gambiarras.
56680;59880;"01";Nele, cada jogador possui apenas um único atributo.
60000;61700;"01";Que vai de 2 a 5.
62260;65260;"01";Quanto maior o atributo, mais atlético é o personagem.
65780;68360;"01";Quanto menor, mais inteligente e carismático.
69260;71980;"01";Sempre que o jogador faz algo com uma chance de errar,
72440;77620;"01";joga dois dados e precisa tirar seu atributo ou menos para ataques e ações físicas.
78080;81500;"01";E seu atributo ou mais para ações intelectuais ou sociais.
82460;86640;"01";Se a jogada for fácil ou tiver algum auxílio, joga um dado a mais.
86640;89860;"01";Se a jogada for difícil, rola-se um dado a menos.
90520;97880;"01";Eu sou o Gus e sou padrinho do RPG Guaxa, num primeiro momento, por ser a dose certa de RPG recomendada.
98360;98960;"01";Por mim mesmo.
99400;101960;"01";Sério, olhei a bolha e não tinha contra-indicações.
102480;108440;"01";E depois, pelas pessoas maravilhosas que tive a oportunidade de conhecer neste distinto grupo.
109140;112820;"10";Não deixe de seguir nas redes sociais, arroba Marcelo Guaxinim, arroba RPG Guaxa,
112820;114780;"10";tanto no Twitter quanto no Instagram.
115360;119820;"10";E considere também com carinho apoiar esse projeto, lá pelo PicPay ou pelo Patreon.
120000;125620;"10";Ou mesmo fazendo uma doação por pix, rpguaxa arroba gmail ponto com.
140620;143340;"12";Sete realidades paralelas.
143980;145980;"12";Uma infinidade de possibilidades.
146520;148560;"12";Três jogadores e um guaxinim.
149320;149980;"12";Escolha sua casa.
150660;153840;"12";Pise no acelerador e cuidado com a corredora de rosas.
154200;156960;"12";Porque será nada largada para a nossa aventura.
160580;161260;"12";Cinco.
163400;164160;"02, 12";Quatro.
166320;167080;"14";Três.
168880;169680;"02";Dois.
170620;171300;"unknown";Três.
174260;177260;"14";RPG. Realidades Paralelas do Guaxinim.
177640;179820;"14";Sua aventura de bolso na forma de podcast.
180000;182960;"16, 14";Uma jornada completa a cada episódio.
182960;207620;"14, 10";A Everton Pink National Detective Agency.
207620;209140;"10";Desculpa, professores de inglês.
209140;209160;"10";A Everton Pink National Detective Agency.
209160;209440;"10";A Everton Pink National Detective Agency.
209440;213180;"10";Foi fundada em 1850 por Everton Pink Jonas.
213320;216900;"10";Um imigrante irlandês que era um ex-detetive da polícia de Chicago.
217080;221100;"10";A agência inicialmente se concentrou em fornecer serviços de segurança privada para empresas.
221360;224440;"10";Mas acabou se envolvendo em várias atividades de aplicação da lei.
224640;227600;"10";Incluindo a caça a criminosos notórios do Velho Oeste.
228080;232560;"10";Como Jesse James, Buck Cassidy e o famoso Morgan Corvo Maloney.
232560;237480;"10";A Pink era uma das poucas agências de investigação privada na sua época.
237760;239380;"10";E a empresa se tornou famosa por seus métodos.
239380;242700;"10";Métodos inovadores e eficazes de detecção e investigação.
242940;246620;"10";Jonas é acreditado como o inventor do sistema de arquivos de fichas.
247060;249160;"10";E do conceito de detetive particular.
249620;254320;"10";E a agência se tornou conhecida por sua abordagem profissional e disciplinada para a investigação.
254480;257300;"10";Por isso não é estranho vocês três sentados em uma cabine de trem.
257820;260200;"10";Com acesso a um longo relatório sobre seu alvo.
260680;262620;"10";O matador mais temido do Oeste.
262780;263980;"10";O terrível ceifeiro.
264260;265380;"10";Noah Evans.
265560;266080;"10";O vulgo.
266200;266920;"10";O ceifeiro.
266920;269320;"10";O pistoleiro mais mortal que o Oeste já conhece.
269380;272460;"10";Dizem que ele sobreviveu a mais de cem duelos.
272820;275920;"10";E que quando morreu deixou viúvas em pelo menos doze estados.
276180;278540;"10";Contam os registros que o ceifeiro ganhou sua alcunha.
278960;283460;"10";Ao atacar um destacamento do exército durante um confronto com indígenas invasores.
284300;288680;"10";Embora os relatos locais afirmem que os indígenas eram em sua maioria crianças e mulheres.
