0;10500;;"22, 12";Uma cidade no céu, habitada por seres alados e protegida por sua deusa, uma deusa que muda
10500;17520;;"22";de tempos em tempos, uma deusa que nasce para ser uma deusa, uma menina que quando completa
17520;20820;;"22";15 anos recebe o peso do mundo nas costas.
22060;24580;;"22";Mas será que toda deusa nasce pronta para este fardo?
25640;26500;;"22";É o que vamos descobrir.
27500;29840;;"22";Episódio de hoje, a deusa menina.
30000;36260;;"22";Com Debbie Cabral no papel de Drielle, a deusa menina, que amanhã se tornará a deusa efetiva.
36600;39960;;"22";Com Chris Lane e Julia, os protetores da deusa.
40380;41960;;"22";Wanda e Morte.
42820;46780;;"22";O RPG Guaxa usa um sistema chamado Laser de Sentimentos, na verdade uma adaptação dele.
47280;51940;;"22";Basicamente cada jogador possui um único atributo e rola dados de seis faces.
52600;57300;;"22";Sempre que precisar realizar uma ação física ou um combate, seja ele um ataque,
58000;59980;;"22";precisa atirar no dado de seus lados.
60000;62700;;"22";O seu número de atributo ou menos.
63220;67000;;"22";Sempre que precisar realizar uma atividade que não seja uma atividade física,
67900;70300;;"22";como se esconder, procurar,
71100;73680;;"22";precisa tirar seu atributo ou mais.
74300;79640;;"22";Rolar no dado exatamente o seu atributo é considerado um acerto crítico.
80220;81780;;"22";Lembre-se de nos seguir nas redes sociais.
84300;88260;;"22";Lembre-se também que temos apoio no Padrim e no PicPay.
88260;89880;;"22";Mais informações no Escudo Mestre.
90000;91220;;"22";Lá no final do episódio.
102220;110600;;"12, 06";Aí, vocês estão notando aí, né?
111080;111720;;"12";Rola o dado.
112740;114320;;"12";Bola de fogo!
115040;116220;;"unknown";Chama o...
116220;118140;;"12";Chama o clérigo.
118140;118220;;"12";Chama o clérigo.
118220;118300;;"12";Chama o clérigo.
118300;118340;;"12";Chama o clérigo.
118340;118420;;"12";Chama o clérigo.
118420;119080;;"12, 20";Chama o clérigo.
119080;119180;;"20";Chama o clérigo.
119180;119220;;"20";Chama o clérigo.
119220;119980;;"23, 20";Chama o clérigo.
120000;120220;;"23";Chama o clérigo.
120220;121000;;"25, 23, 13, 00";Se eu morrer...
121720;122940;;"13";Rola a iniciativa.
123640;126020;;"13";Então, não tem armadilha.
126280;126900;;"13";Podemos ir.
127580;128800;;"23";O que vocês fazem?
130220;130880;;"03";Tá, tá.
131120;134220;;"03";Eu amarro uma corda nelas e uso como arma.
134560;135480;;"23";Eu ataco.
