0;5960;"11";Sabe aquela história de infância que você contou pra todos os seus amigos?
6460;10280;"11";Quando você foi relembrar com sua família, eles te avisam que ela nunca aconteceu?
10840;13600;"11";Sabe quando você avisa pras pessoas que o olho do gato mudou de cor?
13920;17480;"11";E todos dizem que você está enganado, apresentando fotos até,
17940;22580;"11";pra provar que você só não tinha notado que o gato tinha heterocromia.
22960;28040;"11";Ou quando a atendente da lanchonete lembra do seu pedido favorito por três dias seguidos,
28040;29540;"11";e no quarto ela erra.
30000;31580;"11";Ou nem lembra de você.
32240;38280;"11";São coisas sutis, mas elas acontecem e normalmente não afetam sua vida.
39460;40060;"11";Normalmente.
41360;42380;"11";Episódio de hoje.
43180;45240;"11";O mês que o mar levou Magnolia.
46600;50760;"11";Olá, eu sou Marcelo Guaxinim, sou o Guaxa da aventura de hoje e estou aqui com...
50760;52200;"13";Oi, meu nome é Agatha Sofia.
52560;55560;"13";Pode me encontrar no arroba AgathaSofiaUnderline
55560;58320;"13";e também no podcast Buraco Atrás do Pôster,
58440;59560;"13";que falamos sobre videogame mensalmente.
60000;65320;"13, 07";Oi, eu sou a Juleiva, e vocês podem me encontrar no arroba Guaxete no Instagram
65320;69440;"07";ou no melhor lugar da internet, que é a Taberna do Guaxinim.
69520;74540;"05, 07";Oi, eu sou a Sara Barbosa, e vocês podem me encontrar na Taberna do Guaxinim
74540;82680;"05";com o arroba OiAmigos, ou vocês podem me encontrar no Instagram com o arroba SaraPereiraB.
86360;87300;"01";Quem é você?
87300;89600;"01";Eu nunca te vi por aqui antes.
90000;92920;"01";Não que eu esteja aqui há muito tempo, na verdade.
93920;97620;"01";Você está com uma cara de confuso e perdido.
98500;101100;"01";Sente-se aqui perto da fogueira e descanse um pouco.
102280;107280;"01";Bom, se você está perdido, imagino que não sabe como as coisas funcionam por aqui.
108420;110600;"01";Eu vou te explicar o básico para você sobreviver.
111000;113560;"01";Considere um presente de um outro aventureiro.
114560;117520;"01";Bem-vindo, você está nas realidades paralelas do Guaxinim.
117520;119720;"01";Por aqui, usamos o sistema Guaxinim.
120000;122000;"01";Temos quatro açõesmaoretos間as de atropelagem,
122000;123460;"01";a maioria de todos é para o investidor de jogador e jogador dos outros.
123460;124460;"01";O Hugo doesn't have a Dias- victor.
124460;125300;"01";Voac.
125300;127500;"01";A gente tem o�outro de Alcântara, que é em 18s,
127500;129720;"01";o atributo mais atlético ao personagem
129720;131620;"01";quanto menor, mais inteligente
131620;132320;"01";e carismático
132320;135680;"01";sempre que o jogador faz algo com uma chance de errar
135680;137020;"01";joga-se dois dados
137020;139520;"01";e precisa tirar seu atributo ou menos
139520;141440;"01";para ataques e ações físicas
141440;143080;"01";seu atributo ou mais
143080;145100;"01";para ações intelectuais ou sociais
145100;147220;"01";se a jogada for fácil
147220;148460;"01";ou tiver algum auxílio
148460;150540;"01";joga-se um dado a mais
150540;153760;"01";se a jogada for difícil, rola-se um dado a menos
153760;155620;"01";eu sou o Lucas Felipe
155620;157460;"01";e sou padrinho do RPG Guaxa
157460;159200;"01";porque aqui eu posso descansar
159200;161200;"01";enquanto exploro mundos fantásticos e fantasiosos
161820;163900;"01";com magias e combates
163900;165900;"01";tudo o que sonhamos na infância
165900;167240;"01";e me desprendo
167240;169680;"01";de uma mesa de escritório e tarefas diárias
169680;172080;"01";venha ser apoiador desse projeto também
172080;174580;"01, 11";não deixe de seguir nas redes sociais
174580;175620;"11";arroba arroba arroba
175620;177600;"11";tanto no Twitter quanto no Instagram
177600;180460;"11";considere também se tornar apoiador desse projeto
180460;182480;"11";lá no apoia-se no Padrim
182480;183940;"11";ou na Orelo
183940;185600;"11";só procurar por RPG Guaxa
185600;186540;"11";e apoiar
186540;187440;"11";para termos cada vez mais
187440;188960;"11";mais episódios
188960;190620;"11";esse episódio
190620;193220;"11";ele tem alguns gatilhos
193220;195380;"11";inclusive de suicídio
195380;197840;"11";e não é recomendado para menores de 16 anos
197840;207700;"11, 09";senhores passageiros
207700;209440;"09";temos sete realidades
209440;212180;"09";paralelas, uma infinidade de possibilidades
212180;213340;"09";três jogadores
213340;214520;"09";e um guaxinim
