0;5960;"02";Quanto menor a cidade, mais medos e preconceitos ela carrega
5960;10420;"02";Embora isso não seja de toda regra, é mais comum do que gostaríamos que fosse
10420;12100;"02";Mas o quanto disso é real?
12500;16940;"02";O quanto de uma crendice popular de um medo bobo pode se tornar palpável?
17340;19800;"02";Episódio de hoje, a flechada no seu Zé
19800;24620;"02";Com a Kislane, lá do Portal do Aviante, grava SciCast, grava Speed Notícias
24620;29180;"02";Com o Hector, do podcast Eu Não Sou Cinéfilo, que é sobre cinema
29180;32900;"02";E com o Rafael Telema, do Gerência Sem Experiência
32900;38480;"01, 02";O Realidades Paralelas do Guaxinim usa o sistema Guaxinins e Gambiarras
38480;43960;"01";Nele, cada jogador possui apenas um único atributo, que vai de 2 a 5
43960;47840;"01";Quanto maior o atributo, mais atlético é o personagem
47840;51300;"01";Quanto menor, mais inteligente e carismático
51300;56180;"01";Sempre que um jogador faz algo com uma chance de errar, joga dois dados
56180;59180;"01";E precisa tirar seu atributo ou menos para atleta
59180;61000;"01";Ataques e ações físicas
61000;66180;"01";E seu atributo ou mais para ações intelectuais ou sociais
66180;70940;"01";Se a jogada for fácil ou tiver algum auxílio, joga um dado a mais
70940;74380;"01";Se a jogada for difícil, rola-se um dado a menos
74380;78380;"01";Eu sou o João Queiroz e sou padrinho do RP Guaxa
78380;83840;"01";Porque esse projeto é bom demais e eu tinha que fazer parte disso
83840;87300;"01, 02";Não esquece de me seguir nas redes sociais, isso ajuda muito
87300;89100;"02";Vai lá, procura por arroba Marcelo
89100;91360;"02";E arroba RP Guaxa
91360;93340;"02";Tanto no Twitter quanto no Instagram
93340;96900;"02";E pensa com carinho em se tornar apoiador desse projeto
96900;100420;"02";Jogar com os outros padrinhos, gravar voz de NPCs
100420;101920;"02";Sugerir nomes de NPCs
102460;105140;"02";Receber esse episódio dias antes
105140;107600;"02";Mais informações eu dou ao final do episódio
107600;108640;"02";Boa aventura
119100;124380;"11";Aí vocês estão na caverna
124380;125480;"05, 11";Rola os dados
125480;128280;"05, 11";Bola de fogo
128280;131960;"01, 05";Chama o clérigo
131960;134400;"01";Assim eu morri
134400;136740;"01";Rola a iniciativa
136740;140700;"01";Então, não tem armadilha, podemos ir
140700;142580;"01";O que vocês fazem?
143960;147960;"07, 08";Tá, tá, eu amarro uma corda nelas e uso como arma
147960;149080;"01, 07";Eu ataco?
149100;153580;"01, 06";O mago lança seu Thunderbolt mais 15 no Upholder
153580;158300;"01, 06";Tem algum lugar pra se esconder?
158920;161220;"06";Ah, falha a crítica
161220;171480;"04, 06, 10";RPG, Realidades Paralelas do Guaxinim
171480;174440;"04";Sua aventura de bolso na forma de podcast
174440;177360;"04";Uma jornada completa a cada episódio
179100;195580;"02";A Cidade de Curió do Sorriso
195580;196300;"02";A Cidade de Curió do Sorriso fica na Bahia
196300;197700;"02";Próxima cidade de Paulo Afonso
197700;200360;"02";É uma cidade pequena que vive da piscicultura
200360;202300;"02";E agricultura de subsistência
202300;205580;"02";Tem uma população formada principalmente por jovens e idosos
205580;208340;"02";Já que os adultos costumam ir para cidades maiores
208340;209080;"02";Em busca de emprego
209100;211480;"02";Que a região não costuma dar
211480;213160;"02";Mas esse não é o caso dos jogadores
213160;215320;"02";Pois todos eles são empregados na cidade
215320;217040;"02";Eles são policiais
217040;219860;"02";A força policial de Curió do Sorriso
219860;222480;"02";Possui a famosa delegada
222480;223960;"02";Cailana Jupira
223960;225860;"02";Esposa do único médico da cidade
225860;228740;"02";Ex-prefeita e ex-dançarina da banda Eva
228740;231220;"02";Embora não goste de comentar sobre esse último fato
231220;232820;"02";Tem em sua mesa de trabalho
232820;234940;"02";Uma foto sua com a Rivete Sangalo
234940;236460;"02";Além de Jupira
236460;238920;"02";A cidade conta com 3 oficiais
238920;240240;"02";São eles
240240;242160;"02";Tele-irmã, fala sobre o seu personagem
242160;243120;"02";O nome, atributo
243120;245320;"02, 03";Dessa vez eu vou jogar com o Daniel Ferreira
245320;247860;"03";Eu era um policial
247860;249480;"03";Aqui de São Paulo mesmo
249480;250840;"03";Da grande cidade
250840;252860;"03";Recentemente eu passei por uns problemas pessoais
252860;254700;"03";E eu decidi ir para o lugar mais longe possível
254700;256880;"03";O meu atributo é 4
256880;258940;"02, 12, 03";Perfeito, o Hector
258940;260480;"12";Hoje eu estou jogando como o Joaquim
260480;262180;"12";Epaminondas
262180;264660;"12";Ele era de Salvador
264660;266360;"12";Só que ele estava muito cansado
266360;268340;"12";Da cidade cheia
268340;270160;"12";Da cidade muito movimentada
270160;272360;"12";E foi para essa cidadezinha
272360;273380;"12";No interior da Bahia
273380;277480;"12";Para exercer seu papel de oficial da lei
277480;278900;"12";Com mais tranquilidade
278900;280680;"12";Sem muitos percalços
280680;282140;"12";E o atributo dele é 3
282140;284960;"02, 12";E a terceira oficial, Cris Lane, fala sobre o seu personagem
284960;286900;"02, 08";Eu estou jogando com a Rafa
286900;289320;"08";Na verdade é Rafaela Arruda
289320;292020;"08";Só que a família dela era da cidade
292020;293460;"08";Ela saiu para estudar fora
293460;296000;"08";E acabou voltando para trabalhar na cidade
296000;298140;"08";Como a família dela é da cidade
298140;299000;"08";Isso é interior
299000;301560;"08";Ela é conhecida como Rafa, neta da Chica
301560;319060;"02";Além da delegada dos 3 agentes
319060;321080;"02";A delegacia conta com o escrivão
321080;322180;"02";O seu Jailson
322180;324360;"02";Um senhor de muitos anos
324360;326520;"02";Que ainda usa a máquina de escrever
326520;327700;"02";Para anotar as coisas
328140;329460;"02";E depois ele passa para o computador
329460;330720;"02";Mas ele prefere assim
330720;332340;"02";Porque na máquina de escrever é mais rápido
332340;334500;"02";O seu Jailson é sempre o último a chegar
334500;336280;"02";Porque o horário dele é reduzido
336280;338860;"02";Ele trabalha menos horas que os policiais
338860;341120;"02";Vocês já chegaram na delegacia
341120;342640;"02";Está cada um na sua mesa
342640;345240;"02";Organizando ali o início do dia
345240;346580;"02";Ninguém sabe onde ainda
346580;348260;"02";Cada um de vocês tem um revólver
348260;350220;"02";Que provavelmente nunca sacaram
350220;353420;"02";Ou se sacaram, dificilmente usaram ele para atirar
353420;355880;"02";O seu Jailson então é o último a chegar
355880;358000;"02";Ele senta na mesa dele
358140;360220;"02";Ele pega a palha, ele entra e fala
360220;360900;"02, 05";Bom dia
360900;362500;"02, 05";Bom dia, seu Jailson, tudo bem?
363080;363680;"02";Bom dia
363680;366720;"02, 03";Ele senta na mesa dele
366720;368380;"02";Pega um pedaço de palha
368380;370060;"02";Pega um pouco de difumo
370060;371860;"02";Começa a preparar o cigarro dele
371860;374360;"02";Aí ele começa a dar as notícias do dia
374360;375740;"02";Que ele sempre traz para vocês
375740;376900;"02";Ele é um senhor bem fofoqueiro
376900;379160;"02, 05";O peixe de Dona Quitéria morreu tudo
379160;380200;"05";Acho que deu doença
380200;382880;"05";A fazenda do Zé da Fazenda
382880;385500;"05";Foi alugada por um pessoal de Paulo Afonso
385500;387680;"00, 05";Deu a festa mais fraca da história
387680;390000;"05";Chegou só dois carros para aquele mundão de espaço
390000;391940;"05";A filha da Dona Rosalva
391940;393760;"05";Não voltou para casa hoje pela manhã
393760;396780;"12, 05";Ó, eu acho que se pegar esses peixes
396780;399160;"12";Dá para levar para a festa lá
399160;400600;"12";Do pessoal de Paulo Afonso
400600;402540;"12";Faz um churrasquinho de peixe
402540;403680;"12";Vai todo mundo para lá
403680;406420;"12";E fica tudo bem, tudo divertido
406420;407200;"12";Tudo tranquilo, né?
407320;410200;"08";Essa filha da Dona Rosalva também só sai fuxico com o nome dela
410200;412700;"02, 08";Ele só ri, ele pega o cigarrinho dele
412700;413780;"02";Vai para a janela acender
413780;416480;"02";Um garoto, ele chega na entrada ali da
416480;417520;"02";Da delegacia e fala
417520;419820;"02, 06";Ó, a venda do Zé da Venda não abriu
419820;421420;"12, 02";Eu acho que aconteceu alguma coisa
421420;423500;"12";O que foi, garoto? Um crime de verdade?
423640;425680;"12";A venda do Zé, a venda do Zé não abriu
425680;427440;"12";Como assim? Ele abre todo dia aí essa venda?
427540;428580;"12";O que foi que aconteceu? Tá doente?
428720;431920;"08";Eu me levanto e vou até a porta da delegacia dar uma olhada
431920;434380;"08";Porque eu tinha o costume de ir lá na venda do Zé
434380;435660;"08";Ver se ele tinha café
435660;436780;"08";Que ele adorava tomar café
436780;438340;"08";Então eu dou uma olhada assim da porta
438340;440420;"12, 02, 08";É, tu acha estranho que tá fechado, ele tá sempre aberto
440420;442180;"02, 12, 08";É, o Zé nunca fecha essa loja
442180;443800;"12, 08";Eu viro para a delegada e
443800;446360;"12";Ô delegada, eu vou ali na casa do Zé
446360;447220;"12";Para ver se ele tá bem
447520;449700;"12";Se tá precisando de alguma coisa, é meio estranho isso, né não?
449980;452480;"10";É estranho, é estranho
452480;454960;"10";Vão lá, vão lá, tá tranquilo hoje aqui
454960;456460;"12, 10";Eu me levanto e já vou
456460;458100;"12";Caminhando para lá, atravessar a rua
458100;459320;"12";Para ir para a casa do Zé
459320;461680;"08";Eu fico na porta da delegacia esperando
461680;464820;"08, 03";O Daniel tá indo junto que ele tá muito animado de ter um crime de verdade
464820;466400;"12, 03";Ô Daniel, se acalma aí
466400;467500;"12, 03";Uma venda que não abriu
467500;469840;"02, 12, 03";Não tem muita coisa não, ele só deve ter pego uma gripezinha
469840;471060;"12";Não tá se sentindo bem
471060;473240;"12";Não vai ter nada demais não, nem se alegre
473240;473620;"02";Ah
473620;477500;"02";Vocês chegam na frente da venda, tá as janelas fechadas
477520;478720;"02";A porta fechada
478720;481640;"02";O seu Zé mora nos fundos da própria venda, né?
481900;483060;"02";Tem uma cerquinha abaixo
483060;484380;"02";Vocês terem que pular essa cerquinha
484380;487000;"02";Para ir para os fundos da venda
487000;488580;"02";Tem a porta ali
488580;490340;"12, 02";Primeiro eu bato na porta
490340;491900;"12, 02";Bato palma
491900;495420;"12";Ô Zé, tá aí Zé?
495740;496480;"12";Não vem resposta
496480;499360;"12";Eu vou ter que pular a cerquinha aí para ver se tá tudo bem
499360;501240;"12";Você vai ficar aqui ou vai comigo, Daniel?
501620;502300;"02, 12";Eu vou junto
502300;503040;"02";Pula a cerquinha
503040;504760;"02";Tá, tu pula a cerquinha ali
504760;506100;"02";Tu tá no quintal
506100;507280;"02";Rola dois dados
507520;510020;"12";Cinco e um
510020;510780;"02, 12";Perfeito
510780;513680;"02";Tu pula a cerca com tranquilidade ali
513680;515840;"02";Do outro lado vem um cachorro
515840;517140;"02";Ele late para ti
517140;519740;"02";Tu sente que esse cachorro tá meio assustado assim
519740;520240;"02";Ele tá
520240;523480;"02";Ele não costuma latir para as pessoas
523480;525000;"02";Ele latiu mais por medo
525000;526880;"02";Mas depois ele se acalmou
526880;529900;"02";Ele se esfregou assim na tua perna
529900;532420;"09, 02";E se encolheu num canto
532420;533740;"02";Eu vou fazer um carinho nele
533740;535420;"12, 02";Fala, ô baleia, o que foi que aconteceu?
535520;536340;"12";Me diga aí, rapaz
536340;537320;"12";O que é que tá?
537520;538320;"12";Cadê Zé?
538400;538760;"12";Cadê Zé?
538900;540240;"12";Ele tá ali amuadinho
540240;542340;"12";Eu faço um pouquinho de carinho nele depois
542340;543600;"02, 12";Eu vou até a casa enquanto isso
543600;545980;"02, 12";Enquanto o Daniel faz, eu tô fazendo carinho no cachorro
545980;548140;"02, 12";Tu também vai dar a volta ali pelo murinho, né?
548180;548380;"02, 03";Vou
548380;551240;"02, 03";Tu chega até a porta dos fundos da casa
551240;552520;"02";Tu vê que ela tá aberta
552520;553740;"02, 03";Eu preparo a arma
553740;555860;"03";Deixo ela um pouco mais na mão
555860;557360;"03";E chamo
557360;557980;"03";Joaquim
557980;560140;"12, 03";A porta tá aberta
560140;562420;"12";Tá, mas pra que você tá com essa arma, pivete?
562580;563140;"12";Solta essa arma
563140;564080;"12";Não vai acontecer nada aqui, não
564080;564980;"12";Eu sou mais velho que você
564980;565580;"12";Pô, desculpa
565580;566920;"12";É costume
566920;567500;"12";E eu...
567520;568420;"12";Eu vou em direção a ele
568420;569980;"12";Esperando ele entrar na casa
569980;570580;"12";Eu vou atrás dele
570580;571220;"08";Guaxa
571220;573420;"08";Eu tô vendo isso do outro lado da rua, certo?
573680;574280;"12, 08";Tá vendo, sim
574280;575760;"12, 08";Então eu vejo um chamar o outro
575760;576980;"08";O outro se levantar correndo
576980;578040;"08";E aí
578040;579700;"08";Dou aquele andar apressado
579700;580460;"08";Atravessando a rua
580460;583380;"08";E fico próximo à porta da frente
583380;583860;"02, 08";Perfeito
583860;585480;"02";O primeiro a entrar, então, é o Daniel
585480;585840;"02";É isso?
585960;586240;"02";Isso
586240;588780;"02";Tu nota que a porta, ela foi arrombada
588780;593320;"02";Ela tá quebrada no ponto que seria do trinco, né?
593360;594320;"02";Ela foi forçada ali
594320;595460;"02";Alguém bem forte
595460;597380;"02";Usando algo bem pesado
597380;598900;"02";Arrebentou aquela porta
598900;602100;"02";Tu passa ali pela pequena cozinha do Seu Zé
602100;604260;"02";Chega na área que seria a venda
604260;606980;"02";E tu vê, assim, deitado no chão de costas
606980;608100;"02";O Seu Zé
608100;610580;"02";Com uma flecha nas costas
610580;618360;"02";Uma flecha moderna, sabe?
618420;620020;"02";Essa flecha de clube de caça
620020;621120;"02";De loja de caça
621120;623540;"02";Não uma flecha tribal, né?
623560;625740;"02";Parece ser algo moderno
625740;626620;"02, 03";Não é de madeira
626620;627260;"02";Algum momento
627380;630100;"02";Outro material mais leve e resistente ali
630100;632160;"02, 03";Tá cravado nas costas do Seu Zé
632160;632800;"03";E ele tá caído
632800;633860;"03";Com a mão esquerda
633860;635080;"03";Eu faço um sinal atrás
635080;636060;"03";Pro Joaquim vir
636060;637000;"12, 03";Meu Deus do céu
637000;637940;"12";O que foi que aconteceu com o Zé?
638000;638460;"12";O que é isso aí?
638760;640560;"12, 03";Eu não vou olhar o corpo
640560;643300;"03";Eu vou ficar olhando pra ver se a pessoa ainda tá lá
643300;644140;"02, 03";Rola dois dados
644140;646500;"02, 03";Dois e um
646500;648060;"02, 03";Seria pra notar
648060;649900;"02";Tu teria que ter o atributo ou mais
649900;653080;"02";Tu tem uma hora que tu acha que tem alguma coisa atrás do balcão
653080;653920;"02";Aí te aproxima
653920;654920;"02";Com a arma em punho
654920;657140;"02";Mas era só um saco de lixo
657140;658380;"02";Tu tá meio assustado ali
