0;9460;"01, 03";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora?
10120;15000;"03";É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120;15960;"04";Como assim?
16180;18000;"04";Você entendeu a referência do último episódio?
18240;18980;"04, 02";Olha só, faz tudo!
18980;20020;"04, 02";Não, o Guaxaverso sabe o que faz!
20020;20960;"04, 02";Espera, o que é o Guaxaverso?
21000;22980;"04, 02";Era só uma questão de tempo.
23080;24520;"02";O Guaxaverso sempre existiu!
24520;27180;"04, 02";Eu quero entender o Guaxaverso!
27220;28560;"04, 02";Alguém me explica o que é o Guaxaverso?
28560;32020;"04, 06";É, pessoal, não existe o Guaxaverso.
32080;33720;"06, 02";Eu acredito no Guaxaverso!
33760;36560;"06";Mas supondo que ele exista...
37880;41540;"01";Guaxaverso, onde o que não existe é debatido.
44780;49140;"03";A gente achando que é lutar contra a ditadura, a gente tá lutando contra a monogamia.
51740;52860;"03";Desculpa, Guaxa.
53860;58380;"06";Olá, eu sou Marcelo Guaxinim, narrador, produtor e idealizador do podcast Realidade Paralelo Guaxinim.
58560;66680;"06";E eu espero que todos vocês, antes de mais nada, tenham ajudado o pessoal, nossos amigos do Rio Grande do Sul.
67100;71820;"06";Nas redes sociais eu tenho divulgado lá algumas coisas, especialmente o que o pessoal do Caquitas tem feito, né?
72880;75400;"06";As duas são de Porto Alegre, né?
76060;82380;"06";Embora de uma área mais alta, pelo que eu entendi, uma área que não foi, assim, diretamente atingida, né?
83880;88380;"06";E o que o pessoal tá mandando pra mim, a gente tá divulgando, seja na taberna, lá nas redes sociais,
88560;95000;"06";fiz a minha parte também, espero que todo mundo esteja fazendo a sua parte nesse momento tão difícil.
95460;97860;"06";Pra quem não sabe, o Guaxaverso é o nosso antigo escudo-mestre.
98180;100580;"06";Aqui vamos ler os comentários e discutir as teorias do último episódio.
100920;101360;"01";Alegria!
101620;108420;"06";Que, no caso, foi, como um sabiá, RPG Guaxa 163.
109760;115340;"06";E pra falar deste episódio, eu estou aqui com a nossa querida Doutora Deba!
115680;116560;"06";Olá, Doutora!
116560;116920;"06, 01";Aê!
116920;117380;"06, 01";Doutora!
118560;121700;"01";É só Doutora Deba, não atenda de outra forma.
122500;123700;"01";Boa noite, Guaxa!
124060;131460;"06, 01";Mas pro Guaxa, que é o nosso mestre, e, querendo ou não, mestre é acima de doutor, pode chamar só de Deba, tá podendo.
131920;133660;"06";Eu prefiro Guaxa, inclusive.
134220;136520;"01";Ah, beleza, então não vai mais ser mestre Guaxa, Guaxa.
136920;137520;"01";E aí, Guaxa?
138300;141960;"06";Mas assim, doutora, a ponta dos meus dedos tá formigando, eu devo me preocupar?
141960;147960;"06, 01";Eu acho que... sim, pare de comer perto do teclado, que as formigas vão embora.
148560;153920;"06";A coceira na mão, na verdade, a tua formação não é doutora médica, né?
154060;154360;"06, 01";Não.
154520;156960;"06";Coceira na mão é dinheiro que tá vindo?
157400;164100;"01";Coceira na mão direita é dinheiro que tá vindo, e na esquerda é dinheiro que tá indo embora.
164580;166280;"06";Porra, é só tristeza nessa minha vida.
166820;167340;"unknown";Vamos embora.
169420;170360;"01";Poxa, Guaxa.
171740;172960;"06";Tá difícil, doutora.
173160;173880;"06";Tá bem difícil.
174240;174720;"01";Difícil.
174720;174780;"01";Difícil.
174780;184300;"01, 03";Pra mais consultas sobre suas finanças associadas a coceiras, mande uma mensagem lá pra mim, no Instagram ou no Twitter.
185400;188280;"06";É uma boa, como é que as pessoas te acham no Instagram ou no Twitter?
188800;198680;"06, 01";Ixi, no Twitter eu tô como arroba outra eu normal, é o meu perfil secreto, onde os meus empregadores não vão me achar, então por favor não divulguem.
199940;201820;"06, 01";E no Instagram eu tô como...
201820;203380;"06, 01";Tu acabou de divulgar, tu sabe, né?
203380;204600;"06, 01";Ah, não, eu sei, Guaxa.
204780;207080;"01";É, eles não falam português, então tá tudo bem.
207540;207840;"06";Ah, ok.
208420;216000;"01";É, e no Instagram eu tô deba.mazeto, é, ultimamente tem tido muitas fotos dos meus papitos.
216520;217640;"06";Ah, pra gente poder te visitar, né?
217800;218200;"06, 01";Sim.
218780;219960;"00, 01";Ah, eles são tão bonitinhos.
220040;228200;"00";Como é bonitinho, né, um casalzinho de senhores, um senhor e uma senhora de 60 anos tirando foto, né, é muito fofo.
228200;230720;"06, 00";É, meu pai foge de foto, né, mas sim.
232240;234200;"06";Ele acha que rouba a alma, eu imagino.
234780;240300;"00";É, é assim, talvez roube por alguns momentos, mas depois ela volta pro corpo.
240640;246360;"06";Na de, na, quando era foto de papel roubava, agora que é de celular eu não sei como é que funciona.
246540;247300;"00, 06, 01";Vai pra nuvem.
247740;252640;"06";Vai pra, fica um tempo na, na internet e depois volta, tem que ler os cookies direitinho.
252840;254880;"00";Você tem que fazer o download, depois é só a alma.
255820;256800;"06, 00";Tem que fazer o download.
259220;260860;"06";Ok, ok, ok.
260860;260960;"06";Ok.
261260;261540;"06";Ok.
261540;261560;"06";Ok.
261560;261580;"06";Ok.
261580;261600;"06";Ok.
261600;261620;"06";Ok.
261620;261680;"06";Ok.
261680;261740;"06";Ok.
261740;261760;"06";Ok.
261760;261780;"06";Ok.
261780;261800;"06";Ok.
261800;261840;"06";Ok.
261840;261860;"06";Ok.
261860;261880;"06";Ok.
261880;262160;"06";Ok.
262160;262180;"06";Ok.
262180;262200;"06";Ok.
262200;262220;"06";Ok.
262220;262240;"06";Ok.
262240;262260;"06";Ok.
262260;262280;"06";Ok.
262280;262340;"06";Ok.
262340;262360;"06";Ok.
262360;263280;"06";Ok.
263280;263300;"06";Ok.
263300;263380;"06";Ok.
263380;264360;"06";Ok.
264360;265320;"06";Ok.
270320;270680;"06";Ok.
270700;271400;"06";Ok.
293280;293880;"06";Ok.
293880;294140;"06";Ok.
294140;294160;"06";Ok.
294160;294220;"06";Ok.
294360;297880;"06";começando do zero, que seria um exagero,
298380;301340;"06";mas assim, voltou, vai voltar pra anos,
301800;303380;"06";uns dois, três anos atrás.
303980;305900;"06";Então, quem ainda não migrou, migre.
306340;308520;"06";Quem quer continuar ajudando,
309100;311480;"06";quem quer começar a ajudar, vai pra lá.
311940;314500;"06";Se por algum motivo você tem uma conta na Aurelo,
315020;316440;"06";na Aurelo também tem o RPG Watch.
316500;318220;"06";Eu prefiro concentrar tudo no Apoia-se,
318540;321340;"06";embora concentrar tudo no lugar não seja realmente uma boa ideia,
321340;325140;"06";mas o sistema do Apoia-se e o apoio que eles estão dando
325140;328500;"06";tá sendo bem bacana, então eu prefiro arriscar.
328640;330460;"06";Mas se você já tiver uma conta na Aurelo,
330520;332060;"06";não quiser fazer uma conta no Apoia-se,
332480;333740;"06";pode ser na Aurelo também.
333840;335180;"06";A Aurelo demora um pouco mais pra pagar,
335400;338500;"06";eles têm um sistema meio complicado de gastar tanto dinheiro,
338940;340420;"06";mas como é pouquinho, não tem problema.
340900;342480;"01";Ô gente, vamos lá, né?
342600;346880;"01";Vamos migrar a conta do Padrim pro Apoia-se quanto antes.
347000;349740;"01";Eu lembro que quando o Padrim anunciou que ia sair,
349740;351320;"01";eu já mandei mensagem de mediador,
351340;352500;"01";diretamente na taverna.
352880;355060;"01";Gente, pra onde tá indo o RPG Watch agora?
355180;357420;"01";Porque não pode ficar um mês sem pagar o RPG Watch.
357680;359340;"06";O buraco é a resposta correta.
359760;361660;"01";Pro buraco, não! Não!
361820;363780;"01";Só se for um buraco com mais guaxinins
363780;367020;"01";pra apoiar essa causa, esse projeto maravilhoso.
367420;369500;"06";Tu é madrinha há quanto tempo? Tu lembra?
369960;371660;"01";I vixe, não lembro não,
371820;375180;"01";mas eu acho que desde dezembro de 2021.
375780;377640;"06";Não, não lembro, mas bem específico.
377740;379100;"06, 01";Pá, dezembro de 2021.
379100;383460;"06, 01";É que eu não sei se o ano tá certo, mas o mês tá certo.
383780;386320;"06";As pessoas perguntaram pra mim quantos anos o RPG Watch tá fazendo,
386420;387060;"06";eu digo, eu não sei.
387560;390360;"06";Eu tenho que ir no Google, digitar RPG Watch 001,
390860;393300;"06";aí eu vejo a data do post, faço as contas,
393380;394660;"06";e daí eu digo, ah, é tanto.
394960;397380;"01";Qual que é o signo do RPG Watch, é guaxa?
397760;399380;"06, 01";É guaxinim, galáctico.
399860;402220;"01";Obviamente, guaxinim com ascendente galáctico.
402600;402960;"01";Obviamente.
403200;403560;"06";Isso.
404340;407220;"00, 06, 01";Nada em corvo antes que alguém venha fazer uma piada.
407220;408140;"06";Nada, nada.
409100;411840;"06";É questão de não ter nada.
412080;414680;"06";Lancei o episódio um dia antes pra não ter nada em corvo,
414760;418240;"06";pra ser uma criança puramente guaxinim galáctico.
419620;421120;"06";Você também pode me seguir nas redes sociais,
421220;423200;"06";é o Marcelo Guaxinim, é o Robert P. Guaxa,
423360;425180;"06";tá no Twitter, no Instagram, no Blue Sky,
425680;427340;"06";e tô tentando começar a usar o Blue Sky,
427760;429480;"06";mas esse sim, eu tô começando do zero.
