start	end	text
0	7320	Sabe aquele momento que o jogador lança o dado e tira um acerto crítico,
7320	14040	resolvendo o que você passou horas planejando em um único movimento? Relaxa. RPG é isso. É
14040	18120	uma grande história compartilhada em que os jogadores às vezes vão criar soluções
18120	24180	mirabolantes e resolver todos os problemas que você criou para eles, mas muitas vezes vão
24180	29680	criar problemas novos e situações que você não tinha nem planejado. Em situações assim,
29680	34780	existe uma coisa a se fazer. Dar aquele gole demorado em uma Fanta gelada,
34780	39580	que além de refrescante e gostoso, vai te dar tempo para pensar no próximo momento da aventura.
39580	44740	Sei lá, acabaram suas anotações? Pergunta para os jogadores o que eles acham que vai acontecer
44740	50140	agora ou, na pior das hipóteses, copia um RPGuaxa que você ouviu. Eu não vou ligar.
50140	53740	E já que falei de Fanta e RPGuaxa, olha que legal. O episódio de hoje,
53740	58900	assim como o anterior e o próximo, são um presente da Fanta para você,
58900	59660	que curte ouvir e curtir.
59680	64900	Antes de contar histórias, graças ao melhor refrigerante já criado, temos não um, nem dois,
64900	71200	mas três episódios extras em dezembro. Mas por que isso? A Fanta, como você sabe,
71200	76720	sempre esteve junto de quem curte jogos. Em especial, os jogos cooperativos. Quem não tem
76720	82000	lembrança daquele litrão de Fanta gelado, muito salgadinhos e seus amigos em volta de uma mesa
82000	88900	rolando dados? Além do RPGuaxa, a Fanta também é o refrigerante oficial da CSSP Worlds 2021,
88900	94120	e o evento que sendo será online. Ou seja, é a sua chance de qualquer lugar do mundo participar
94120	99460	dessa festa. O ingresso é gratuito. Existem versões pagas que têm suas vantagens, mas para
99460	105640	curtir muitas atrações, é de graça. Pede para te colocar o teu nome e o teu e-mail e pronto,
105640	110980	tu já recebe o e-mail de confirmação e tu já pode acompanhar o palco Thunder Stage,
110980	116740	o Artistas Valley, o Creators, o Cosplay Universe, entre várias outras coisas,
116740	118880	e o mais especial de todos, a Fanta e o RPGuaxa. Então, até a próxima.
118900	119700	Se inscreva no canal e ative as notificações. Um abraço para todos!
119700	124720	Acima de tudo, o que a Fanta queria te convidar para participar é o TRIBO GAME ARENA BY FANTA.
124720	129120	Vão rolar várias ações lá. Vai rolar muito CSGO com a presença do Gaules,
129120	133240	que é um streamer gigantesco, vocês já devem ter ouvido falar. Lembrando que o
133240	139020	evento é nesse fim de semana. Você está ouvindo na sexta-feira. E o evento vai rolar dia 4 e 5 de
139020	146780	Dezembro. Ou seja, sábado e domingo. Não perca a sua chance de participar porque vai ser incrível.
146780	147660	Não perca a CSSP desse ano. Não deixe de participar desse evento. Não deixem de participar. Não deixem de participar.
147660	149700	desse ano, não deixe de conferir
149700	151660	o Tribu Arena Game by Fanta
151660	153700	e acompanhe a Fanta nas redes
153700	155480	sociais, tanto no Twitter quanto no Instagram.
155800	157380	O link dele está aqui no post.
157620	159340	E se você achou bacana
159340	161920	eles estarem apoiando o RP Guaxa,
162160	163820	vai lá, agradece eles
163820	165640	marcando a nossa arroba
