0;12220;"04";Uma mulher se tornou maga, alcançou o status de deusa e decidiu repartir seu poder com
12220;15260;"04";os seres vivos, colocando uma pequena luz dentro de cada um.
15560;19000;"04";Alguns tentaram dominar essa chama, outros simplesmente a ignoraram.
19380;22960;"04";Existem daqueles que a estudam, como os pequenos clérigos dessa aventura.
23440;28340;"04";Pequenos como suas chamas, que agora precisam encontrar um caminho na escuridão.
28340;33700;"04";Episódio de hoje, A Escuridão da Caverna, com o Ricardo, lá do Quarentena Antes dos
33700;39240;"04";Quarenta, jogando com o Lando, com a Mel, lá do Nossa Poesia, jogando com a Tasha,
39600;42960;"04";e com a Sinara, aqui da Ipeguaxa, jogando com a Samu.
43240;46260;"04";O Realidades Paralelas do Guaxinim usa o sistema Guaxinins e Gambiarras.
46600;51000;"04";Nele, cada jogador possui um único atributo, que vai de 2 a 5.
51460;56160;"04";Quanto maior o atributo, mais atlético é o personagem, quanto menor, mais inteligente
56160;56760;"04";e carismático.
56760;61320;"04";Sempre que o jogador faz algo com uma chance de errar, joga dois dados, e precisa tirar
61320;67060;"04";seu atributo, ou menos, para ataques e ações físicas, e seu atributo, ou mais, para ações
67060;68640;"04";intelectuais ou sociais.
68940;72560;"04";Se a jogada for fácil, ou tiver algum auxílio, ele joga um dado a mais.
72920;75380;"04";Se a jogada for difícil, rola-se um dado a menos.
75740;78400;"04";Tem um post no Instagram explicando o sistema pra quem quiser ler?
78740;83700;"04";Por sinal, não deixe de nos seguir nas redes sociais, arroba marcelaguaxinim, arroba rpguaxa,
83700;86300;"04";tanto no Twitter quanto no Instagram.
86760;90500;"04";Gostaria também de apoiar este projeto, tanto no PicPay quanto no Padrim.
90900;91420;"04";Boa aventura.
116760;136280;"00, 11";E aí, vocês estão na caverna?
136740;137420;"02";Rola os dados.
138460;140060;"02";Bola de fogo!
140060;143880;"02, 08";Chama o clérigo.
144960;146260;"01, 08";Como assim eu morri?
146760;148660;"01, 03";Ah, rola a iniciativa.
149300;151700;"03";Então, não tem armadilha.
151980;152600;"03";Podemos ir.
153340;154500;"03";O que vocês fazem?
155880;159920;"09";Tá, tá, eu amarro uma corda nelas e uso como arma.
160280;161160;"03";Eu ataco.
161580;165500;"08, 03";O Magro lança seu Thunderbolt mais 15 no Upholder.
165520;167820;"09, 08, 03";Eu quero rolar a percepção, posso?
168560;170220;"02";Tem algum lugar pra se esconder?
170880;173100;"10";Ah, falha a crítica.
173660;174480;"10";Ataque de impunidade!
174480;175700;"10";Ei, arrumando!
175860;176480;"10";Chama o clérigo!
176760;177060;"10";Chama o clérigo!
179600;183400;"01";RPG, Realidades Paralelas do Guaxinim.
183800;186380;"01";Sua aventura de bolso na forma de podcast.
186800;189340;"01";Uma jornada completa a cada episódio.
205420;205880;"04";A MENSAGEM DE UM MÉDICO
205880;206600;"04";Há muito tempo atrás,
206600;207900;"04";em um reino chamado Delfim,
208540;210900;"04";embora naquele tempo ele era chamado de apenas Cidade do Mar,
211540;212780;"04";existia um mago poderoso,
212940;214420;"04";que ajudava os locais onde passava.
215260;217120;"04";Um dia, ele se sentiu velho
217120;218840;"04";e decidiu adotar uma aprendiz.
219560;221300;"04";Essa aprendiz convenceu o mago
221300;222860;"04";que guardar o poder em um lugar só
222860;224860;"04";seria perigoso e egoísta,
225240;227980;"04";que as pessoas merecem ter sua própria fração do poder.
228160;229320;"04";E foi assim que eles fizeram.
229560;231440;"04";Repartiram sua energia com todos os seres vivos.
232280;233660;"04";Dividiram o poder infinito
233660;234640;"04";infinitas vezes.
234640;236440;"04";A aprendiz morreu anos depois,
236600;238640;"04";mas não antes de viver uma última aventura.
240260;240920;"04";Já o mago
240920;243200;"04";sabia que uma criatura de sombras
243200;244860;"04";o seguia e esperava
244860;246260;"04";pelo momento de atacá-lo.
246540;248340;"04";E mesmo assim ele dividiu seus poderes.
248820;250180;"04";Acreditou na humanidade
250180;252060;"04";e esperou o que iria acontecer.
252440;253760;"04";A criatura então o atacou.
254040;255640;"04";Os dois lutaram por anos,
256320;257460;"04";na beira de um penhasco,
257900;258880;"04";até que caíram no mar.
259200;261920;"04";Com suas últimas energias, o mago instruiu algumas pessoas
261920;263660;"04";sobre uma ilha especial.
263660;265960;"04";E o que fazer quando chegassem lá?
266240;266580;"04";O mago pensou,
266580;268140;"04";e pediu para nunca ser cultuado,
268300;271100;"04";pois agora fazia parte da criatura de trevas.
271280;273140;"04";E cultuá-lo daria mais poder
273140;273960;"04";ao seu algóz.
274180;276280;"04";Ele pediu para que cultuassem seu aprendiz.
276520;278180;"04";Vocês três estão em treinamento
278180;279840;"04";no templo da aprendiz
279840;282560;"04";e vocês terão uma aventura,
282620;284740;"04";uma missão especial nesta manhã.
285020;287020;"04";Então, começamos aqui pela ordem.
288180;288660;"04";Ricardo,
288860;290760;"04";o nome do teu personagem, atributo e aparência?
291320;292280;"02, 04";Meu personagem se chama
292280;293500;"02, 04";Lando Kukamole.
293500;295880;"02";Ele é um cara bem baixinho,
296580;297540;"02";bem encaracolado.
298200;301500;"02";Ele tem os pés excessivamente peludos,
302060;304080;"02";que não se sabe exatamente o porquê.
305560;307960;"02";Ele nem gosta muito de usar sapatos.
308580;309420;"02";Ele é um cara que
309420;312220;"02";é meio lerdinho, assim,
312280;313020;"02";das ideias.
313320;314560;"02";Há quem diga que é porque
314560;317160;"02";cheirou muito fungo sem querer
317160;319120;"02";enquanto lia livros na biblioteca.
319620;320960;"02";E o atributo dele é 2.
321220;323500;"04";Perfeito. Sinara, a sua personagem?
323500;325660;"04, 06";Minha personagem é a Samu.
326580;328120;"06";O atributo dela é 3.
328120;330120;"06";Ela é bem alta e magrinha.
330120;331620;"06";Ela tem cabelo branco,
331620;333620;"06";com uma franjinha cortada daquelas
333620;335620;"06";altas, assim, na testa.
335620;337620;"06";E ela é a mais novinha dos três.
337620;340120;"06";Ela tá aprendendo a arte da cura,
340120;343040;"06";mas ela não gosta muito de ter que curar as pessoas.
343040;345040;"06";Principalmente quando as pessoas ficam doentes
345040;346540;"06, 11";por motivos bestas.
346540;347540;"11";E por último, a Mel?
347540;350540;"11";Então, a minha personagem é a Tasha.
350540;353540;"11";Ela é uma mulher negra.
353540;356080;"11";Ela não é a mais velha, mas ela se comporta como se fosse.
356080;359080;"11";Porque ela é muito protetora com os outros dois.
359080;362080;"11";E o atributo dela é 4.
362080;364080;"11";E ela tem um pequeno guaxinim,
364080;366080;"04, 11";que ela chama de marmelo.
366080;368080;"04";Marmelo. Perfeito.
368080;370080;"04";Cada um dos aprendizes tem uma...
370080;372080;"04";tem vários ensinamentos
372080;374080;"04";de que cultua a aprendiz, né?
374080;376080;"04";Que é o culto de Sofia,
376080;378080;"04";que era o nome da aprendiz.
378080;380080;"04";A disseminação do conhecimento,
380080;382080;"04";que daí vai dar um bônus pra quem quiser
382080;384080;"04";lembrar de história. Mesmo de histórias que nunca leu,
384080;386080;"04";existe uma chance dessa pessoa lembrar.
386080;388080;"04";É o Lando.
388080;390080;"04";Do Amor ao Próximo.
390080;392080;"04";O ensinamento do Amor ao Próximo
392080;394080;"04";que faz com que a pessoa que
394080;396080;"04";se foca nesse dogma, nesse
396080;398080;"04";ensinamento, acaba tendo
398080;400080;"04";uma pequena cura mágica.
400080;402080;"04";E essa é a personagem
402080;404080;"04";Samu. E o Amor aos Animais.
404080;406080;"04";Quem lembra da Sofia?
406080;408080;"04";Que tinha o Amor aos Bichinhos.
408080;410080;"04";Também o ensinamento da aprendiz, da Sofia.
410080;412080;"04";E quem acaba
412080;414080;"04";indo por esse dogma,
414080;416080;"04";se torna mais ligado a animais em gerais.
416080;418080;"04";Ao ponto de, às vezes,
418080;420080;"04";um desses animais decidir seguir
420080;422080;"04";a pessoa e obedecê-lo.
422080;424080;"04";Obedecê-lo não no sentido de
424080;426080;"04";dar uma ordem, né?
426080;428080;"04";Mas de ser um amigo que faz as coisas pra essa pessoa.
428080;430080;"04";E foi o que aconteceu com a Tasha
430080;432080;"04";e o seu guaxinim, o Marmelo.
444080;462080;"04";Vocês, então, sabem
462080;464080;"04";que nesta manhã
464080;466080;"04";vão pegar o mar, vão
466080;468080;"04";junto com a sacerdotisa local
468080;470080;"04";conhecer alguns lugares
470080;472080;"04";e aprender um pouco mais
472080;474080;"04";sobre o mundo que os cerca.
474080;476080;"04";O templo de vocês fica numa ilha.
476080;478080;"04";Essa ilha tem uma pequena cidade,
478080;480080;"04";tem uma pequena floresta, um pequeno bosque.
480080;482080;"04";Mas não é uma ilha muito grande.
482080;484080;"04";Na verdade, dizem que o mundo tem
484080;486080;"04";três grandes continentes
486080;488080;"04";e várias pequenas ilhas.
488080;490080;"04";Vocês estão numa região que tem
490080;492080;"04";várias dessas pequenas ilhas.
492080;494080;"04";Vocês já visitaram algumas. Provavelmente são
494080;496080;"04";ou nasceram nessa vila por aqui
496080;498080;"04";ou em alguma outra vila próxima.
498080;500080;"04";Vocês passaram grande parte da infância
500080;502080;"04";de vocês no templo
502080;504080;"04";aprendendo, estudando.
504080;506080;"04";E por se destacarem
506080;508080;"04";ou por algum motivo específico, essa manhã
508080;510080;"04";vocês foram avisados
510080;512080;"04";ontem, que esta manhã vocês iam
512080;514080;"04";viajar num pequeno barco
514080;516080;"04";junto com a sacerdotisa.
516080;518080;"04";O barco não é tão pequeno. Ele pode ser
518080;520080;"04";manejado por poucas pessoas.
520080;522080;"04";Duas pessoas conseguem estar manejando
522080;524080;"04";o barco, mas
524080;526080;"04";ele tem um espaço grande porque ele tem
526080;528080;"04";um carregamento diferente.
528080;530080;"04";E vocês vão descobrir.
530080;532080;"04";Vocês acordam, tomam o café
532080;534080;"04";da manhã de vocês. Estão lá na
534080;536080;"04";mesa. Quando a sacerdotisa
536080;538080;"04";entra pela porta, o nome
538080;540080;"04";dela é Esmeralda.
540080;542080;"04";A Esmeralda entra ali, vê vocês comendo.
542080;544080;"04";Ela vê outros aprendizes de idades
544080;546080;"04";diferentes comendo também. Ela dá um sorriso pra todo mundo.
546080;548080;"04";E ela fala...
548080;550080;"07";Lando, Samu e Tasha.
550080;552080;"07";Quando acabar o desdijum,
