0;7520;"14";Dia 26 de abril de 2023, eu completei 39 anos.
8140;14780;"14";No dia 24 de maio, o RPGuaxa completa 5 anos.
15540;22200;"14";Entre o meu aniversário e o aniversário do RPGuaxa, teremos episódios não quinzenais, mas semanais.
22200;52180;"14";O que é o RPGuaxa?
52200;59040;"14";Você escuta o que quiser. Você pode ouvir só os da nova geração, você pode ouvir os antigos e agora os da nova geração.
59240;62560;"14";Você pode ouvir esse. Mas nesse episódio eu não vou dar muita informação.
63400;66760;"14";Os jogadores são os mesmos do Cavaleiros do Bicho Nova Geração anterior.
67460;71440;"14";Agradeço muito a eles, ao Patrick, ao Jean e à Juleiva.
73480;79560;"14";Episódio de hoje, os Cavaleiros do Bicho, a nova geração. Resgate em São Paulo.
79560;91220;"14";O RPGuaxa é um sistema muito simples, que usa apenas D6, e que o jogador precisa tirar seu atributo ou menos para ataques e ações físicas, ou seu atributo ou mais para jogadas sociais.
91580;95260;"14";Mas se esse não é o seu primeiro episódio, provavelmente você já sabe disso.
96200;97700;"14";Esse mês de aniversário é pra você.
99000;101560;"14";Não deixe de seguir nas redes sociais, ou amassar o gostinho, ou roubar o RPGuaxa.
102560;105680;"14";Pense com carência em ser nosso padrinho e poder receber esses episódios antes.
106680;107720;"14";Poder gravar NPC.
107720;108720;"14";E leve seu cosmo.
109560;110800;"14";E boa aventura.
123000;126560;"14";Em um passado remoto, o seu Nelson criou as 25 armaduras do bicho.
126900;132440;"14";Juntas, elas venceram um grande mal, e salvaram não só a Laguna de Abril, mas todo o multiverso.
132820;134220;"14";Mas o mal não foi destruído.
134220;137300;"14";Ele foi apenas derrotado, e iria voltar um dia.
137900;139220;"14";Quando o equilíbrio do mundo estivesse...
139560;140460;"14";Quando o mundo estivesse abalado.
140660;145180;"14";Quando as armaduras e seus cavaleiros triunfaram, há mais de 100 anos atrás,
145600;147660;"14";nossos heróis se dividiram em três grupos.
148120;152480;"14";Os que queriam manter as armaduras separadas, evitando ter muito poder em um lugar só,
152620;156580;"14";o que iria evitar atrair olhares indesejados dessas criaturas.
156960;164480;"14";Os que queriam mantê-las unidas, formando um supergrupo pronto para chutar o traseiro de qualquer entidade que tentasse roubá-las.
164660;166600;"14";E os que estavam mais preocupados em comemorar a vitória.
166600;168400;"14";O maior grupo era esse último.
