0;18280;;"16";Cachins Dourados e os Três Ursos é um daqueles contos clássicos, passados de maneira oral,
18420;23940;;"16";de geração em geração, até alguém colocar num livro, amenizar sua história, dar aquela
23940;27560;;"16";encaixada numa lição de moral e vender pra ganhar dinheiro.
27560;33600;;"16";Dessa vez nem foram os Irmãos Grimm, uma história que já teve uma raposa, uma idosa
33600;36300;;"16";e a mais famosa de todas, uma garotinha.
36780;39560;;"16";Bem, é hora de contar a minha versão.
41940;46440;;"16";Episódio de hoje, Os Três Ursos e a Soneca da Fava de Mel.
48240;52120;;"16";Olá, eu sou Marcelo Guaxinim, eu sou o Guaxa da aventura de hoje.
52120;53120;;"16";E eu estou aqui com...
53900;54940;;"02";Eu sou Felipe Xavier.
55540;57320;;"02";Você me acha no Instagram.
57560;61580;;"02";Ou no X, no arroba FXCLSMG.
61760;67140;;"07";Oi, eu sou a Dani e vocês me acham no RPGuaxa, na tabela.
67520;68820;;"07";Eu sou a Grafadrim.
69100;76660;;"07";Olá, eu sou a Fabiola, você me conta também lá no grupo de apanhadores do RPGuaxa, tá bom?
78500;83980;;"04";O Realidades Paralelas do Guaxinim usa o sistema guaxinins e gambiarras.
84560;87540;;"04";Nele, cada jogador possui apenas um único ator.
87560;89920;;"04";Um único atributo, que vai de 2 a 5.
90640;93800;;"04";Quanto maior o atributo, mais atlético é o personagem.
94420;96560;;"04";Quanto menor, mais inteligente e carismático.
97920;102140;;"04";Sempre que o jogador faz algo com uma chance de errar, joga dois dados.
102620;106960;;"04";E precisa tirar o seu atributo ou menos para ataques e ações físicas.
107400;111000;;"04";E seu atributo ou mais para ações intelectuais ou sociais.
112180;116020;;"04";Se a jogada for fácil ou tiver algum auxílio, joga um dado a mais.
116260;117520;;"04";Se a jogada for difícil...
117560;119220;;"04";Se for difícil, rola-se um dado a menos.
120200;123160;;"04";Eu sou a Bia, também conhecida como Bia Rebelde.
123700;129160;;"04";E sou madrinha do RPGuaxa, porque além do Guaxa merecer todo o apoio por esse projeto incrível,
129720;133400;;"04";a taberna é o melhor lugar para se estar a qualquer momento do dia.
135180;137660;;"16";Um aviso rápido e muito importante.
138360;141360;;"16";Que a hora que vocês tenham isso em mente, prestem muita atenção.
141360;147360;;"18, 16";O urso, mesmo que criança, ser confundido com alguém de fantasia,
147560;150240;;"16";é da altura de uma pessoa adulta.
151600;152160;;"16";Obrigado.
153000;154300;;"16";Não deixe de seguir a gente nas redes sociais.
154400;157360;;"16";Vamos amassar o guaxinim arroba RPGuaxa, tanto no Twitter quanto no Instagram.
157920;162880;;"16";E considere, de coração, apoiar esse projeto no PicPay ou no Padrim.
163400;165420;;"16";Um beijo no coração de vocês e boa aventura.
168760;170860;;"13";Sete realidades paralelas.
171320;173600;;"13";Uma infinidade de possibilidades.
174480;176560;;"13";Três jogadores e um guaxinim.
177560;183460;;"13";Já estão todos em campo e aguardando o apito para o início a mais uma aventura.
187020;187900;;"10";Cinco.
189940;190860;;"07, 10";Quatro.
192900;193780;;"10";Três.
195860;196420;;"10";Dois.
200880;203920;;"00";RPG. Realidades paralelas do guaxinim.
203920;206720;;"00";Sua aventura de bolso na forma de podcast.
207560;209820;;"00";Jornada completa a cada episódio.
209820;230120;;"16";A casa fica no meio de uma encantadora clareira na densa floresta.
230120;234520;;"16";É uma casinha de madeira construída com troncos de árvores robustas e rústicas, dando-lhe
234520;236860;;"16";uma aparência acolhedora e tradicional.
236860;241440;;"16";A fachada da casa é adornada com detalhes encantadores, como corações entalhados nas
241440;243100;;"16";janelas e no batente da porta.
243280;248380;;"16";O telhado íngreme é coberto por telhas de madeira e folhas secas, o que ajuda a misturar
248380;250380;;"16";a casa com o ambiente natural ao redor.
250580;255340;;"16";Há uma chaminé de pedra que sai do topo do telhado, de onde sobe uma suave fumaça
255340;256640;;"16";quando a lareira é acesa.
256920;260880;;"16";A entrada da casa é marcada por uma porta de madeira maciça, decorada com pequenos
260880;262520;;"16";desenhos de ursos e flores.
262520;266720;;"16";Ao lado da porta há uma pequena janela, com cortinas de tecido xadrez vermelho.
266860;274980;;"16";A casa é cercada por uma cerca de estacas de madeira, delimitando uma área onde crescem
274980;278100;;"16";flores silvestres coloridas e grama verdejante.
278100;282420;;"16";Na frente da casa há uma pequena varanda, com um balanço de madeira e uma mesinha com
282420;283420;;"16";cadeiras.
283420;287100;;"16";Um ótimo lugar para passar o tempo ao ar livre nos dias ensolarados.
287100;291800;;"16";A casa em si é de tamanho modesto, com apenas um andar, mas é grande o suficiente para
291800;294740;;"16";acomodar três ursos, confortavelmente.
294740;296740;;"16";Sim, literalmente.
296860;302500;;"16";A casinha se funde perfeitamente com a natureza ao seu redor, proporcionando aos ursos um
302500;308720;;"16";refúgio aconchegante e seguro para viverem suas vidas em harmonia com a floresta mágica
308720;309720;;"16";que os rodeia.
309720;315100;;"16";Antes de continuar, vamos conhecer os três moradores desta casa, a família de ursos
315100;316980;;"16";que habita este local.
316980;318420;;"16";Primeiramente, o pai da família.
318420;322420;;"16, 02";Olá, eu sou o Balu, de atributo 5.
322420;326380;;"02";Eu sou um urso pardo grande, tenho pelo áspero.
326380;330980;;"02";Eu tenho na minha cabeça um chapéu de palha, e na minha barriga uma mancha que se assemelha
330980;334060;;"02";a gravetos cruzados, talvez?
334060;337300;;"02";Eu gosto muito de mel, peixe e, sobretudo, mingau.
337300;341440;;"02";Eu sou muito carinhoso, mas se mexerem com meu mingau, quer dizer, minha família, eu
341440;342440;;"16, 02";fico bravo.
342440;343440;;"16, 07";A mãe da família.
