0;5460;;"02";A humanidade, quando surgiu, trouxe consigo muitas perguntas.
5660;6440;;"02";O que vamos comer?
6740;7760;;"02";Quando vamos comer?
8020;8640;;"02";Só meio-dia?
8960;11060;;"02";Por que meio-dia é 12 se eu tenho 10 dedos?
11940;13220;;"02";Onde vamos dormir?
13900;18020;;"02";Se eu criar uma estrutura redonda para pôr embaixo de coisas pesadas, facilitando assim
18020;20400;;"02";sua locomoção, será que rola?
21020;23480;;"02";O primeiro fora foi inventado nesse dia, inclusive.
24040;25500;;"02";O que existe depois da vida?
25900;26980;;"02";Existe um outro mundo?
27380;28260;;"02";Existe uma alma?
28260;30200;;"02";Existem fantasmas?
30400;32600;;"02";Muitas dessas perguntas continuam importantes até hoje.
32820;37360;;"02";Pois quatro adolescentes em uma escola à noite e eu me pergunto.
37680;38520;;"02";O que elas vão comer?
38860;40360;;"02";Será que conseguirão ver um fantasma?
40760;42540;;"02";São quatro adolescentes à noite na escola.
42960;44420;;"02";Será que alguma coisa rola?
45400;47600;;"02";Episódio de hoje, sem tempo.
48240;52960;;"02";Com a Ágata, aqui do RPGuacha, do Casa das Ágatas e do Egoacast.
53200;57600;;"02";Com a Naomi, lá do Contos Lúdicos, do Danocast e do Necronoc.
57600;61600;;"02";E com a Fernanda e a Tiane, lá do estúdio Pixelpunk.
61800;64460;;"02";Você já deve ter ouvido falar delas e do jogo Unsighted.
64560;66200;;"02";Por sinal, joga em Unsighted.
66380;69500;;"02";Eu vou falar mais do projeto dessas quatro lá no Escudo do Mestre.
69940;73820;;"00";O Realidades Paralelas do Guaxinim usa o sistema Guaxinins e Gambiarras.
74040;78320;;"00";Nele, cada jogador possui apenas um único atributo, que vai de 2 a 5.
78540;81140;;"00";Quanto maior o atributo, mais atlético é o personagem.
81380;83600;;"00";Quanto menor, mais inteligente e carismático.
83880;87300;;"00";Sempre que o jogador faz algo com uma chance de errar, joga dois dados.
87300;91160;;"00";E precisa tirar seu atributo ou menos para ataques e ações físicas.
91340;94480;;"00";E seu atributo ou mais para ações intelectuais e sociais.
94820;98260;;"00";Se a jogada for fácil, ou tiver algum auxílio, joga um dado a mais.
98560;101020;;"00";Se a jogada for difícil, rola-se um dado a menos.
101420;103500;;"00";Eu sou a Deba e sou madrinha do RPGuacha.
103720;107100;;"00";O melhor podcast de RPG de todas as Realidades Paralelas.
107440;108600;;"02";Não deixe de seguir nas redes sociais.
108720;110680;;"02";É o Marcelo Guaxinim, arroba RPGuacha.
111080;112800;;"02";Tanto no Twitter quanto no Instagram.
113060;115900;;"02";Considere também nos apoiar lá no PicPay ou no Padrim.
115900;116900;;"02";É só procurar por RPGuacha.
117300;120140;;"02";E você ajuda esses episódios a continuarem saindo.
128020;130200;;"06";Sete Realidades Paralelas.
130780;132360;;"06";Uma infinidade de possibilidades.
132940;134860;;"06";Três jogadores e um Guaxinim.
135680;138100;;"06";Um pequeno passo para um jogador de RPG.
138960;141580;;"06";Mas uma grande rolagem para o Panda do Lítio.
143660;144580;;"05";Cinco.
144580;145100;;"05";Três.
145420;146580;;"01";Quatro.
147360;147420;;"05";Quatro.
147880;149080;;"01, 05";Te achei, achei.
149560;150200;;"01";Três!
151500;151820;;"unknown";É isso aqui.
152280;152920;;"05, 04";Dois.
152920;153540;;"05, 04";Três!
153820;154320;;"04";hoon.
157460;158800;;"01";RPG!
158800;160920;;"01";Realidades Paralelas do Guaxinim.
160920;163800;;"01";Sua aventura de bolso na forma de podcast.
163800;167440;;"01";Uma jornada completa a cada episódio.
167440;169520;;"unknown";www.renac��서.com.br
170820;174000;;"unknown";Rodrigo e eu...
174000;175280;;"unknown";... violentado...
175280;175940;;"unknown";Fui a coaching...
175940;176740;;"unknown";... ajudado...
176740;188040;;"02";A Escola Técnica Municipal de Bilabelo do Sul foi fundada em 2023
188040;191440;;"02";com uma forte influência no sistema de ensino norte-americano,
191920;198120;;"02";onde o aluno estuda das 8 às 15 e complementa seus estudos com clubes de atividades depois das aulas.
