0;8120;"03";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um
8120;9460;"03";zumbi e ali não tinha, e agora?
10120;10700;"03";É isso!
10880;11420;"03";É isso!
11920;12520;"03";Eu sabia!
12660;13220;"03";Eu sabia!
13840;15000;"03";O Guaxaverso existe!
15120;15960;"02";Como assim?
16180;18000;"02";Você entendeu a referência do último episódio?
18260;18980;"02, 03";Olha só, faz tudo!
18980;20020;"02, 03";Não, o Guaxaverso sabe o que faz!
20020;20960;"02, 03, 00";Espera, o que é o Guaxaverso?
20980;22980;"02, 03";Era só uma questão de tempo.
23100;24520;"02";O Guaxaverso sim que existiu!
24520;27180;"02, 03, 00";Eu quero entender o Guaxaverso!
27220;28560;"02, 03, 00";Alguém me explica o que é o Guaxaverso?
28560;32020;"00";É, pessoal, não existe o Guaxaverso.
32080;33720;"00";Eu acredito no Guaxaverso!
33760;36560;"00";Mas supondo que ele exista...
37880;41560;"03";Guaxaverso, onde o que não existe é debatido.
45500;48080;"03";Repercutem seus atos para todos o reino.
48600;49040;"03";Para to...
49040;50460;"03";Aliás, finge que eu não errei.
52000;54280;"03";Repercutem seus atos para todo o reino.
54640;56820;"03";Agora um novo futuro vem sorrateiro.
57120;58520;"03, 00";Fala de novo, repercutem.
58560;60120;"03, 00";Ali que eu corto e explico tudo certinho.
60140;62300;"03, 00";Vou fingir que eu sei, que eu tenho dicção.
62880;63660;"03";É, repe...
63660;64400;"03";Re...
64400;65140;"03";Putz...
65140;65420;"03";Ok.
66340;67260;"03, 00";Temos um problema.
67860;68300;"03, 00";Repercutem...
68300;71260;"03, 00";Eu posso usar como êxtríncio também, e daí a gente...
71260;76460;"01, 00";Olá, eu sou Marcelo Guaxinim, narrador, produtor, idealizador, podcast, realidade,
76560;77760;"00";parada do Guaxinim e...
77760;78300;"00";Alegria!
78960;81180;"00";Pra quem não sabe, o Guaxaverso é o nosso antigo escudo-mestre.
81180;84820;"00";Aqui vamos ler os comentários e discutir as teorias do último episódio, que no caso
84820;87720;"00";foi a Princesa Orquíza e a Guerra.
88560;91140;"00";RTGuaixa 143.
91620;93600;"00";E eu estou aqui hoje com a nossa querida madrinha.
94000;98320;"00";Eu não lembro se ela já gravou o Guaxaverso, mas vocês já ouviram pelo menos mais de
98320;101420;"00";uma vez no RTGuaixa, Juleiva, a nossa Jumozinha.
101500;102060;"00";Boa noite, querida.
102520;106040;"03";Eu senti a ironia, mas tá tudo bem.
106260;107240;"03";Boa noite, Guaxa.
107320;109140;"03";Boa noite, olá, tudo certinho.
109140;111740;"03, 00";É sempre um prazer gravar com você.
112220;114400;"00";Eu só gravo com pessoas que eu gosto.
115040;115640;"00";Eu não...
115640;117040;"00";Assim, por número...
117040;117560;"00";Tu deve ter o quê?
117680;118520;"00";Dez seguidores?
118560;119040;"00";Dez seguidores no Twitter?
119480;121200;"00";Você nem usa aquilo direito.
121720;122960;"00";Não é pra me apro...
122960;127180;"00";O Jumozinha é uma piada interna, não é pra me aproveitar da sua fama.
127600;128280;"00";E eu te chamo aqui.
128640;133220;"00";Eu te chamo porque você é uma das pessoas mais espetaculares que eu tenho pra mestrar,
133280;138500;"00";uma grande amiga, e agradeço muito a você topar a estar em furadas como essa, que é
138500;139100;"00";o Guaxaverso.
139380;142740;"03";Mas eu é que sou a sortuda, né?
143220;146220;"03";E assim, eu não tenho mais Twitter, triste.
146220;148380;"03";Mas eu tinha isso, tipo, sei lá.
148560;149280;"03";Três seguidores.
149680;150040;"00";Ah, tá.
150140;150520;"00";Não, não, tá.
150620;151040;"00";Ah, tá.
151180;154900;"00";Tenho agora, mas é um fakezinho só pra dar um RT, não é isso?
155400;156140;"00";Ou não tem mais também?
156720;157740;"03";Tenho, mas...
157740;158820;"03";É, é isso aí.
160820;161320;"00";Ah, tá.
161420;162800;"03, 00";Deve ter fake pra fazer outras coisas.
163080;163840;"00";Mas assim, ó.
163860;166500;"00";Não é sobre a Jumozinha, entregar a Jumozinha que a gente tá aqui.
166600;168720;"00";Ah, na verdade, a gente pode tá aqui pra entregar a Jumozinha.
169280;173820;"00";Porque tive a honra de encontrá-la pessoalmente na BCX, né?
173820;175680;"00";A Blumenau Comics Experience.
175680;177880;"00";Que teve aqui em Blumenau, né?
177960;178540;"00";Por isso o nome.
178560;181780;"00";E, pô, assim, foi muito doido.
182280;184940;"00";Porque eu não fui conhecer a Jumozinha.
185400;187560;"00";Eu fui conversar com uma amiga que eu converso todo dia, já.
188000;189060;"00";Tipo, não foi assim.
189160;190620;"00";Nossa, que legal a Jumozinha.
191000;192860;"00";Tipo, pô, que legal tá com a Jumozinha, né?
192900;194800;"00";Mas era, tipo, não foi aquela, sabe?
195120;196860;"00";A primeira vez que a gente se vê ali.
197080;199860;"00";Foi a primeira vez que eu vi o senhor Jumozinho, né?
200040;202840;"00";Daí a Ju conheceu a Beta, conheceu a Malu também.
203420;205680;"00";Mas entre eu e a Ju, assim, foi, pô...
205680;207680;"00";Assim, a minha sensação foi...
207680;209440;"00";É, como conversar pelo tênere, né?
209460;210700;"00";Como é que foi a sensação, Ju?
211140;212640;"03";Foi, assim...
212640;215220;"03";Também já senti familiaridade.
215400;216720;"03";Foi, foi...
216720;218420;"03";O evento tava legal em si.
218940;219540;"03, 00";Muito bacana isso.
219540;222460;"03, 00";E a família Guaxinim, gente, é assim, ó...
222460;223140;"03";É...
223140;226280;"03";Eu não sei dizer, explicar quão acolhedores vocês são.
226440;227440;"03";Nossa, eu me sinto...
227440;227800;"03";Enfim.
228440;229340;"03";Incríveis, incríveis.
229460;230360;"03";Isso é incrível, o Guaxinim.
230960;232600;"00";Explodimos gatos, né?
232940;233360;"03";É verdade.
234080;235000;"00";Muito bacana aquele jogo.
235000;237360;"00";No domingo eu fui pra comprar.
237360;238420;"00";Mas não tinha mais, inclusive.
239060;240000;"03";Olha só.
240600;241000;"03, 00";Esgotado.
242180;243420;"00";A Beta me convenceu a comprar.
243720;244840;"00";É Exploding Kitten.
245240;245840;"00";Uma coisa assim.
245960;246520;"03, 00";Recomendo, gente.
