0;8000;"06";A cuca é um dos principais seres mitológicos do folclore brasileiro.
8240;12340;"06";Ela é conhecida popularmente como uma bruxa que rapta crianças e que pode ter a forma
12340;15060;"06";de uma velha ou de uma feiticeira com cabeça de jacaré.
15420;18100;"06";Na versão da TV, um jacaré de peruca loira, por sinal.
18580;25220;"06";Uma das versões da lenda da cuca diz que a cada mil anos brota de um ovo uma nova cuca.
25220;29380;"06";Então a cuca antiga se transforma em um pássaro de canto triste.
29380;30720;"06";Um corvo, talvez?
31440;33480;"06";Seria o cuco o marido da cuca?
34040;34800;"06";Mas de vago.
35440;39880;"06";Então, quando a cuca antiga sai de cena, a nova cuca assume seu papel.
40700;45520;"06";Na TV, a nova cuca é a Alessandra Negrini, o que deve ter feito o pássaro de canto triste
45520;47300;"06";ser o mais triste de todos os pássaros.
47920;52500;"06";Um ser maligno vai enfrentar no dia de hoje o seu maior desafio.
53180;54940;"06";Um grupo de crianças de 5 anos.
56060;59340;"06";Episódio de hoje, o pré 2 e o segredo da cuca.
59380;61380;"06";Com os padrinhos...
62040;68320;"06";Shelly, aqui do RPG Guaxa, e lá do RPG Next, uma das grandes influências que eu tenho aqui
68320;70340;"06";e que eu recomendo que vocês conheçam também.
70860;75720;"06";Com o Felipe Xavier, aqui do RPG Guaxa, lá do Arquivos da Patrulha, que já chegou a ser o episódio final.
76240;78740;"06";Corram lá pra ouvir todos os episódios e a história completa.
79200;81960;"06";Recomendo muito que conheçam o Arquivos da Patrulha e o nosso poesia.
82320;85600;"06";Aquele podcast de leituras de poesias de domínio público.
86140;88440;"06";Sempre um carinho nos seus ouvidos.
88440;89240;"06";E a Ju...
89380;91120;"06";Que é madrinha do RPG Guaxa.
91400;93140;"06";Que sempre me ajuda aqui na revisão.
93660;96580;"06";E é uma das cabeças que cuida do nosso Instagram.
98760;99440;"05";Horreirade.
100380;101020;"05";Paralelas.
101240;102460;"05";Do guaxinim.
102740;105380;"05";Usa o sistema guaxinim.
105560;106960;"05";E gambiarras.
107280;111480;"05";Nele, cada jogador usa o único atributo.
