0;10120;"05";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120;15000;"05";É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120;15960;"00";Como assim?
16180;18000;"05, 00";Você entendeu a referência do último episódio?
18260;18980;"05, 00";Olha só, faz tudo!
18980;20020;"00, 05";Não, o Guaxaverso sabe o que faz!
20020;20960;"00, 05";Espera, o que é o Guaxaverso?
21000;22980;"05, 00";Era só uma questão de tempo.
23080;24020;"05";Todos vão conhecer o Guaxaverso!
24020;24520;"05";O Guaxaverso sempre existiu!
24520;25460;"05";Até o nosso final!
25460;27140;"03, 01, 05";Eu quero entender o Guaxaverso!
27220;28560;"01";Alguém me explica o que é o Guaxaverso?
28560;32020;"03, 01";É, pessoal, não existe o Guaxaverso.
32080;33720;"01, 05";Eu acredito no Guaxaverso!
33760;36560;"03";Mas supondo que ele exista...
37880;41540;"05";Guaxaverso, onde o que não existe é debatido.
44900;47700;"03";Ele tira a serra do paciente e analisa.
48580;51140;"03";Causa da morte, envenenamento.
51560;56080;"03";Ele se aproxima da Margot, o suficiente para ela sentir um cheiro azedo vindo dele, completo.
56880;58080;"03";Envenenamento por aço cirúrgico.
58560;58800;"03";Envenenamento por aço cirúrgico.
58800;88540;"03";Envenenamento por aço cirúrgico.
88560;89020;"03";Envenenamento por aço cirúrgico.
89020;89100;"03";Envenenamento por aço cirúrgico.
89100;89180;"03";Envenenamento por aço cirúrgico.
89180;89220;"03";Envenenamento por aço cirúrgico.
89220;89300;"03";Envenenamento por aço cirúrgico.
89300;89320;"03";Envenenamento por aço cirúrgico.
89320;89340;"03";Envenenamento por aço cirúrgico.
89340;92620;"03";Aqui vamos ler os comentários e discutir as teorias do último episódio,
92980;99200;"03";que no caso foi o RPG Guaxa 117, a Vaca Fifi e os Feijões.
99920;102560;"03";Eu tô aqui hoje com o Rodrigo, que jogou o episódio, né?
103240;106480;"03";Não é a Jumózinha da vez, é o Rodrigo.
106480;106860;"00";Opa!
107140;109540;"03";E boa noite, Rodrigo, agora oficialmente.
109680;111700;"00";Boa noite, Guaxa, tudo bom? Boa noite, gente.
111700;114700;"00";Tudo bem com vocês? Prazer estar aqui.
114980;116660;"00";Foi muito legal poder jogar a aventura, né?
117480;120400;"00";E agora participando aqui do Guaxa Verso.
120560;121320;"00";Coisa linda.
122980;124320;"00";Tu ouviu o episódio digitado?
124520;125180;"00";Eu ouvi.
125780;127720;"00";Embora eu tenha ficado chateado com o meu microfone.
129700;130980;"00";Mas foi maravilhoso.
131080;132220;"00";Eu falei, eu sou cal...
132220;137040;"00";Quando eu sou calouro de alguma coisa, geralmente eu tomo trote, né?
137540;139380;"00";Acredito, sou professor de faculdade, né?
139720;141400;"01, 00";Acredito que se quiser, no primeiro dia de aula,
141960;144660;"00";projetou, deu pau, aula, sumiu.
145140;145880;"00";É sempre assim.
147380;148040;"06, 00";É normal.
148080;152360;"06, 00";Eu era o calouro do RP Guaxa, e aí aconteceu isso.
152800;154780;"00";E aí acabou que eu tive que usar o plano B aqui.
155940;158500;"00";Mas eu acho que a galera gostou da aventura, é o que importa.
158660;160000;"03, 00";O que importa é que a galera gostou.
160060;160800;"03";Sim, sim, sim.
161120;162380;"03";Só elogios.
163060;166200;"03";Agradeço também a Mari e a Lu, né?
166200;167540;"03";Que jogaram o episódio também.
167820;169200;"03";A Mari não pôde estar aqui hoje.
169200;170920;"06, 03, 00";Era o nosso plano A, inclusive.
170920;171200;"06, 03";Inclusive.
171700;172240;"03";Eu prefiro mais cedo.
172800;175580;"03";Normalmente eu prefiro mais cedo, mas como amanhã é feriado, a gente abre uma sessão.
176140;178960;"03";E tinha o plano L, que era a Lu.
180060;182760;"03";E tem sempre a Jumbozinha, que a gente pode chamar também, né?
182860;183720;"03, 00";Caso precisar.
184020;184380;"00";Exato.
185180;186280;"00";Mas foi, né?
186440;188720;"00";E aí, nessa correria.
188800;190440;"00";Que bom, que bom que eu posso participar aqui.
190680;191220;"00";É muito legal.
191460;193580;"03, 00";O Rodrigo, ele é padrinho do RP Guaxa.
193640;194420;"00";Há quanto tempo você é padrinho?
194880;197340;"00";Rapaz, o Guaxa, eu tava pensando.
197460;199500;"00";Eu acho que foi no início de 2000...
199500;199700;"00";Não.
199700;199760;"00";Não.
199960;201660;"00";Na verdade, eu acompanho desde o início.
201700;202200;"00";Desde 2020.
203200;203500;"00";Sabe?
203740;204060;"00";Aham.
204360;209180;"00";Eu cheguei aqui na taberna porque é aquela coisa, né?
209720;210700;"00";A história é a seguinte.
210880;214760;"00";Eu gostava de ouvir o Nerdcast RPG especial, né?
215380;215680;"00";Aham.
215740;217360;"00";E numa dessas que a gente tava, acho que...
217360;218520;"00";Não sei se era o terceiro episódio.
218600;221420;"00";Acho que era o terceiro episódio do Cthulhu lá, de terror.
222560;224980;"00";E aí eu fiz um comentário bobo lá no Twitter.
225060;225920;"00";Uma coisa assim, é...
225920;230380;"00";Já estamos há não sei quantos dias de sem episódio.
230380;231520;"00";Alguma coisa assim, brincando.
231700;235600;"00";E aí, zapiando lá os comentários, encontrei o comentário teu.
236100;238000;"00";Ah, do RP Guaxa.
238180;238380;"00";Ah, vem.
238520;242640;"00";Se você quer curtir um podcast RPG, né?
242640;243340;"00";Um one-shot e tal.
243380;244900;"00";Eu falei, rapaz, vou escutar.
245780;247140;"00";Aí comecei a escutar, eu viciei.
248240;253400;"00";E aí, depois de um tempinho, eu me tornei padrinho, né?
253560;256820;"00";E aquela brincadeira que eu fiz com a apresentação que eu te passei, né?
256820;260820;"00";Fiz o terapeuta professor e narrador de...
260820;263140;"00";Dublador de NPC do RP Guaxa.
