0;13440;;"03";A cidade de Grantale era um grande ponto comercial, que ligava as cidades centrais com as cidades
13440;15220;;"03";do extremo norte do continente.
15500;19940;;"03";Grande parte de sua prosperidade se devia à visão de um grande comerciante, chamado
19940;26180;;"03";Donovan IV, dono de vários estabelecimentos comerciais, sendo o mais famoso deles o Unicórnio
26180;26800;;"03";Atolado.
26800;30920;;"03";Uma taverna que só perdia em tamanho e beleza para a biblioteca da cidade.
31200;35880;;"03";Mas essa história não é sobre a cidade, nem sobre as pessoas que acabam de chegar
35880;36300;;"03";nela.
36800;40580;;"03";Muito pelo contrário, é sobre as três pessoas que vão partir.
40940;47980;;"03";Episódio de hoje, Os Herdeiros, com Brunadir, do Portal do Aviante, no papel de Vinwine,
48380;50340;;"03";a humana com destino de sangue.
50340;54440;;"03";Danilo Battistini, do podcast Contador de Histórias.
54580;56780;;"03";Como Murim, o anão aprendiz.
56800;59440;;"03";Jorge Ferreiro, que desconhece seu sangue nobre.
59820;64880;;"03";E Jujuba, também do Portal do Aviante, como Loreane, a elfa garçonete.
86800;88460;;"04";Aí vocês estão na taverna.
88940;89560;;"15, 16";Rola os dados.
90580;92220;;"16, 04";Bola de fogo!
92880;96000;;"16, 17";Chama o clérigo.
97200;98420;;"17";Assim eu morri.
99580;100800;;"16";Hora iniciativa.
101440;103820;;"13";Então, não tem armadilha.
104120;104720;;"13";Podemos ir.
105460;106640;;"13";O que vocês fazem?
108020;108720;;"07";Tá, tá.
108940;112040;;"07";Eu amarro uma corda nelas e uso como arma.
112400;113300;;"14";Eu ataco.
113300;116720;;"14";O Magro lança seu Thunderbolt mais 15.
116800;117660;;"01, 14";Noob Holder.
117680;119960;;"01, 14";Ih, eu quero rolar a perseguição, posso?
120680;122360;;"13, 14";Tem algum lugar pra se esconder?
122960;125240;;"01, 11";Ah, falha a crítica.
125820;126580;;"01, 11";Ataque de impunidade!
126940;129200;;"00, 11";Ei, Romano, chama o clérigo!
131940;135540;;"00";RPG, Realidades Paralelas do Guaxinim.
135920;138520;;"00";Sua aventura de bolso na forma de podcast.
138920;141440;;"00";Uma jornada completa a cada episódio.
146800;161760;;"03";A Cidade de Grantaile ainda estava vazia naquela manhã de outono.
161760;165520;;"03";Enquanto a feira não abrisse, ninguém via motivos para sair de casa.
165800;169860;;"03";Mesmo assim, os três viajantes preferiram surgir fora de seus muros.
170560;176680;;"03";Ceteletransportar diante de aglomerações urbanas não era crime, mas era extremamente deselegante.
176680;178880;;"03";Costumava chamar uma atenção desnecessária.
179100;183920;;"03";Assim que entraram na cidade, combinaram se encontrar na taverna e se dividiram.
184480;190180;;"03";A forja dos Forja Prata, ao contrário da maioria das forjas anãs, não fabrica armas ou armaduras.
190360;194540;;"03";Ela é especializada em trabalhos mais delicados, como talheres, taças e colares.
194940;197360;;"03";Objetos que naquela vila pacífica vendem muito mais.
197720;202540;;"03";Murin, um anão adolescente, estava ajudando seu pai com os detalhes de uma jarra de prata
202540;204320;;"03";quando o anão entrou na forja.
204320;205840;;"03";O anão?
205840;207300;;"03";Um anão extremamente imponente.
207500;210860;;"03";Sua armadura é de uma perfeição que Murin nunca havia visto.
211300;214240;;"03";Ao olhar tal anão, o pai de Murin se ajoelha e murmura.
214480;215240;;"03";Meu rei!
215440;217420;;"03";Ele dá uma olhadinha assim meio de lado pro Murin.
217620;218140;;"03";O que tu faz?
218380;219560;;"18";É, eu...
219560;221780;;"18";Eu faço uma reverência? Ele fez uma reverência?
222060;224280;;"18";Sim, sim, ele dobrou um joelho.
224340;228380;;"18";Então, eu, como bom filho adolescente e não rebelde, dobro os joelhos.
228720;229200;;"18";Meu rei!
229300;230300;;"18";O anão então retruca.
230660;231860;;"10";Forja a prata, seu tolo!
231940;233780;;"10";Nós dois sabemos que meu pai ainda está vivo!
234000;234760;;"10";Levante-se, homem!
234760;235640;;"03, 10";O pai do Murin...
235640;240000;;"03";O Murin levanta e os dois dão uma barrigada um no outro e se abraçam.
240020;241040;;"03";O pai então diz...
241040;243380;;"14, 03";Filho, este é Ulner Forja-Alma.
243660;246260;;"14";Ele é herdeiro do trono e tio de sua mãe.
246380;247880;;"18, 14";Eu não lembro de você passando por aqui.
248100;248860;;"unknown";Ha, ha, ha, ha!
249140;250820;;"14";Nossa montanha é muito distante.
251220;254440;;"14";Você era muito pequeno quando o encontrou pela última vez.
255080;257880;;"14";Mas diga, príncipe Ulner, do que você precisa?
258180;260260;;"14";Pode pegar o que quiser da minha forja.
260400;261940;;"03, 10";O anão então olha em volta...
261940;263680;;"10";Isso é muito bom, muito bom.
263680;265600;;"10";Pois eu vim aqui justamente para levantar.
265640;266360;;"10";Eu quero levar o seu filho.
266520;267200;;"03, 10";O quê?
267400;268880;;"03, 10";Pam, pam, pam...
268880;273040;;"03";O cerquinho, o pai de Murin, fica meio assustado e pergunta...
273040;276380;;"14, 03";Não quero me lhe faltar com respeito, mas por quê?
276580;277200;;"03";Eu posso?
277440;278640;;"03, 10";O anão então responde...
278640;280200;;"10";Ah, eu estou velho demais.
280560;284340;;"10";Preciso de ajuda até para vestir a armadura e nos afazeres do dia a dia.
284660;289460;;"10";Um amigo vai partir em uma aventura especial e tenho certeza, absoluta certeza,
289700;291440;;"10";que seu filho será de grande ajuda.
291580;292160;;"10";Eu posso, pai.
292160;295260;;"03, 10";Ah, o teu pai que nunca tinha deixado sair, ele não é o rei, né?
295640;296340;;"03";É o futuro rei.
296580;298320;;"14, 03";Ele simplesmente diz...
298320;302820;;"14";Bom, eu não posso decidir por meu filho se ele assim desejar.
303240;304980;;"18";Sim, eu quero, muito.
305180;306300;;"18";Por favor, pai, eu posso?
306760;307560;;"18, 03";Cortando a cena.
307780;309660;;"03";Antes de ele responder, cortamos a cena.
311200;315280;;"03";Loriane estava limpando mesas enquanto Vinhwine limpava o balcão.
315440;319080;;"03";Pela manhã, nunca havia movimento maior do que alguns viajantes tomando de jejum.
319080;324240;;"03";Quando um homem, que apesar de muito velho, passando tranquilamente de seus 70 anos,
324240;327520;;"03";possuindo um corpo muito forte, coberto de cicatrizes,
327720;332620;;"03";sua armadura reluzia, embora não portasse armas, dava para ver que se tratava de um aventureiro.
333060;336240;;"03";Sua barba era curta e seu cabelo, ainda farto, era longo.
336740;341280;;"15";Bom dia, nobres donzelas. Eu procuro por Donovan Quarto, o fracassado.
341480;343880;;"06";É, se eu fosse você, eu não falaria isso.
344180;346240;;"06";Ele não gosta que chame ele de fracassado.
347120;349800;;"06";Ele começa a ficar revoltado, começa a quebrar as coisas.
350260;351160;;"06";Não é uma boa ideia.
351860;353280;;"15";O homem apenas ri.
354240;357380;;"15, 06";Eu gostaria de vê-lo fazer isso. Onde ele está?
357940;360360;;"06";É, agora ele não está aqui na taberna.
360540;365340;;"06";Ele foi fazer negócios, tentar comprar mais coisas para trazer para cá,
365440;367660;;"06";porque a gente está faltando bebidas.
367960;370560;;"06";Então ele foi comprar, mas ele já deve voltar.
370780;373600;;"15";Acho que eu vou esperar então. E você, quem é?
373760;376000;;"06";Olá, eu sou a... Ah, desculpa, não sou eu.
376020;376580;;"06";Falou com quem?
376720;377640;;"06";Não sou eu, não sou eu, é.
378380;378820;;"06";Sou eu?
379020;380400;;"03, 06";É, com quem está falando com ele.
380400;384160;;"03, 06";Ah, eu sou a Vinhwine, filha dele.
