0;13900;"13";O Papai Noel visita apenas as crianças que se comportaram durante o ano e acreditam nele.
14120;18580;"13";Se você nunca recebeu um presente do Bom Velhinho, é porque nunca atendeu esses dois requisitos.
18980;24300;"13";Em contrapartida, se uma criança que atenda os requisitos ficasse presente, toda a magia
24300;25920;"13";do Natal deixa de existir.
26140;28540;"13";E isto está prestes a acontecer.
28540;34340;"13";Episódio de hoje, o Natal do Cauê, com a volta de seus gnomos, elfos, duendes, favoritos.
34520;40120;"13";Jujuba no papel de Loriane, Danilo Battistini no papel de Adam e Fencas no papel de The
40120;40480;"13";Paper.
41140;45100;"13";O Realidades Paralelas do Guaxinim usa um sistema chamado Lasers e Sentimentos, na verdade,
45420;48980;"13";uma adaptação dele, que eu costumo chamar de Guaxinim e Gambiarras.
49280;50200;"13";Preciso colocar isso no PDF.
50660;55240;"13";Basicamente, cada jogador possui um único atributo que vai de 2 a 5 e sempre que você
55240;58420;"13";precisa realizar uma ação física ou um ataque, precisa tirar.
58540;59720;"13";Seu atributo ou menos.
60200;64680;"13";E quando precisa passar de uma ação que não seja física nem um ataque, seu atributo ou
64680;65080;"13";mais.
65360;69860;"13";Não esqueça de nos seguir nas redes sociais, arroba Marcelo Guaxinim e arroba RP Guaxa.
69860;72860;"13";Também considere apoiar esse projeto no PicPay ou no Padrim.
73840;74680;"13";Boa aventura!
88540;89040;"17";Fala, Osados!
90200;91600;"17";BOLA DE FOGO!
92320;93060;"17";Chamo...
93060;95480;"17";Chamo Clérigo!
96600;97840;"09, 17";Como assim eu morri?
99020;100280;"25, 04";Hora iniciativa.
100940;103320;"25";Então, não tem armadilha.
103580;104200;"25";Podemos ir.
104940;106100;"25, 04";O que vocês fazem?
107460;108200;"03";Tá, tá.
108400;111500;"03";Eu amarro uma corda nelas e uso como arma.
111880;112760;"25";Eu ataco.
113160;117120;"27, 25";O Magro lança seu Thunderbolt mais 15 no Ubi Holder.
117120;118500;"27, 25";Eu quero rolar o meu serviço.
118540;119460;"27";Não posso.
120420;121820;"25";Tem algum lugar pra se esconder?
