0;5620;"09";Muitas amizades surgiram durante as grandes guerras.
5860;9220;"09";Homens e mulheres em uma terra distante lutando em uma situação limite
9220;11500;"09";acabam por muitas vezes unir pequenos grupos.
12180;13920;"09";A maioria dessas amizades dura muito pouco.
14620;16660;"09";Uma guerra não é o palco das histórias felizes.
17380;20540;"09";Embora os vencedores escolham o que história vão contar ao mundo,
20920;23120;"09";também são eles que precisam escolher o que vão esconder.
24220;28120;"09";As pessoas querem fotos de beijos apaixonados no Times Square
28120;32600;"09";e idosos com roupas engraçadas contando histórias de superação aos jovens.
33240;34660;"09";Ninguém quer saber como foi o beijo
34660;38680;"09";ou o que esses velhinhos simpáticos escondem em seus porões.
39360;40740;"09";E é sobre isso o episódio de hoje.
41260;44060;"09";Não sobre beijos apaixonados, ainda não,
44460;46780;"09";mas sobre idosos e seus segredos.
47880;50700;"09";Episódio de hoje, Jujubas de Ferro.
51640;55280;"09";Com as madrinhas, Rebelbia, Rafa Malachensky
55280;57960;"09";e com a Dani, a Senhora Doces.
58120;61680;"09";A Dani faz parte de um grupo de escoteiros lá do Rio Grande do Norte.
62060;65000;"09";E eles, até o sábado, dia 10 do 12, sábado agora,
65180;67740;"09";estão arrecadando alimentos não perecíveis para um projeto
67740;70300;"09";que ajuda moradores de rua e famílias carente.
70480;72780;"09";Então, se quiser deixar o Natal de alguém um pouquinho melhor,
73060;78340;"09";podem procurar por ela no Instagram, no grupo Geman64.
78640;82400;"09";G-E-M-A-N-6-4
82400;85560;"09";Ou, quem é padrinho, pode chamar ela lá na taberna.
85560;87680;"09, 00";Fala um pouquinho melhor no Escudo Mestre.
88120;90140;"00";O Realidades Paralelas do Guaxinim
90140;92680;"00";usa o sistema Guaxinim de Gambiarras.
93280;96380;"00";Nele, cada jogador possui apenas um único atributo,
96660;97940;"00";que vai de 2 a 5.
98540;101600;"00";Quanto maior o atributo, mais atlético é o personagem.
102160;104440;"00";Quanto menor, mais inteligente e carismático.
105080;107480;"00";Sempre que o jogador faz algo com uma chance de errar,
108040;110820;"00";joga dois dados e precisa tirar seu atributo ou menos
110820;112700;"00";para ataques e ações físicas
112700;116240;"00";e seu atributo ou mais para ações intelectuais ou sociais.
116560;118080;"00";Se a jogada for fácil,
118120;119780;"00";ou tiver algum auxílio,
119780;121200;"00";joga um dado a mais.
121200;122760;"00";Se a jogada for difícil,
122760;124200;"00";rola-se um dado a menos.
124200;125400;"00";Eu sou o Peu,
125400;127160;"00";e sou padrinho do RPG Guaxa,
127160;130560;"00";porque eu voltei a jogar RPG depois de 15 anos
130560;133840;"00";e entrei no mundo dos podcasts
133840;135680;"00";por causa do RPG Guaxa.
135680;136960;"00";Não deixe de seguir nas redes sociais
136960;138760;"00, 09";arroba marceloguaxinim arroba rpguxa
138760;140760;"09";tanto no Twitter quanto no Instagram.
140760;143880;"09";Considere também se tornar apoiador desse projeto
143880;146200;"09";lá pelo PicPay ou pelo Padrim.
146200;148000;"09";Dá para assinar pelo Orelo também.
148120;151200;"09";A partir de 10 reais você faz parte de um grupo maravilhoso.
151200;154000;"09";Eu explico ele melhor lá no Escudo do Mestre.
154000;155280;"09";Boa aventura.
155280;165280;"09";Abertura
178120;180000;"01";Ignorem o faraó.
180000;183600;"01";O nosso destino, a próxima aventura.
183600;187080;"01";Abertura
187080;188000;"01";Cinco.
188000;190360;"01, 05";Cinco.
190360;191160;"01, 03";Quatro.
191160;193000;"03";Quatro.
193000;194120;"03";Três.
194120;195880;"05";Três.
