0;9460;"02";Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora?
10120;15000;"02";É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120;15960;"02";Como assim?
16180;18000;"02";Você entendeu a referência do último episódio?
18240;18980;"02, 00";Olha só, faz tudo!
18980;20020;"02, 00";Não, o Guaxaverso sabe o que faz!
20020;20960;"02, 00";Espera, o que é o Guaxaverso?
21000;22980;"02, 00";Era só uma questão de tempo.
23080;24520;"00";O Guaxaverso sempre existiu!
24520;27180;"02, 03, 00";Eu quero entender o Guaxaverso!
27220;28560;"02, 03";Alguém me explica o que é o Guaxaverso?
28560;32020;"02, 03";É, pessoal, não existe o Guaxaverso.
32080;33720;"03, 00";Eu não acredito no Guaxaverso!
33780;36560;"03";Mas supondo que ele exista...
37880;41520;"00";Guaxaverso, onde o que não existe é debatido.
47320;51560;"03";Olá, eu sou Marcelo Guaxinim, narrador, produtor, idealizador, podcast, narrador de paradas do Guaxinim e...
51560;58200;"03";Não, gente, eu não ganhei naquela loteria de seis números e estou morando na praia.
58200;58920;"03";Infelizmente.
59180;61340;"03";Pra quem não sabe, o Guaxaverso é o nosso antigo escudo-mestre.
61720;64140;"03";Aqui vamos ler os comentários que eu tirei das teorias do último episódio.
64580;67960;"03";Que, no caso, foi o mês que o mar levou Magnólia.
68380;70300;"03";RPG Guaxa 157.
70820;75740;"03";E eu acho que hoje, com uma pessoa muito citada no Guaxaverso passado,
76240;77220;"03";com a nossa querida Sara.
77380;77960;"03";Tudo bem, Sara?
78360;79060;"00";Ah, tudo bem.
79380;80060;"00";Oi, pessoal.
80480;81400;"00";Boa noite, gente.
81740;83980;"03";Antes de mais nada, como é que as pessoas te acham na internet?
84840;87080;"00";Ah, com certeza aqui na taberna do Guaxinim.
87080;87760;"00";Como?
88200;89820;"00";Oi, amigo e Sara.
90380;92860;"00";Tive que botar o Sara pra poder ajudar o Boa a me achar,
93000;94060;"00";que ele não conseguia me marcar.
94420;95480;"03, 00";Toda vez eu mudo o meu nick.
95680;97480;"03";É verdade, tem que ter Sara em algum lugar.
97940;98280;"03";Só isso?
98460;98780;"03";Fácil?
