560;5820;"09";Existem poucos episódios do RPG Guaxa no espaço, pois eu sempre narrei e joguei aventuras medievais
5820;10120;"09";E mesmo na cultura pop eu costumo consumir mais histórias que se passem na terra
10120;14480;"09";Por isso os episódios no espaço eu costumo beber de fontes bem específicas
14480;16580;"09";E o episódio de hoje é exatamente isso
16580;20620;"09";Ele bebe de uma fonte que embora tenha espaço, não é sobre isso
20620;23440;"09";Episódio de hoje
23440;25400;"09";Projeto Quasar
25400;27760;"09";Comadrinha, Rafaela Maliszewski
27760;31140;"09";E os padrinhos, Guilherme Fabrício e João Queiroz
31140;35700;"09";O João Queiroz também é lá do Projeto Drama, que eu recomendo muito que vocês conheçam
35700;39640;"09, 00";Ei, ei, espera
39640;42720;"00";Desculpa o atraso
42720;47200;"00";Só me dá um segundo aqui pra recuperar o fôlego, porque eu corri demais
47200;54560;"00";Me pediram aqui pra te buscar e pra ser sua guia
54560;60520;"00";Antes de tudo, só preciso te explicar como as coisas acontecem por aqui
60520;61640;"00";Tá?
62540;66820;"00";Bom, o Realidades Paralelas do Guaxinim, o sistema Guaxinim esgambiarra-se
66820;71300;"00";Nele, cada jogador possui apenas um único atributo, que vai de 2 a 5
71300;74120;"00";Quanto maior o atributo, mais atlético é o personagem
74120;76700;"00";Quanto menor, mais inteligente e carismático
76700;80540;"00";Sempre que o jogador faz algo com uma chance de errar, rola dois dados
80540;82240;"00";E precisa tirar seu atributo ao menos
82240;84000;"00";Pra ataques e ações físicas
84560;86800;"00";Ou mais, pra ações intelectuais ou sociais
86800;90540;"00";Se a jogada for fácil, ou tiver algum auxílio, rola um dado a mais
90540;93100;"00";Se a jogada for difícil, rola-se um dado a menos
93100;99940;"00";Eu sinto que falta alguma coisa
99940;105120;"00";É verdade, desculpa que eu não ensaiei essa parte
105120;109560;"00";Eu sou madrinha da R.P. Guaxi, eu sou Marcelis Rei, porque...
110480;112240;"00";Não, pera
112240;113760;"00";É que eu tô nervosa
114560;117660;"00";Eu sou Marcelis Rei, eu sou madrinha da R.P. Guaxi
117660;121160;"00";Porque esse é meu programa favorito há dois anos
121160;127960;"00";E também porque a taberna é o lugar mais inclusivo e mais caloroso pra se estar na podosfera
127960;130960;"00";É isso, vamos?
132160;133440;"09";Não deixe de seguir nas redes sociais
133440;135120;"09";Arroba o Marcelo Guaxinim, arroba a R.P. Guaxi
135120;136140;"09";Tanto no Twitter quanto no Instagram
136140;139380;"09";Considere também nos apoiar no PicPay ou no Padrim
139380;140480;"09";E boa aventura
144560;154380;"08";Sete realidades paralelas
154380;156560;"08";Uma infinidade de possibilidades
156560;159080;"08";Três jogadores e um Guaxinim
159080;162300;"08";Um pequeno passo para um jogador de RPG
162300;165800;"08";Mas uma grande rolagem para o Panda do Lítio
165800;168800;"00, 08";Cinco
168800;171800;"01, 00";Quatro
171800;173800;"01, 00";Três
174560;177380;"04";Dois
177380;182280;"01";RPG
182280;184840;"01";Realidades Paralelas do Guaxinim
184840;187600;"01";Sua aventura de bolso na forma de podcast
187600;190520;"01";Uma jornada completa a cada episódio
204560;211600;"09";As novas de pesquisa Quasar foram desenvolvidas com a ajuda de vários países e com dinheiro dos impostos da exploração espacial
211600;214120;"09";Graças a elas, muito se sabe sobre o espaço hoje em dia
214120;216240;"09";Embora o público em geral ignore
216240;220860;"09";Porque eles criam aliens e não asteroides com gelo e amostras de terra colorida
220860;223080;"09";Os avanços são inegáveis
223080;229860;"09";Há dez dias atrás, uma das espaçonaves Quasar, a 99B, se aproximou de um buraco negro
229860;231700;"09";Desde então não responde ao comunicador
231700;234260;"09";Embora ainda esteja fora do alcance da força gravitacional
234560;238600;"09";Do buraco negro, ela está quase no limite
238600;244280;"09";Por isso, uma das naves mais próximas, a Quasar 42D
244280;250080;"09";Foi deslocada até o lugar para fazer um resgate e entender o que aconteceu
250080;255800;"09";Dentro dessa espaçonave, da 42D, temos os nossos jogadores
255800;258440;"09";E a gente vai conhecê-los agora
258440;261200;"09, 06";Rafa, fala sobre seu personagem e aparência de atributo
261200;263240;"06";Olá! Hoje eu vou jogar com a Isabela Allen
263240;263380;"06";A Isabela é uma jovem que se chama Rafa, ela é uma jovem que se chama Rafa, e ela é uma jovem que se chama Isabela Allen
263380;264380;"06";A Isabela é uma jovem que se chama Isabela Allen
264380;264420;"06";A Isabela é uma jovem que se chama Isabela Allen
