0;8640;;"00";Os comprimidos são pra minha filha, alegou Margaret, ao ser presa tentando passar a fronteira
8640;12220;;"00";cheia de remédios para dormir, remédios roubados de um hospital.
12620;16400;;"00";Nos registros de Margaret, nunca existiu passagem pela polícia.
16720;19420;;"00";Nos registros de Margaret, nunca existiu uma filha.
19720;21180;;"00";Qual será a verdade dessa história?
21720;25120;;"00";Seria esse o primeiro crime de Margaret e sua primeira mentira?
25480;26680;;"00";Ou ela estaria falando a verdade?
27060;28540;;"00";É o que as jogadoras vão tentar descobrir.
28540;31160;;"00";Episódio de hoje, Casa de Boneca.
31420;35420;;"00";Com a convidada ilustríssima lá do Caquitas Podcast, Paula.
35940;41720;;"00";E com as madrinhas do RPG Guaxa, Shelly, que também faz parte do RPG Next, do Podice e do Contino.
42060;44080;;"00";E a Amanda, do Projeto Drama.
44440;49260;;"00";Esse episódio é um oferecimento da Cambly, C-A-M-B-L-Y.
49620;54080;;"00";Pra quem não sabe o que é a Cambly, é uma plataforma de aulas particulares de inglês.
54080;56760;;"00";Tudo baseado na conversação com nativos.
57060;58080;;"00";Ele funciona on-demand.
58780;60740;;"00";Ou seja, na hora que você quiser.
61120;62240;;"00";Chegou no site, escolhe o professor.
62680;63860;;"00";Começa a conversar com ele.
64200;65460;;"00";E aprender inglês.
65760;67240;;"00";A exercitar conversação.
67580;68840;;"00";A tirar suas dúvidas.
69020;73080;;"00";Usando o código do RPG Guaxa, tu ganha uma aula grátis.
73920;75040;;"00";RPG Guaxa.
75320;79260;;"00";Então você vai ter não só uma aula de inglês com um nativo.
79560;83500;;"00";Como também sotaques e até alguns trejeitos de fala que aquele lugar tem.
83500;84920;;"00";Porque você escolhe o professor.
85340;86420;;"00";Se quer que ele seja americano.
86680;88060;;"00";Que ele tenha um sotaque mais neutro.
88160;88500;;"00";Um sotaque europeu.
88540;90540;;"00";Um sotaque mais britânico.
90540;93540;;"00";As minhas aulas no Cambly eu tenho feito com sotaques britânicos.
93540;96540;;"00";Porque o primeiro que eu entrei foi aleatório britânico.
96540;98540;;"00";E eu acabei tentando focar nisso.
98540;100540;;"00";Mas tu pode escolher quem quiser.
100540;101540;;"00";Pode ser australiano.
101540;103540;;"00";Tu tá sonhando em ir pra Austrália quando tudo isso passar.
103540;104540;;"00";Pra Nova Zelândia.
104540;107540;;"00";Que se provou um pequeno paraíso.
107540;109540;;"00";Um pedacinho da Terra Média no mundo real.
109540;110540;;"00";Então tu pode ir lá.
110540;111540;;"00";Tu vai aprendendo inglês.
111540;113540;;"00";O RPG quando eu era jovem.
113540;116540;;"00";A gente aprendia inglês porque os livros vinham pro Brasil em inglês.
116540;117540;;"00";E a gente aprendia na marra com os livros.
117540;117900;;"00";E a gente aprendia na marra com os livros.
117900;118900;;"00";E a gente aprendia na marra com os livros.
118900;119900;;"00";Com base em dicionário.
119900;120900;;"00";E sofrendo bastante.
120900;121900;;"00";Hoje tu tem a facilidade.
121900;125900;;"00";Ainda mais em tempos que muita gente tá em casa.
125900;126900;;"00";A qualquer momento.
126900;127900;;"00";Tu vai lá.
127900;128900;;"00";Tira a tua aulinha.
128900;129900;;"00";Conversa com o professor.
129900;130900;;"00";E aprende.
130900;131900;;"00";Usando o meu código.
131900;132900;;"00";Tu mostra pra Cambly.
132900;133900;;"00";O povo do RPG gosta.
133900;134900;;"00";É engajado.
134900;135900;;"00";Usa o nosso código.
135900;137900;;"00";Ou clica pelo link que tá aqui no post.
137900;138900;;"00";Vai lá.
138900;139900;;"00";Aprende inglês.
139900;141900;;"00";Ajuda esse projeto que você ama.
141900;142900;;"00";Ajuda a sua vida.
142900;143900;;"00";Trazendo um novo idioma.
143900;145900;;"00";Pra você que não conhece.
145900;146900;;"00";E ajudando a melhorar.
146900;147900;;"00";E ajudando a melhorar.
147900;148900;;"00";Pra quem já conhece.
148900;149900;;"00";Funciona o computador.
149900;150900;;"00";Funciona o aplicativo.
150900;151900;;"00";A qualquer hora.
151900;153900;;"00";Tu pode agendar com um professor específico.
153900;154900;;"00";Tu pode entrar lá.
154900;157900;;"00";E escolher um dos professores que estão online.
157900;158900;;"00";24 horas por dia.
158900;159900;;"00";Procurando direitinho.
159900;161900;;"00";Tem professores que falam português também.
161900;162900;;"00";Vai lá.
162900;163900;;"00";Uma aula grátis.
163900;164900;;"00";Só de usar o código.
164900;165900;;"00";Diz pra mim.
165900;166900;;"00";Deixa nos comentários.
166900;167900;;"00";Se você gostou.
167900;168900;;"00";Se você usou.
168900;169900;;"00";Como é que foi a sua experiência.
169900;171900;;"00";Que eu tenho certeza que você vai adorar.
171900;172900;;"00";O Realidades para Aulas do Guaxinim.
172900;175900;;"00";Usa um sistema chamado Guaxinins e Gambiarras.
175900;176900;;"00";Uma variação do sistema laser e sensor.
176900;177900;;"00";Nele.
177900;178900;;"00";Cada jogador possui um único atributo.
178900;179900;;"00";Que vai de 2 a 5.
179900;180900;;"00";Quanto maior o atributo.
180900;181900;;"00";Mais atlético é o personagem.
181900;182900;;"00";Quanto menor.
182900;183900;;"00";Mais inteligente e carismático.
183900;184900;;"00";Sempre que o jogador tentar fazer algo.
184900;185900;;"00";Ele joga dois dados.
185900;186900;;"00";E precisa tirar seu atributo.
186900;187900;;"00";Ou menos.
187900;188900;;"00";Para ataques e ações físicas.
188900;189900;;"00";E seu atributo.
189900;190900;;"00";Ou mais.
190900;191900;;"00";Para ações intelectuais.
191900;192900;;"00";Ou sociais.
192900;193900;;"00";Se o jogador quer atirar em alguém.
193900;194900;;"00";E escalar cipós do lado de uma casa.
194900;195900;;"00";Ou socar um urso.
195900;196900;;"00";Ele precisa tirar seu atributo.
196900;197900;;"00";Ou menos.
197900;198900;;"00";Para ataques e ações físicas.
198900;199900;;"00";E seu atributo.
199900;200900;;"00";Ou mais.
200900;201900;;"00";Para ações intelectuais.
201900;202900;;"00";Se o jogador quer atirar em alguém.
202900;204720;;"00";E escalar cipós do lado de uma casa.
204720;205980;;"00";Ou socar um urso.
205980;207740;;"00";Ele precisa tirar seu atributo.
207740;208740;;"00";Ou mais.
208740;210240;;"00";Se o jogador tentar.
210240;211960;;"00";Encontrar algo escondido.
211960;215460;;"00";Lembrar o que a Chapeuzinho carregava na cesta que ia para a casa da vovó.
215460;217760;;"00";Ou andar em silêncio no atalho da floresta.
217760;219220;;"00";Deve tirar seu atributo.
219220;220220;;"00";Ou mais.
220220;221620;;"00";Se a jogada for muito fácil.
221620;223520;;"00";O mestre pode dizer que simplesmente conseguiu.
223520;225580;;"00";Ou deixar o jogador rolar um dado a mais.
225580;226880;;"00";Se a jogada for difícil.
226880;228640;;"00";O jogador rola um dado a menos.
228640;230540;;"00";Não esqueça de nos seguir nas redes sociais.
230540;231540;;"00";Arroba Marcelo Gostininha.
231540;231880;;"00";Arroba R.
231900;232900;;"00";P.
232900;233900;;"00";Guaxa.
233900;237020;;"00";E considere-se também se tornar apoiador lá no PicPay ou no Padrim.
237020;238760;;"00";Mais informações no Escudo Mestre.
238760;240280;;"00";Ao final do episódio.
240280;240780;;"00";Boa aventura.
261900;262900;;"01, 10";Hora iniciativa.
262900;263900;;"10";Então.
263900;264900;;"08";Não tem armadilha.
264900;265900;;"08, 10";Podemos ir.
265900;266900;;"08";O que vocês fazem?
266900;267900;;"08";Ah tá.
267900;268900;;"02";Eu amarro uma corda nelas.
268900;269900;;"02";E uso como arma.
269900;270900;;"07";Eu ataco.
270900;271900;;"07";O mago lança seu Thunderbolt mais 15 no Ube Holder.
271900;272900;;"07";E eu quero rolar a perseguição.
272900;273900;;"07";Posso?
273900;274900;;"07";Tem algum lugar para se esconder?
274900;275900;;"07, 00";Ah.
275900;276900;;"00";Falha a crítica.
276900;277900;;"00";Ataque de impunidade.
277900;278900;;"00";Ei.
278900;279900;;"00";Arrombando.
279900;280900;;"00, 07, 04";Chama o clã.
280900;281900;;"04";Ataque de impunidade.
281900;282900;;"04";Chama o clã.
282900;283900;;"04";Chama o clã.
283900;284900;;"07";Chama o clã.
284900;285900;;"07";Chama o clã.
285900;286900;;"04, 06";Chama o clã.
286900;287900;;"06";Chama o clã.
287900;288900;;"06";Chama o clã.
288900;289900;;"06";Ataque de impunidade.
289900;290900;;"06";Ei.
290900;291900;;"06";Arrombando.
291900;292900;;"06";Chama o clã.
292900;293900;;"unknown";Rico.
293900;296900;;"02";RPG.
296900;298840;;"02";Realidades paralelas do Guaxinim.
298840;302040;;"02";Sua aventura de bolso na forma de podcast.
302040;307120;;"02";Uma jornada completa a cada episódio.
307120;318880;;"00";A aventura se passa no Maine em 1998.
318880;321080;;"00";nos Estados Unidos, bem ao norte
321080;322800;;"00";vocês trabalham pra prefeitura
322800;324900;;"00";pra algum posto da prefeitura local
324900;326820;;"00";onde tem um trabalho
326820;328700;;"00";em conjunto entre vocês, vocês receberam
328700;331000;;"00";uma mensagem da central, essa mensagem por sua vez
331000;332840;;"00";foi repassada pelo estado vizinho
332840;335060;;"00";a polícia do estado de New Hampshire
335060;336620;;"00";nos avisou que
336620;338600;;"00";prendeu Margaret Flower tentando
338600;341040;;"00";atravessar a fronteira do estado com alguns medicamentos
341040;342820;;"00";para dormir, a numeração das
342820;344700;;"00";caixas dos medicamentos bate
344700;346420;;"00";com o roubo que ocorreu no mesmo dia
346420;348920;;"00";no hospital do vale de Androscogin
348920;350620;;"00";a mulher estava muito alterada
350620;352860;;"00";agrediu os policiais no momento da abordagem
352860;354620;;"00";posteriormente, ela alegou que
354620;356600;;"00";os remédios eram para sua filha, que era
356600;358920;;"00";uma questão de saúde, não encontramos registros
358920;360720;;"00";de nenhuma criança ligada a Margaret
360720;363100;;"00";e ela não quis dar maiores informações
363100;364980;;"00";como ela é residente do seu estado
364980;366620;;"00";gostaríamos que verificasse seu endereço
366620;368560;;"00";em busca de novas drogas e de uma
368560;370680;;"00";improvável criança. Amanda, como é
370680;373140;;"00";o nome do seu personagem, aparência, profissão?
373420;374700;;"08";Tá, o nome do personagem é
374700;376340;;"08";Amanda mesmo, o atributo é
376340;378220;;"08";3, ela é psicóloga criminal
378220;380220;;"08";e ela tem 1,60
380220;382420;;"08";é morena, cabelo cachado
382420;383820;;"08";até o ombro mais ou menos
383820;386300;;"08";ela é bem prestativa, carinhosa
386300;387800;;"00, 08";Perfeito, a Shelly?
387960;390120;;"00, 08";Vou jogar com a Elizabeth Blackwell
390120;392580;;"08";ela tem 22 anos, ela tá tentando
392580;394460;;"08";entrar pela terceira vez na faculdade de
394460;396380;;"08";medicina, mas enquanto ela não consegue
396380;397860;;"08";ela trabalha como agente de saúde
397860;400420;;"08";ela é uma pessoa que gosta de botar a mão na massa, é bastante curiosa
400940;402500;;"08";ela é baixinha, gordinha
402500;404560;;"08";tem umas bochechinhas bem rosadas
404560;406220;;"08";um tom de pele mais pro
406220;408560;;"08";moreno, ela é quase mulata, o cabelo curto
408560;410420;;"08";é cacheadinho e ela tem olhinhos
410420;412240;;"08";bem pequenos assim por trás de óculos
412240;414340;;"08";de aros fininhos, e o atributo como
414340;416360;;"00, 08";sempre é 4. E por último
416360;418280;;"09, 08";Paula? Então, eu sou a
418280;420740;;"09";Liv Anderson, ela é policial
420740;422520;;"09";ela é pequenininha, tem cabelo
422520;424580;;"09";curto preto, ela é espertinha
424580;426020;;"09";e metida, e
426020;428220;;"09";meu atributo é 2, como sempre também
436220;440240;;"00";Vocês então foram enviados pra esta casa
440240;441880;;"00";pra fazer esse levantamento
441880;444100;;"00";em busca de drogas, se existe uma criança ou não
444100;446300;;"00";por isso tá indo a psicóloga
446300;448280;;"00";tá indo junto a assistente de saúde
448280;450220;;"00";e a policial. O bairro do
450220;452520;;"00";endereço, ele possui muitas casas à venda
452520;453880;;"00";ou mesmo abandonadas
453880;456480;;"00";algumas com aquela madeira pregada nas janelas
456480;458240;;"00";porque há menos de um ano, ali antes
458240;460200;;"00";existia uma fazenda produtora de leite
460200;462420;;"00";e uma empresa de processamento de laticínios
462420;463940;;"00";não era muito grande, mas era o centro
463940;466060;;"00";desse pequeno e afastado bairro, e infelizmente
466060;468020;;"00";o dono da fazenda morreu, há um ano
468020;470260;;"00";atrás, mais ou menos, ele morreu em circunstâncias
470260;472560;;"00";ainda não totalmente explicadas
472560;474160;;"00";mas oficialmente ele foi atacado
474160;476200;;"00";e morto por um urso. O endereço
476200;477940;;"00";que vocês chegam é de uma casa
477940;480040;;"00";de madeira, que já foi branca em algum
480040;482200;;"00";ponto do passado, essa casa não possui
482200;484040;;"00";um cercado. Vocês param... O que que quem tava
484040;485940;;"00, 09";dirigindo? Eu acho que é a policial. É
485940;488120;;"09, 00";vocês foram falar pra polícia, acho que eu. Então vocês estão
488120;490120;;"00";ali, o carro tá parado na frente da casa, vocês estão diante
490120;491780;;"00";desta casa, a casa tem
491780;493860;;"00";um gramadinho curto na frente
493860;495940;;"00";assim, mal cuidado, não tem cerca
495940;498060;;"00, 08";o que vocês vão fazer? De dia, de manhã
498060;499840;;"00, 08";de manhã, imagino. Tá, e
499840;501960;;"08";todo esse background que você deu
501960;503880;;"08";da fazenda e tudo mais, é do nosso
503880;505820;;"00, 08";conhecimento, é conhecimento popular. Mesmo antes
505820;507740;;"00";de chegar ali, vocês devem ter dado uma pesquisada
507740;509760;;"00, 09, 08";alguma coisa, né? É de conhecimento
509760;511940;;"00, 09";de vocês. Ok. Não tem ninguém na rua
511940;513800;;"09, 00";só a gente? Só vocês, assim
513800;515700;;"00";quando vocês passavam algumas poucas casas
515700;517700;;"00";que tem morador, algumas pessoas espiaram
517700;519620;;"00";pela janela, não é um bairro assim muito seguro
519620;521720;;"00";mas ninguém foi pra rua e
521720;523740;;"00";no momento, até por ser pela manhã, não tem
523740;525780;;"00, 08";ninguém ali. Tem algum animal na casa, tipo um
525780;527560;;"08";cachorro, condiguado, essas coisas?
527800;529660;;"00, 09";No endereço que vocês chegaram, não. Bom, acho que
529660;531700;;"09, 08, 00";a gente bate na porta, né, primeiro. Polícia
531700;533780;;"08";do Maine, alguém? A gente tem
533780;536020;;"08";informação se a Margaret morava sozinha
536020;538020;;"08";ou com alguém? Tipo, além da criança que não existe?
538260;539740;;"00";O endereço tá no nome dela, não tem
539740;541960;;"00";nenhuma outra informação sobre ela. Ela não é casada
541960;543740;;"00";e não tem nenhuma criança registrada no nome
543740;545620;;"00, 09";dela, né? Uhum. Ninguém responde
545620;547260;;"09, 00";eu batendo na porta? Rola dois dados.
548960;549960;;"09";Cinco e cinco.
550180;551980;;"00";É, é pra notar ali o que tá acontecendo
551980;553640;;"00";ao bater na porta, tu já nota que
553640;555760;;"00";a porta, ela tá bem enfraquecida,
555780;557680;;"00";ela tem arranhões na
557680;559860;;"00";porta, como se um animal grande tivesse
559860;561720;;"00";passado as garras ali, né?
561940;563860;;"00";Tipo, arranhado a porta. A porta,
563980;565880;;"00";a tubate, ela cede um pouquinho,
566160;567920;;"00";ela não tá trancada, mas ninguém
567920;569860;;"00, 09";te responde lá de dentro. Eu sei o nome
569860;571860;;"09";que ela deu pra menina, que ela disse que era o nome
571860;573840;;"09, 00";da menina. Não informou. Imagino que vocês
573840;575480;;"09";duas estejam meio que atrás de mim?
575900;578060;;"09, 08";Sim. Eu tô abraçando a minha pranchetinha,
578280;579580;;"08";o olhinho arregalado assim,
579800;581500;;"08";principalmente pelas marcas na porta.
581720;583760;;"08";Será que essa porta foi derrubada por um bicho?
583760;585540;;"08";Falaram que tem um urso por aqui, não falaram?
585780;587580;;"08";É, tem histórico de urso.
