0;7500;;"08";Conseguimos saber muito de uma pessoa pela casa em que ela mora.
7720;12100;;"08";É uma casa grande, é uma casa pequena, é um amontoado de coisas ou é minimalista?
12440;14400;;"08";É colorida ou monocromática?
15080;16280;;"08";Ela existe de verdade?
17060;20980;;"08";Mas e quanto podemos descobrir sobre nós mesmos na casa de outra pessoa?
21340;26400;;"08";O quanto de nós existe ali depois de uma hora, uma noite, uma vida?
26400;33640;;"08";Episódio de hoje, a casa com a Mônica de Faria, lá do universo simulado e dos jogos imaginários.
33880;35620;;"08";Com a Paula, do Caquitas Podcast.
36220;39500;;"08";E com a Andresa, da taberna do Beholder Cego.
39900;43480;;"01";O Realidades Paralelas do Guaxinim usa o sistema Guaxinim e Gambiarras.
43920;48020;;"01";Nele, cada jogador possui apenas um único atributo que vai de 2 a 5.
48520;51300;;"01";Quanto maior o atributo, mais atlético é o personagem.
51740;53680;;"01";Quanto menor, mais inteligente e carismático.
54100;56380;;"01";Sempre que um jogador faz algo com uma chance de errar,
56400;61480;;"01";ele joga dois dados e precisa tirar o seu atributo ou menos para ataques e ações físicas
61480;65040;;"01";e o seu atributo ou mais para ações intelectuais ou sociais.
65760;69100;;"01";Se a jogada for fácil, ou tiver algum auxílio, joga um dado a mais.
69460;72040;;"01";Se a jogada for difícil, rola-se um dado a menos.
72600;75240;;"01";Eu sou a Mel e eu sou madrinha do RP Guaxinim,
75240;78680;;"01";porque escutar esse podcast é só o começo da experiência.
79400;80760;;"08";Não deixe de me seguir nas redes sociais,
80760;82760;;"08";arroba Marcelo Guaxinim, arroba RP Guaxinim,
83440;85060;;"08";tanto no Twitter quanto no Instagram.
85420;86380;;"08";E pense com carinho.
86400;89320;;"08";E se tornar apoiador deste projeto,
89580;91140;;"08";fazer parte do nosso grupo do Telegram,
91500;92720;;"08";nomear a NP6,
93120;95420;;"08";gravar vozes para a NP6,
95820;98380;;"08";sugerir ideias e muito, muito mais.
98880;102040;;"08";Saiba mais ao final do episódio e boa aventura.
114000;116020;;"04";Aí vocês estão na caverna.
116400;117400;;"04";Rola os dados.
118080;120080;;"07, 04";Bola de fogo!
120480;120980;;"unknown";Chamo...
