start	end	text
0	10120	Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaixaverso existe!
15120	15960	Como assim?
16180	18120	Você entendeu a referência do último episódio?
18260	18980	Olha só, faz tudo!
18980	20020	Não, o Guaixa sabe o que faz!
20020	20960	Espera, o que é o Guaixaverso?
21000	23080	Era só uma questão de tempo...
23080	24520	O Guaixaverso sempre existiu!
24520	27180	Eu quero entender o Guaixaverso!
27220	28560	Alguém me explica o que é o Guaixaverso?
28560	32020	É, pessoal, não existe o Guaixaverso.
32100	33720	Eu acredito no Guaixaverso!
33820	36560	Mas supondo que ele exista...
37880	41540	Guaixaverso, onde o que não existe é debatido.
46440	50420	Fragrâncias. Eu tenho uma dicção terrível. Fragrâncias. Fragrâncias.
50420	56280	Olá, eu sou Marcelo Guaxinim, narrador, produtor, idealizador, podcast do Realidade Paralelo do Guaxinim e...
56280	58400	Acorda, criança, tá na hora da gente ir brincar.
58560	61780	Pra quem não sabe, o Guaixaverso é o nosso antigo escudo-mestre.
61860	64600	E aqui vamos ler os comentários e discutir as teorias do último episódio.
64900	70020	Que, no caso específico, foi o primeiro da trilogia da Vela, o nosso episódio Cera.
70240	76720	A ideia inicial foi receber a nossa queridíssima amiga Luana Sabirron para ler os comentários dos três episódios.
77040	80180	Mas naquela semana eu estava me recuperando de uma Covid, né?
80280	82420	Como eu até comento, acho que no episódio em si.
82720	86220	E depois de ler os comentários do primeiro episódio, eu comecei a ficar sem voz.
86220	88220	Depois de ler os comentários do segundo episódio...
88560	91380	Eu comecei a sentir muita dor na minha garganta.
92080	93760	E eu acabei...
93760	94340	Arregando.
94840	99560	E acabei não lendo os comentários do terceiro episódio dessa trilogia.
99920	104020	A leitura desse terceiro episódio vai acontecer junto com os comentários do Glória, se tudo der certo.
104540	108340	Na quinta-feira, eu não sei quando esse episódio tá saindo no feed.
108860	112820	Mas na quinta-feira, no dia 2 do 6.
113360	116840	A gente vai ter lá na Twitch, twitch.tv barra rpguaxa.
116840	117840	Eu e o...
118560	120000	Tudo deu certo, né?
120380	122260	Lendo os comentários de mais dois episódios.
122620	124940	E um dia colocando tudo no seu lugar.
125320	129400	Porque quando tem mês de rpguaxa, a gente acaba...
129400	131380	No mês que tem episódio toda semana, né?
131680	133140	A gente acaba se perdendo um pouco.
133520	135340	Mas uma hora, tudo estabiliza.
135680	136620	Vai estabilizar.
136860	138040	Acreditem em mim.
138280	139160	Segue a gente nas redes sociais.
139320	141380	Arroba o Marcelo Guaxinim, arroba rpguaxa.
141600	143300	Se você quiser ajudar esse projeto.
143640	145960	Ajuda, assim gente, muito mesmo.
145960	147800	Eu tenho um milhão de ideias.
147800	149700	Mas não consigo fazer tudo.
150000	151680	Recentemente teve o Guaxadei.
152060	153640	A Luana Sabirão, que tá aqui.
154000	155800	Ela mestrou uma aventura em que eu joguei.
156520	159040	Jogou eu, jogou a Jujuba, jogou o JP.
159480	160820	E jogou a Cris Lane.
161380	162580	Foi incrível.
162840	164540	Incrível, incrível, incrível, assim.
164960	166800	Tinha criança pequena fazendo bobagem.
168060	170500	Queria editar e soltar extra no feed?
171020	171400	Queria.
171860	173800	Mas depois de um mês de episódio extra.
174800	177140	O nosso caixa de extras está abaixo.
177140	177620	Então.
177620	179620	Então eu vou segurar isso e um dia sai.
179620	180620	Um dia sai.
180620	182120	Talvez só para os padrinhos.
182120	183120	Talvez para todo mundo.
183120	184120	Não sei.
184120	185120	Não sei.
185120	186120	Mas para isso eu preciso do apoio de vocês.
186120	187120	Então.
187120	188620	Lá pelo PicPay ou pelo Padrim.
188620	189620	Você pode apoiar.
189620	191620	A partir de um real você está ajudando muito.
191620	193620	A partir de dez reais você faz parte do grupo do Telegram.
193620	195620	Que tem uma série de vantagens.
195620	197620	Que prometo explicar em um outro episódio.
197620	198620	Porque agora.
198620	199620	Vamos lá.
199620	200620	Escutem.
200620	202620	O que eu e a Luana aprontamos na primeira parte.
202620	204620	Da nossa leitura de comentários.
204620	205620	Olá Lu.
205620	206620	Oi pessoal.
206620	207620	Oi Guaxa.
207620	208620	Eu.
208620	209620	Como o Guaxa falou.
209620	210620	Sou a Luana Sabihon.
210620	212620	E eu estou em um dos nove personagens.
212620	213620	Que apareceu.
213620	214620	Nessa trilogia.
214620	215620	Nessa trilogia.
215620	216620	Mas ela está em um bilhão de outros episódios.
216620	217620	Embora ela alegue que não grava nada.
217620	218620	Que está na geladeira.
218620	219620	E reclame.
219620	220620	Mas está bom.
220620	221620	Está bom.
221620	222620	Está certo.
222620	223620	A estratégia.
223620	224620	Tu ainda tem o Vale Aventura.
224620	225620	Ou tu gastou?
225620	226620	Não.
226620	227620	Ainda tenho.
227620	228620	Eu estou lá escondida com a Dani.
228620	229620	Ainda tenho.
229620	230620	Atrás do pote de.
230620	231620	É que todo mundo pensa que é.
231620	232620	Feijão.
232620	233620	Mas é verdade.
233620	234620	É verdade.
234620	235620	É verdade.
