0;10460;;"02";Uma xerife aposentada divide sua casa com uma elfa negra refugiada que disfarça sua aparência com magia
10460;11720;;"02";E muitos gatos
11720;13960;;"02";As duas já viveram muitas aventuras
13960;16740;;"02";Algumas mais tradicionais para o velho oeste americano
16740;18500;;"02";Algumas mais fantásticas
18500;22680;;"02";Pois existe uma vila de refugiados de um mundo mágico na vizinhança
22680;24660;;"02";Gado roubado, ataque ao trem
24660;26940;;"02";Máquinas gnomas fora de controle
26940;29280;;"02";Um saque goblin ao celeiro do velho Wilson
29280;34360;;"02";Uma série de aventuras épicas que não se comparam ao que está por vir
34360;39340;;"02";Pois a chegada de uma viajante vai levar um nível de desafio para essas duas
39340;40560;;"02";Episódio de hoje
40560;43500;;"02";A viajante, a exilada e a xerife
43500;46500;;"02";Com a Amanda lá do Projeto Drama e aqui do RPGuás
46500;49600;;"02";Como o xerife Hillary, agora mais velha
49600;54420;;"02";Com a Shelly lá do RPG Next, do Continuum, do Pod Isso e aqui do RPGuás
54420;56700;;"02";Com uma elfa negra Sinien
56700;59060;;"02";E a Isa lá do Pod Next
59060;61500;;"02";E aqui do RPGuás, como Marta
61500;64060;;"02";Esse episódio é um apoio da Promobit
64060;66560;;"02";Pra quem não sabe, a Promobit é uma comunidade
66560;71420;;"02";De pessoas reais que encontram e compartilham as melhores ofertas da internet
71420;75680;;"02";Qualquer um que tem um cadastro lá, encontrou uma boa oferta, posta na Promobit
75680;79740;;"02";Eles tem uma equipe gigantesca que vai analisar essa oferta
79740;82240;;"02";Não é o mural, a pessoa só não vai lá e posta
82240;85320;;"02";Ela posta e isso passa pelo crivo da Promobit
85320;87400;;"02";Pra ver se é uma loja de confiança
87400;89040;;"02";Pra ver se é uma oferta de verdade
89060;91020;;"02";E então ela posta lá
91020;93320;;"02";Tá querendo comprar alguma coisa com desconto?
93700;94980;;"02";Não é procurar o menor preço
94980;97020;;"02";É desconto, é promoção
97020;98700;;"02";Aquela queima de estoque
98700;100760;;"02";Aquela Black Friday de verdade
100760;102580;;"02";Que a gente vai ter agora no final do mês
102580;104440;;"02";Vai no aplicativo da Promobit
