0;10740;;"05";Em um mundo esquecido pelos deuses, uma terrível criatura está matando meninas, mas o povo
10740;17220;;"05";não está sozinho, o povo tem os caçadores de monstros, e eles vão caçar e eliminar
17220;20020;;"05";esta criatura, ou morrer tentando.
20740;24740;;"05";Esse episódio não é recomendado para menores, pois trata de temas fortes.
25740;28100;;"05";Episódio de hoje, O Monstro.
28100;34940;;"05";Com os padrinhos, João Vitor Galvão, que também é lá do Projeto Drama, do Patrick,
35420;42120;;"05";que participa do canal da Twitch do Plano Heart, e com a Mel, lá do Projeto Drama e
42120;43380;;"05";do Nossa Poesia.
44620;48920;;"10";O Realidades Paralelas do Guaxinim usa o sistema guaxinim e gambiarras.
49380;53600;;"10";Nele, cada jogador possui apenas um único atributo, que vai de 2 a 5.
53600;56680;;"10";Quanto maior o atributo, mais atlético é o personagem.
56680;60240;;"10";Quanto menor, mais inteligente e carismático.
60240;65540;;"10";Sempre que o jogador faz algo com uma chance de errar, joga dois dados, e precisa tirar
65540;70440;;"10";seu atributo ou menos para ataques e ações físicas, e seu atributo ou mais para ações
70440;72580;;"10";intelectuais ou sociais.
72580;76400;;"10";Se a jogada for fácil, ou tiver algum auxílio, joga um dado a mais.
76400;79500;;"10";Se a jogada for difícil, rola-se um dado a menos.
79500;84640;;"10";Eu sou o Guilherme, e sou padrinho do RP Guaxa, porque esse é o melhor criador de realidades
84640;86000;;"10";da podosfera nacional.
86680;93040;;"05";Não deixe de nos seguir nas redes sociais, tanto no Twitter quanto no Instagram.
93040;95840;;"05";Considere também nos apoiar no PicPay ou no Padrim.
95840;97240;;"05";Feliz 2022.
116680;127240;;"00, 08, 01";Inscreva-se no nosso canal e ative o sininho para receber notificações de novos vídeos.
127240;146000;;"08, 11, 02, 01, 10, 07";Até a próxima, tchau tchau.
146680;155720;;"00";RPG, Realidades Paralelas do Guaxinim, sua aventura de bolso na forma de podcast.
155720;157240;;"00";Uma jornada completa a cada episódio.
176680;183680;;"05";Conto as lendas que todos os habitantes da Floresta da Noite eram originalmente de outro
183680;189300;;"05";mundo, mas que devido a seus pecados foram sugados para a escuridão da floresta.
189300;194080;;"05";Essas mesmas lendas dizem que qualquer cidade que fique grande demais será devorada por
194080;196880;;"05";uma horda de criaturas feitas de pesadelos.
196880;202400;;"05";Verdade ou não, é fato que a floresta é salpicada de pequenas cidades que não ficam
202400;206520;;"05";a mais de um dia de viagem entre si, e que o número de desaparecimentos e desastres
206520;206560;;"05";é muito alto.
206560;206640;;"05";A floresta é uma floresta de pequenas cidades que não ficam a mais de um dia de viagem entre si, e que o número de desaparecimentos e desastres é muito alto.
206680;209520;;"05";A floresta é uma floresta de pequenas cidades que não ficam a mais de um dia de viagem entre si, e que o número de desaparecimentos e desastres é muito alto.
209520;214020;;"05";Ninguém fica muito longe das estradas ou das cidades, pois à medida que a pessoa se
214020;218600;;"05";perde na floresta, ela se torna mais perigosa e mortal.
218600;221660;;"05";Monstros perto de cidades são raríssimos.
221660;227700;;"05";Eles parecem evitar aglomerações, mas são menos incomuns no meio de estradas e pedindo
227700;229620;;"05";a passagem de uma vila para a outra.
229620;236560;;"05";Caçadores de monstros são raros, mas os que existem são muito bem tratados e respeitados.
236560;242640;;"05";Em um normalmente breve período de atuação, recebem sempre o melhor alimento e acomodação.
242940;247660;;"05";Antes de continuarmos, vamos conhecer o nosso grupo de caçadores.
248320;251500;;"05";Então, Mel, fala primeiro sobre o seu personagem, aparência e atributos.
251580;254120;;"05, 16";Então, hoje eu vou jogar com a Juliana.
255080;263420;;"16";Ela é uma mulher baixinha e aparentemente ela é bem mirrada, mas na verdade ela tem uns músculos escondidos por trás das vestes.
263420;270420;;"16";Ela usa um arco feito de ossos de animais, mas ela está sempre falando para todo mundo que são ossos de dragão.
270960;278000;;"16";Ela tem uma cara um pouco intimidadora, sim, por causa das cicatrizes e tudo mais, mas ela é bem gentil.
