0;16500;"07";O mecha se escreve mecha, mas não tem nada a ver com cabelo, nesse caso é uma abreviatura
16500;19300;"07";para mechanical, inglês para mecânico.
19680;24300;"07";Basicamente é um robô gigante, geralmente bípede, controlado ou não por um piloto
24300;25740;"07";ou controlador externo.
25740;32140;"07";Comuns em algumas obras de ficção científica, mangás, animes e agora no RPGuax.
33240;37300;"07";Episódio de hoje, Anjos de Metal, Êxodo.
38300;43620;"07";Com os meus amigos, a Data Sofia, aqui do RPGuax e lá do Projeto Drama, que é um projeto
43620;46400;"07";que surgiu aqui na taberna, então tá tudo em casa.
47240;52480;"07";Com o Caio Lourenço, que é padrinho do RPGuax e que se você gosta de robôs gigantes,
52480;55480;"07";você pode conversar com ele no Twitter, arroba Caio Underline Lourenço.
55740;62460;"07";E com o Júlio Matos, o meu primo distante, se você quer conhecer jogos independentes
62460;68540;"07";do tipo que você nunca viu, conheça a Secular Games, seculargames.com.br, lá tem jogos
68540;74140;"07";que vão revolucionar o que você conhece como RPG, inclusive o Rebel R, que eu divulguei
74140;78940;"07";esses tempos e o Catarse já encerrou, mas em breve você vai poder adquirir na Secular,
79200;80420;"07";caso você tenha deixado passar.
81140;85540;"04";O Realidade Paralelas do Guaxinim usa o sistema Guaxinim e Gambiarras.
85740;90960;"04";Ele, cada jogador, possui apenas um único atributo que vai de 2 a 5.
91380;93720;"04";Quanto maior o atributo, mais atlético é o personagem.
93940;96440;"04";Quanto menor, mais inteligente e carismático.
96920;100620;"04";Sempre que o jogador faz algo com uma chance de errar, joga dois dados e precisa tirar
100620;105400;"04";seu atributo ou menos para ataques e ações físicas, e seu atributo ou mais para ações
105400;107200;"04";intelectuais ou sociais.
107900;111180;"04";Se a jogada for fácil ou tiver algum auxílio, joga um dado a mais.
111180;114120;"04";Se a jogada for difícil, rola-se um dado a menos.
115740;117080;"04";Se a jogada for difícil, rola-se um dado a mais.
117080;117700;"04";Se a jogada for difícil, rola-se um dado a menos.
117700;117880;"04";Se a jogada for difícil, rola-se um dado a menos.
117880;118260;"04";Se a jogada for difícil, rola-se um dado a menos.
118260;118540;"04";Se a jogada for difícil, rola-se um dado a menos.
118540;118680;"04";Se a jogada for difícil, rola-se um dado a menos.
118680;124800;"04";Porque, poxa, eu pago um serviço de streaming aí que não me dá nem de perto tanta diversão
124800;130100;"04";quanto esse projeto, nada mais justo do que pagar o RPG Guaxa e poder fazer parte da
130100;132780;"04";taberna ainda de bônus, que é um bônus incrível.
133680;136420;"07";No site de redes sociais eu vou mostrar o Guaxinim, arroba RPG Guaxa tanto no Twitter
136420;136960;"07";quanto no Instagram.
136960;139120;"07";Considere também se tornar apoiador desse projeto
139120;140560;"07";Pelo Padrim ou pelo PicPay
140560;143860;"07";E ajude o RPG Guaxa a ter cada vez mais episódios
143860;145280;"07";Outra coisa que eu esqueço de pedir
145280;146260;"07";Mas é sempre importante
146260;148880;"07";Se o seu agregador tem algum tipo de avaliação
148880;151060;"07";De estrelinhas, deixa as estrelinhas
151060;152540;"07";Põe lá as estrelinhas para o RPG Guaxa
152540;154620;"07";Se ele tiver opção de comentários, como o Spotify tem
154620;157500;"07";Deixe seu comentário, eu vou agradecer bastante
157500;159020;"07";Agora, sem enrolação
159020;159940;"07";Fica o episódio
166960;196940;"03";Fica o episódio
196960;198080;"00";Cinco
198080;201180;"00, 03";Quatro
201180;203980;"01, 00";Três
203980;206780;"09";Dois
206780;211540;"01";RPG
211540;214080;"01";Realidades Paralelas do Guaxinim
214080;216860;"01";Sua aventura de bolso na forma de podcast
216860;218540;"01";Uma jornada completa
218540;219780;"01";A cada episódio
226960;232460;"09, 07";Esse é um mundo que evoluiu e avançou
232460;233960;"07";Para um período de paz e harmonia
233960;236300;"07";A natureza é exuberante e vibrante
236300;238100;"07";A temperatura é sempre agradável
238100;239720;"07";Não há escassez de alimento
239720;241560;"07";Não há lutas ou guerras
241560;244240;"07";Nesse cenário utópico, as cidades são planejadas
244240;246020;"07";De forma sustentável e inclusiva
246020;248340;"07";Respeitando o patrimônio cultural
248340;249440;"07";E ambiental
249440;251440;"07";As pessoas têm acesso a moradia digna
251440;252940;"07";Transporte público eficiente
252940;255100;"07";Saúde e educação de qualidade
255100;256580;"07";Lazer e cultura
256580;259040;"07";As cidades são seguras e livres de violência
259040;260500;"07";Catástrofes e poluição
260500;264280;"07";As cidades ideais são espaços de convivência
264280;267300;"07";Harmoniosa entre os habitantes e a natureza
267300;268660;"07";Com um mundo tão perfeito
268660;270500;"07";As pessoas acabam buscando problemas
270500;271920;"07";Nos jogos de videogame
271920;274900;"07";Jogos extremamente realistas e imersivos
274900;277260;"07";Que te levam para os mais diversos mundos
277260;278360;"07";E o mais famoso deles
278360;279700;"07";É o Angelic Core
279700;281900;"07";Onde o jogador controla um anjo
281900;282720;"07";Um mecha
282720;284940;"07";Que varia de 3 a 5 metros de altura
284940;286260;"07";Equipado com armas e propulsores
286580;288440;"07";Em forma de asas
288440;289520;"07";Que os permite voar
