0;8340;;"17";Nada pode ser mais bonito que o universo.
8840;12440;;"17";O homem nunca seria capaz de reproduzir a beleza da natureza,
12840;17860;;"17";a grandeza do infinito, as cores, o nascer do sol, os astros.
18120;20800;;"17";Mas o artista, em sintonia com o universo,
21380;24860;;"17";pode, através de sua arte, produzir obras que encantam,
25240;28680;;"17";comovem, despertam emoções e sentimento.
28680;31580;;"17";A arte não é para pessoas normais.
32080;34980;;"17";É para pessoas que conseguiram uma sintonia além.
35460;38380;;"17";Embora algumas poucas vão longe demais.
38840;42900;;"17";Então não é estranho construir um lugar para prender aqueles
42900;46200;;"17";que foram longe demais com sua arte.
46600;49200;;"17";Que se tornaram um perigo para todos.
49500;51800;;"17";Episódio de hoje, Sanatório Hollywood.
52380;54340;;"17";Com o Debi Cabral lá do Portal Deviante.
54880;56640;;"17";Com a estagiária Marra.
56640;58640;;"17";Com a Jujuba lá do meu outro projeto.
58680;61740;;"17";E Miss Sangas, como a repórter Lina.
62140;65880;;"17";E Lucas Dresler, lá do QuestCast, interpretando Clark.
66200;70960;;"17";Links na descrição, maiores informações no escudo do mestre ao final deste episódio.
71500;74660;;"17";Este episódio não é recomendado para menores de 18 anos.
75080;79460;;"17";NPCs e jogadores talvez tenham ido um pouco além.
79960;84920;;"17";O Realidades Paralelas do Guaxinim usa uma adaptação do sistema Lasers e Sentimentos.
84920;88660;;"17";Basicamente, cada jogador escolhe um atributo de 2 a 5.
88680;95680;;"17";Sempre que precisar realizar uma ação física, como correr, pular ou lutar, não importando o tipo de arma.
95680;97680;;"17";Precisa tirar seu atributo ou menos.
97680;101680;;"17";Rola um dado de 6 lados e tem que tirar menos que o seu atributo.
101680;105680;;"17";A Lina, o personagem da Jujuba, possui atributo 2.
105680;109680;;"17";Logo, se ela for atacar alguém, ela precisa tirar 1 ou 2 para acertar.
109680;112680;;"17";O mesmo se ela for correr, pular.
112680;116680;;"17";Já para ações que não são ações físicas, nem ataques.
116680;117980;;"17";Ela precisa tirar 2 a 5.
117980;120980;;"17";Ela precisa tirar 2, 3, 4, 5 ou 6.
120980;124980;;"17";Para ouvir, para tentar ligar um aparelho eletrônico.
124980;125980;;"17";Então é mais fácil.
125980;128980;;"17";Ela é mais inteligente e menos atlética.
128980;130980;;"17";Não esqueça de nos seguir nas redes sociais.
134980;135980;;"17";Isso ajuda a gente muito.
135980;136980;;"17";E falando em ajudar.
136980;138980;;"17";Esse projeto tem PicPay, tem Padrim.
138980;140980;;"17";Você pode fazer parte dele.
140980;142980;;"17";Gravar suas vozes para cá.
142980;145980;;"17";Mais informações também no Escudo do Mestre.
145980;146980;;"17";Ótima aventura.
147980;157980;;"10";位.
157980;159980;;"10";E isso é tudo.
159980;164980;;"10";Um 20 anos antes do Universo.
164980;167980;;"10";Então,ertenão.
167980;169980;;"10";Eu ongoing arrived,
169980;171980;;"10";Os seus tours não começaram.
